timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-07-31T14:36:32.7464771+08:00	0x08	-0.0398	0.0974	0.6721	0.7330	84.54	5.21	349.09
2026-07-31T14:36:32.8111268+08:00	0x07	0.7229	0.2511	-0.6434	-0.0179	156.15	259.66	17.29
2026-07-31T14:36:33.0294039+08:00	0x06	0.0774	0.0033	-0.9846	0.1569	197.98	351.29	1.76
2026-07-31T14:36:33.1783537+08:00	0x09	-0.0271	0.8420	-0.1082	0.5278	350.69	115.12	8.84
2026-07-31T14:36:33.2657358+08:00	0x08	-0.0394	0.0991	0.6721	0.7327	84.54	5.40	348.99
2026-07-31T14:36:33.3280070+08:00	0x01	0.3756	0.3153	-0.7384	0.4630	230.18	333.15	54.42
2026-07-31T14:36:33.3861357+08:00	0x07	0.7301	0.2312	-0.6429	-0.0144	158.26	259.63	16.03
2026-07-31T14:36:33.5320212+08:00	0x03	0.0214	-0.0072	-0.4421	0.8967	307.48	358.17	1.84
2026-07-31T14:36:33.5607050+08:00	0x06	0.0785	-0.0176	-0.9966	0.0158	181.97	350.96	358.13
2026-07-31T14:36:33.7792075+08:00	0x09	-0.0237	0.8382	-0.1158	0.5323	350.48	114.35	9.72
2026-07-31T14:36:33.8947287+08:00	0x07	0.7249	0.2352	-0.6472	-0.0192	157.62	260.32	16.06
2026-07-31T14:36:34.0954466+08:00	0x04	0.3436	0.1355	-0.6329	0.6805	267.22	340.98	39.73
2026-07-31T14:36:34.3219834+08:00	0x09	-0.0239	0.8396	-0.1169	0.5300	350.42	114.65	9.84
2026-07-31T14:36:34.4608463+08:00	0x01	0.2011	0.3814	-0.5234	0.7349	301.08	29.14	44.02
2026-07-31T14:36:34.6119306+08:00	0x04	0.3296	0.1765	-0.4889	0.7881	294.97	356.51	43.80
2026-07-31T14:36:34.6975322+08:00	0x06	0.0674	-0.0131	-0.9969	-0.0397	175.56	352.33	358.20
2026-07-31T14:36:34.8486352+08:00	0x09	-0.0233	0.8393	-0.1169	0.5304	350.47	114.60	9.87
2026-07-31T14:36:35.0116657+08:00	0x01	0.1030	0.4309	-0.5045	0.7411	305.49	41.37	35.98
2026-07-31T14:36:35.0286317+08:00	0x07	0.7218	0.2388	-0.6494	-0.0174	157.47	260.64	16.56
2026-07-31T14:36:35.1843101+08:00	0x04	0.2869	0.2249	-0.3540	0.8613	320.57	14.09	40.79
2026-07-31T14:36:35.2289251+08:00	0x06	0.0689	-0.0101	-0.9938	-0.0871	170.11	352.23	358.17
2026-07-31T14:36:35.4065675+08:00	0x09	-0.0226	0.8395	-0.1171	0.5302	350.52	114.63	9.94
2026-07-31T14:36:35.4065675+08:00	0x08	-0.0401	0.0940	0.6702	0.7351	84.26	4.93	349.35
2026-07-31T14:36:35.5442641+08:00	0x07	0.7214	0.2397	-0.6495	-0.0172	157.40	260.65	16.65
2026-07-31T14:36:35.5788889+08:00	0x01	0.0609	0.4460	-0.4763	0.7553	309.01	45.99	31.12
2026-07-31T14:36:35.7163254+08:00	0x04	0.2554	0.2512	-0.2542	0.8984	336.08	23.39	35.91
2026-07-31T14:36:35.7792954+08:00	0x06	0.0695	-0.0106	-0.9925	-0.0999	168.64	352.19	358.00
2026-07-31T14:36:35.9372607+08:00	0x09	-0.0223	0.8395	-0.1174	0.5301	350.54	114.63	9.99
2026-07-31T14:36:36.0951518+08:00	0x07	0.7213	0.2395	-0.6496	-0.0175	157.40	260.67	16.62
2026-07-31T14:36:36.2461537+08:00	0x03	0.0218	-0.0148	-0.5933	0.8046	287.17	357.16	1.00
2026-07-31T14:36:36.3616199+08:00	0x06	0.0700	-0.0113	-0.9906	-0.1170	166.69	352.17	357.78
2026-07-31T14:36:36.5001902+08:00	0x08	-0.0399	0.0938	0.6698	0.7355	84.19	4.93	349.37
2026-07-31T14:36:36.5617143+08:00	0x07	0.7214	0.2395	-0.6495	-0.0176	157.39	260.65	16.60
2026-07-31T14:36:36.6454745+08:00	0x02	0.3807	0.1223	-0.1315	-0.9071	26.15	334.67	318.81
2026-07-31T14:36:36.6789229+08:00	0x01	0.0618	0.4414	-0.4625	0.7664	310.78	45.78	30.20
2026-07-31T14:36:36.7456541+08:00	0x04	0.2563	0.2504	-0.2572	0.8974	335.65	23.14	36.08
2026-07-31T14:36:36.8779333+08:00	0x06	0.0711	-0.0125	-0.9900	-0.1213	166.19	352.08	357.59
2026-07-31T14:36:37.0123261+08:00	0x08	-0.0392	0.0945	0.6698	0.7355	84.18	5.04	349.38
2026-07-31T14:36:37.0658991+08:00	0x09	-0.0226	0.8396	-0.1173	0.5299	350.52	114.66	9.96
2026-07-31T14:36:37.1481735+08:00	0x07	0.7207	0.2417	-0.6495	-0.0167	157.25	260.64	16.85
2026-07-31T14:36:37.2363489+08:00	0x01	0.0746	0.3219	-0.8223	0.4632	243.01	12.65	36.77
2026-07-31T14:36:37.4455656+08:00	0x06	0.0743	-0.0103	-0.9911	-0.1099	167.50	351.65	357.90
2026-07-31T14:36:37.5793417+08:00	0x08	-0.0379	0.0948	0.6697	0.7355	84.16	5.18	349.47
2026-07-31T14:36:37.6461075+08:00	0x07	0.7207	0.2437	-0.6488	-0.0164	157.07	260.52	17.01
2026-07-31T14:36:37.6663769+08:00	0x09	-0.0209	0.8396	-0.1169	0.5301	350.71	114.65	10.03
2026-07-31T14:36:37.7462383+08:00	0x01	0.0909	0.3253	-0.8420	0.4207	236.22	8.88	38.63
2026-07-31T14:36:37.8284266+08:00	0x04	0.2113	0.2867	0.1444	0.9232	24.05	38.34	17.89
2026-07-31T14:36:37.9122526+08:00	0x06	0.0735	-0.0108	-0.9897	-0.1224	166.07	351.78	357.75
2026-07-31T14:36:38.1303341+08:00	0x09	-0.0212	0.8397	-0.1173	0.5298	350.66	114.68	10.05
2026-07-31T14:36:38.1621248+08:00	0x08	-0.0387	0.0938	0.6695	0.7359	84.12	5.03	349.49
2026-07-31T14:36:38.1959025+08:00	0x07	0.7210	0.2419	-0.6490	-0.0180	157.13	260.57	16.74
2026-07-31T14:36:38.3631463+08:00	0x01	0.0770	0.3113	-0.8595	0.3980	232.44	8.27	36.62
2026-07-31T14:36:38.5507808+08:00	0x06	0.0735	-0.0108	-0.9895	-0.1240	165.88	351.78	357.73
2026-07-31T14:36:38.6744553+08:00	0x08	-0.0388	0.0937	0.6701	0.7353	84.22	5.01	349.48
2026-07-31T14:36:38.9926352+08:00	0x03	-0.0200	0.0728	-0.3022	0.9503	324.75	8.65	0.34
2026-07-31T14:36:38.9926352+08:00	0x01	0.0783	0.3142	-0.8628	0.3882	231.08	7.83	37.09
2026-07-31T14:36:38.9926352+08:00	0x04	0.2198	0.2065	0.9534	-0.0045	174.87	27.03	336.69
2026-07-31T14:36:38.9926352+08:00	0x03	0.0046	0.0415	-0.3451	0.9376	319.67	4.29	2.13
2026-07-31T14:36:39.2621247+08:00	0x07	0.7210	0.2426	-0.6488	-0.0185	157.02	260.54	16.74
2026-07-31T14:36:39.3660091+08:00	0x02	0.3621	-0.2473	-0.1457	-0.8868	6.51	28.43	314.41
2026-07-31T14:36:39.4622198+08:00	0x09	-0.0222	0.8396	-0.1171	0.5300	350.56	114.65	9.97
2026-07-31T14:36:39.5290388+08:00	0x06	0.0725	-0.0176	-0.9725	-0.2206	154.69	352.33	356.20
2026-07-31T14:36:39.7623034+08:00	0x08	-0.0386	0.0938	0.6703	0.7351	84.26	5.03	349.49
2026-07-31T14:36:39.9794075+08:00	0x01	0.1307	0.2978	-0.7999	0.5044	246.72	6.62	37.46
2026-07-31T14:36:40.1131485+08:00	0x06	0.0685	-0.0230	-0.9453	-0.3181	143.09	353.37	355.01
2026-07-31T14:36:40.2824056+08:00	0x09	-0.0201	0.8377	-0.1177	0.5328	350.70	114.26	10.13
2026-07-31T14:36:40.3299994+08:00	0x07	0.7226	0.2383	-0.6486	-0.0206	157.27	260.54	16.22
2026-07-31T14:36:40.5132652+08:00	0x01	0.1919	0.3974	-0.5108	0.7378	303.94	32.59	43.56
2026-07-31T14:36:40.5821927+08:00	0x06	0.0741	-0.0240	-0.9536	-0.2908	146.41	352.65	354.90
2026-07-31T14:36:40.6294871+08:00	0x04	0.0495	0.3223	0.8245	-0.4625	243.49	344.63	324.74
2026-07-31T14:36:40.8291672+08:00	0x08	-0.0470	0.0944	0.6739	0.7312	84.90	4.37	348.70
2026-07-31T14:36:40.8826991+08:00	0x09	-0.0298	0.8432	-0.1161	0.5240	349.96	115.45	9.47
2026-07-31T14:36:41.0830148+08:00	0x01	0.2101	0.3988	-0.4012	0.7974	321.31	38.21	40.93
2026-07-31T14:36:41.1969795+08:00	0x06	0.0715	-0.0345	-0.9296	-0.3598	138.04	353.76	353.36
2026-07-31T14:36:41.3962427+08:00	0x07	0.7241	0.2448	-0.6445	-0.0187	156.70	259.86	16.76
2026-07-31T14:36:41.5135310+08:00	0x08	-0.0450	0.0953	0.6721	0.7329	84.59	4.63	348.82
2026-07-31T14:36:41.5808559+08:00	0x04	-0.2634	0.1231	0.7786	-0.5561	249.33	326.64	5.81
