timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-03-16T14:15:16.6570842+08:00	0x02	-0.3383	0.4431	-0.0724	0.8271	331.12	64.17	330.31
2026-03-16T14:15:16.6628035+08:00	0x06	-0.8089	-0.1479	0.5508	-0.1433	174.92	247.46	23.25
2026-03-16T14:15:16.6759644+08:00	0x08	-0.1667	-0.7731	-0.1741	0.5868	3.46	253.54	332.30
2026-03-16T14:15:16.6997438+08:00	0x03	-0.4835	-0.1589	-0.5620	0.6520	260.27	34.90	305.99
2026-03-16T14:15:16.7153476+08:00	0x04	-0.5366	-0.0311	-0.6443	0.5440	238.68	57.30	321.39
2026-03-16T14:15:16.7547367+08:00	0x03	-0.4842	-0.1591	-0.5618	0.6516	260.17	35.03	305.92
2026-03-16T14:15:16.7603650+08:00	0x02	-0.3378	0.4447	-0.0742	0.8262	330.93	64.39	330.52
2026-03-16T14:15:16.7768129+08:00	0x08	-0.1668	-0.7732	-0.1738	0.5867	3.49	253.52	332.32
2026-03-16T14:15:16.7932055+08:00	0x01	0.0511	-0.6286	0.4127	-0.6572	317.16	76.75	26.85
2026-03-16T14:15:16.8375380+08:00	0x04	-0.5368	-0.0311	-0.6442	0.5439	238.66	57.34	321.39
2026-03-16T14:15:16.8986173+08:00	0x02	-0.3373	0.4437	-0.0763	0.8268	330.79	64.24	330.65
2026-03-16T14:15:16.8986173+08:00	0x01	0.0522	-0.6285	0.4137	-0.6566	316.97	76.75	26.84
2026-03-16T14:15:16.9155723+08:00	0x08	-0.1672	-0.7730	-0.1739	0.5868	3.52	253.54	332.28
2026-03-16T14:15:16.9294259+08:00	0x04	-0.5361	-0.0302	-0.6444	0.5444	238.80	57.24	321.49
2026-03-16T14:15:16.9533598+08:00	0x01	0.0548	-0.6278	0.4153	-0.6560	316.60	76.68	26.72
2026-03-16T14:15:16.9690223+08:00	0x02	-0.3373	0.4411	-0.0784	0.8279	330.65	63.93	330.70
2026-03-16T14:15:16.9842918+08:00	0x07	-0.6271	-0.2738	0.6712	-0.2851	183.28	275.30	46.48
2026-03-16T14:15:16.9996224+08:00	0x08	-0.1673	-0.7729	-0.1740	0.5869	3.52	253.55	332.27
2026-03-16T14:15:17.0061952+08:00	0x09	-0.1390	-0.6819	-0.2053	0.6882	353.94	272.05	331.88
2026-03-16T14:15:17.0391062+08:00	0x01	0.0554	-0.6275	0.4172	-0.6550	316.34	76.63	26.81
2026-03-16T14:15:17.0470842+08:00	0x04	-0.5350	-0.0298	-0.6450	0.5448	238.91	57.08	321.58
2026-03-16T14:15:17.0540660+08:00	0x08	-0.1674	-0.7729	-0.1740	0.5869	3.53	253.55	332.27
2026-03-16T14:15:17.0785268+08:00	0x02	-0.3366	0.4412	-0.0817	0.8279	330.38	63.94	330.97
2026-03-16T14:15:17.0925314+08:00	0x03	-0.4841	-0.1563	-0.5627	0.6517	260.08	35.25	306.22
2026-03-16T14:15:17.1091609+08:00	0x06	-0.8088	-0.1481	0.5507	-0.1437	174.93	247.45	23.30
2026-03-16T14:15:17.1314124+08:00	0x04	-0.5353	-0.0297	-0.6444	0.5453	238.97	57.11	321.54
2026-03-16T14:15:17.1473694+08:00	0x03	-0.4842	-0.1556	-0.5626	0.6518	260.08	35.32	306.27
2026-03-16T14:15:17.1553476+08:00	0x01	0.0546	-0.6286	0.4174	-0.6540	316.41	76.78	26.96
2026-03-16T14:15:17.1783207+08:00	0x02	-0.3363	0.4431	-0.0839	0.8268	330.11	64.22	331.21
