timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-03-16T14:07:31.9068795+08:00	0x07	-0.0808	0.0774	-0.9166	0.3839	225.94	12.02	4.58
2026-03-16T14:07:32.3534755+08:00	0x07	-0.0795	0.0772	-0.9180	0.3807	225.53	11.85	4.66
2026-03-16T14:07:32.8068954+08:00	0x07	-0.0798	0.0770	-0.9194	0.3774	225.12	11.86	4.67
2026-03-16T14:07:33.2599144+08:00	0x07	-0.0823	0.0781	-0.9172	0.3819	225.71	12.20	4.61
2026-03-16T14:07:33.7135188+08:00	0x07	-0.0840	0.0838	-0.9147	0.3862	226.34	12.67	5.08
2026-03-16T14:07:34.1602238+08:00	0x07	-0.0851	0.0852	-0.9156	0.3836	226.04	12.83	5.20
2026-03-16T14:07:34.6163744+08:00	0x07	-0.0858	0.0865	-0.9158	0.3827	225.97	12.96	5.33
2026-03-16T14:07:35.0649827+08:00	0x07	-0.0865	0.0867	-0.9146	0.3854	226.30	13.06	5.27
2026-03-16T14:07:35.5170376+08:00	0x07	-0.0878	0.0874	-0.9133	0.3881	226.66	13.25	5.25
2026-03-16T14:07:35.9723442+08:00	0x07	-0.0901	0.0891	-0.9131	0.3876	226.63	13.57	5.33
2026-03-16T14:07:36.4160246+08:00	0x07	-0.0642	0.0751	-0.9034	0.4172	230.00	10.32	4.71
2026-03-16T14:07:36.8704693+08:00	0x07	-0.0601	-0.0066	-0.8424	0.5354	244.67	5.42	355.67
2026-03-16T14:07:37.3241200+08:00	0x07	-0.0733	-0.0257	-0.8442	0.5304	243.95	5.58	353.04
2026-03-16T14:07:37.7729732+08:00	0x07	-0.1035	0.0535	-0.9283	0.3530	221.82	13.29	1.51
2026-03-16T14:07:38.2260126+08:00	0x07	-0.1026	0.0511	-0.9264	0.3586	222.46	13.11	1.21
2026-03-16T14:07:38.6768910+08:00	0x07	-0.2309	0.2445	-0.9359	0.1048	199.80	31.99	24.15
2026-03-16T14:07:39.1334788+08:00	0x07	-0.1047	-0.0958	-0.8843	0.4448	232.61	5.95	344.77
2026-03-16T14:07:39.5798714+08:00	0x07	-0.0725	-0.0376	-0.9261	0.3684	223.00	6.16	352.93
2026-03-16T14:07:40.0352977+08:00	0x07	-0.1528	0.1315	-0.9757	0.0862	192.37	19.25	13.31
2026-03-16T14:07:40.4840721+08:00	0x07	-0.1481	0.1304	-0.9344	0.2966	216.89	21.01	8.97
2026-03-16T14:07:40.9314496+08:00	0x07	-0.1860	-0.0506	-0.8752	0.4437	231.57	16.87	345.31
2026-03-16T14:07:41.3864946+08:00	0x07	-0.2026	0.2483	-0.9179	0.2341	214.66	31.57	21.16
2026-03-16T14:07:41.8363510+08:00	0x07	-0.1781	0.1993	-0.8859	0.3792	229.56	28.56	12.59
2026-03-16T14:07:42.2930704+08:00	0x07	-0.0835	0.1225	-0.8874	0.4364	233.47	14.94	8.31
2026-03-16T14:07:42.7379748+08:00	0x07	-0.0309	0.0556	-0.9186	0.3900	226.24	5.76	4.48
2026-03-16T14:08:15.2032048+08:00	0x07	-0.0325	0.0576	-0.9178	0.3915	226.44	6.03	4.61
2026-03-16T14:08:15.5212039+08:00	0x07	0.1647	0.0684	-0.1181	0.9769	347.22	5.77	19.75
2026-03-16T14:08:16.0346804+08:00	0x07	0.2044	-0.0623	-0.0640	0.9748	350.61	350.77	22.99
2026-03-16T14:08:16.5475760+08:00	0x07	0.2284	-0.0837	-0.0915	0.9656	346.26	347.01	25.20
2026-03-16T14:08:16.9919288+08:00	0x07	0.2616	-0.3672	-0.1345	0.8824	332.55	309.56	21.27
2026-03-16T14:08:17.3287799+08:00	0x07	0.2347	-0.3648	-0.1042	0.8950	337.60	311.63	20.12
2026-03-16T14:08:17.9257252+08:00	0x07	0.2248	-0.4487	-0.1000	0.8591	336.97	301.31	17.25
2026-03-16T14:08:18.2395263+08:00	0x07	0.1984	-0.3962	-0.1553	0.8829	333.70	308.58	13.13
2026-03-16T14:08:18.4402611+08:00	0x07	0.0271	0.0592	-0.0527	0.9965	354.14	6.62	3.46
2026-03-16T14:08:18.8923545+08:00	0x07	0.0972	0.1344	-0.0480	0.9850	355.99	15.12	11.79
2026-03-16T14:08:19.3452166+08:00	0x07	0.1902	0.1636	-0.0685	0.9656	355.64	18.35	22.93
2026-03-16T14:08:20.0168485+08:00	0x07	0.2995	-0.1766	-0.0367	0.9369	347.96	335.04	33.24
2026-03-16T14:08:20.6773226+08:00	0x07	0.2928	-0.2482	-0.0229	0.9231	347.23	326.23	31.95
2026-03-16T14:08:21.0314349+08:00	0x07	0.4567	-0.0587	0.0096	0.8876	356.40	350.59	54.28
2026-03-16T14:08:21.5090055+08:00	0x07	0.5075	-0.0067	0.0253	0.8612	4.35	1.67	60.99
2026-03-16T14:08:21.6016232+08:00	0x07	0.5061	-0.0082	0.0248	0.8621	4.05	1.28	60.80
2026-03-16T14:08:22.4787364+08:00	0x07	-0.0872	0.6622	0.1707	0.7244	8.10	83.38	339.37
2026-03-16T14:08:22.7247384+08:00	0x07	0.3447	0.1521	0.2561	0.8902	41.61	31.99	32.40
2026-03-16T14:08:22.9586643+08:00	0x07	0.3203	0.0293	0.2865	0.9025	40.35	16.60	34.15
2026-03-16T14:08:23.4072329+08:00	0x07	0.3211	0.0330	0.2856	0.9023	40.40	17.07	34.10
2026-03-16T14:08:23.8552892+08:00	0x07	0.3939	-0.0589	0.3261	0.8573	47.07	12.86	45.55
2026-03-16T14:08:24.3077749+08:00	0x07	0.3459	0.0286	0.3186	0.8821	46.21	19.64	36.30
2026-03-16T14:08:24.7603813+08:00	0x07	0.2003	-0.1407	0.3739	0.8946	43.74	353.40	27.62
2026-03-16T14:08:25.2135182+08:00	0x07	0.2249	-0.1855	0.3682	0.8829	42.08	348.97	32.26
2026-03-16T14:08:25.6642099+08:00	0x07	0.1995	-0.2335	0.3541	0.8833	38.49	341.52	31.18
2026-03-16T14:08:26.1269100+08:00	0x07	0.2566	-0.2673	0.3463	0.8618	36.18	338.68	38.87
2026-03-16T14:08:26.5710503+08:00	0x07	0.2647	-0.2193	0.3174	0.8838	34.04	343.95	37.38
2026-03-16T14:08:27.0253690+08:00	0x07	0.2473	-0.1766	0.4551	0.8370	55.51	355.06	35.08
2026-03-16T14:08:27.4809287+08:00	0x07	0.2479	-0.1779	0.4511	0.8387	54.89	354.75	35.20
2026-03-16T14:08:27.9275211+08:00	0x07	-0.1338	0.0551	0.4225	0.8947	50.68	359.14	343.38
2026-03-16T14:08:28.3757719+08:00	0x07	-0.1571	0.0692	0.4294	0.8866	51.81	359.26	340.24
2026-03-16T14:08:28.8337536+08:00	0x07	-0.2389	0.0237	0.5765	0.7810	76.04	344.92	336.39
2026-03-16T14:08:29.2838668+08:00	0x07	-0.2638	-0.0340	0.7230	0.6376	101.12	333.68	343.31
2026-03-16T14:08:29.7320736+08:00	0x07	-0.1292	-0.0055	0.9168	0.3777	135.84	346.00	354.98
2026-03-16T14:08:30.1821363+08:00	0x07	0.2103	0.0712	0.9476	0.2297	152.25	25.57	357.80
2026-03-16T14:08:30.6339966+08:00	0x07	-0.0966	0.3102	0.9283	0.1808	159.62	355.13	322.34
2026-03-16T14:08:31.0850136+08:00	0x07	0.0196	0.3898	0.8843	0.2561	140.35	18.63	317.20
2026-03-16T14:08:31.5409958+08:00	0x07	0.3838	0.3994	0.8239	0.1199	142.30	62.05	325.52
2026-03-16T14:08:31.9913537+08:00	0x07	0.3684	0.4345	0.8110	0.1334	137.57	63.81	322.66
2026-03-16T14:08:32.4407358+08:00	0x07	0.5695	0.4540	0.6851	0.0132	137.67	94.39	322.63
2026-03-16T14:08:32.8955500+08:00	0x07	0.0429	0.4618	0.8846	0.0489	167.50	11.99	305.63
2026-03-16T14:08:33.3549740+08:00	0x07	0.0549	0.4633	0.8833	0.0458	166.91	13.87	305.56
2026-03-16T14:08:33.7976339+08:00	0x07	0.1397	0.6024	0.7822	-0.0762	169.42	28.31	285.50
2026-03-16T14:08:34.2495788+08:00	0x07	0.4977	0.4117	0.7605	0.0673	141.85	78.47	325.99
2026-03-16T14:08:34.6977540+08:00	0x07	0.4880	0.4188	0.7632	0.0630	141.79	77.76	324.71
2026-03-16T14:08:35.1482373+08:00	0x07	0.7274	0.0948	0.6627	0.1507	160.17	94.40	5.37
2026-03-16T14:08:35.6003676+08:00	0x07	0.4703	0.1434	0.8706	0.0149	170.47	57.90	346.36
2026-03-16T14:08:36.0541805+08:00	0x07	0.4763	0.1424	0.8675	0.0191	170.01	58.70	346.77
2026-03-16T14:08:36.5027081+08:00	0x07	0.0404	0.1866	0.9701	-0.1499	197.30	1.39	338.03
2026-03-16T14:08:36.9594021+08:00	0x07	-0.3686	-0.1414	0.9073	-0.1449	189.81	317.63	21.31
2026-03-16T14:08:37.4107088+08:00	0x07	-0.3533	-0.2768	0.8923	0.0477	161.56	312.27	27.41
2026-03-16T14:08:37.8643069+08:00	0x07	-0.4537	-0.2274	0.8441	0.1731	149.21	299.86	13.12
2026-03-16T14:08:38.3099686+08:00	0x07	-0.4130	-0.1965	0.8109	0.3650	131.03	305.57	0.98
