timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-03-16T14:08:54.4718840+08:00	0x06	0.0074	0.0010	0.7930	0.6091	104.95	0.74	0.43
2026-03-16T14:08:54.5726455+08:00	0x07	-0.6665	0.0227	0.7214	0.1868	165.57	276.61	343.64
2026-03-16T14:08:54.5726455+08:00	0x06	0.0075	0.0009	0.7931	0.6090	104.96	0.74	0.44
2026-03-16T14:08:54.6718225+08:00	0x06	0.0076	0.0009	0.7932	0.6089	104.98	0.75	0.45
2026-03-16T14:08:54.7724019+08:00	0x06	0.0073	0.0010	0.7933	0.6088	105.00	0.73	0.42
2026-03-16T14:08:54.8796172+08:00	0x06	0.0016	0.0041	0.7934	0.6086	105.02	0.43	359.75
2026-03-16T14:08:54.9800187+08:00	0x06	0.0011	0.0032	0.7925	0.6098	104.85	0.32	359.79
2026-03-16T14:08:55.0180689+08:00	0x07	-0.5880	-0.2795	0.6997	-0.2941	187.04	283.02	47.48
2026-03-16T14:08:55.0864190+08:00	0x06	0.0012	0.0027	0.7929	0.6094	104.91	0.30	359.83
2026-03-16T14:08:55.1880470+08:00	0x06	0.0022	0.0025	0.7931	0.6091	104.95	0.37	359.93
2026-03-16T14:08:55.2885956+08:00	0x06	0.0024	0.0023	0.7932	0.6089	104.98	0.38	359.96
2026-03-16T14:08:55.3345150+08:00	0x06	0.0023	0.0022	0.7934	0.6087	105.01	0.36	359.96
2026-03-16T14:08:55.4433781+08:00	0x06	0.0027	0.0018	0.7935	0.6086	105.03	0.37	0.02
2026-03-16T14:08:55.4744488+08:00	0x07	-0.5510	-0.3173	0.6535	-0.4106	202.06	292.60	60.14
2026-03-16T14:08:55.5420492+08:00	0x06	0.0039	0.0013	0.7936	0.6085	105.04	0.44	0.15
2026-03-16T14:08:55.6456602+08:00	0x06	0.0042	0.0013	0.7936	0.6084	105.05	0.47	0.17
2026-03-16T14:08:55.7462722+08:00	0x06	0.0045	0.0013	0.7936	0.6085	105.04	0.49	0.19
