timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-03-16T16:37:43.7116459+08:00	0x05	0.0751	0.0237	0.9649	0.2505	150.85	9.02	359.54
2026-03-16T16:37:44.1731130+08:00	0x05	0.0747	0.0240	0.9649	0.2504	150.86	8.99	359.50
2026-03-16T16:37:44.6418545+08:00	0x05	0.0765	0.0219	0.9645	0.2519	150.70	9.12	359.79
2026-03-16T16:37:45.0737626+08:00	0x05	0.0787	0.0193	0.9638	0.2540	150.49	9.29	0.16
2026-03-16T16:37:45.5388303+08:00	0x05	0.0804	0.0173	0.9633	0.2555	150.33	9.42	0.45
2026-03-16T16:37:45.9774964+08:00	0x05	0.0817	0.0156	0.9629	0.2567	150.21	9.52	0.68
2026-03-16T16:37:46.4410866+08:00	0x05	0.0827	0.0145	0.9626	0.2577	150.10	9.59	0.85
2026-03-16T16:37:46.9074114+08:00	0x05	0.0005	0.0944	0.9839	0.1520	162.27	1.73	349.30
2026-03-16T16:37:47.3405909+08:00	0x05	-0.1657	-0.0720	0.9828	0.0388	174.21	340.49	7.40
2026-03-16T16:37:47.8070960+08:00	0x05	0.0429	-0.1025	0.9913	0.0703	172.33	4.14	12.08
2026-03-16T16:37:48.2732903+08:00	0x05	0.0366	-0.1016	0.9917	0.0694	172.36	3.43	11.93
2026-03-16T16:37:48.7067597+08:00	0x05	0.3493	-0.2140	0.9095	0.0706	181.34	42.32	26.02
2026-03-16T16:37:49.1764268+08:00	0x05	0.5850	-0.1157	0.7990	0.0771	180.72	72.52	15.97
2026-03-16T16:37:49.6059688+08:00	0x05	0.3668	-0.0800	0.9253	0.0528	177.72	43.04	10.76
2026-03-16T16:37:50.0735481+08:00	0x05	0.4501	-0.0992	0.8842	-0.0754	192.94	54.66	6.18
2026-03-16T16:37:50.5412011+08:00	0x05	0.4652	-0.0291	0.8618	-0.2001	202.06	55.19	352.19
2026-03-16T16:37:50.9739010+08:00	0x05	0.4649	-0.0313	0.8627	-0.1964	201.78	55.21	352.61
2026-03-16T16:37:51.4476585+08:00	0x05	0.4636	0.0869	0.8396	-0.2693	203.87	52.82	336.70
2026-03-16T16:37:51.8739413+08:00	0x05	0.4693	0.0669	0.8482	-0.2364	201.04	54.24	340.40
2026-03-16T16:37:52.3404011+08:00	0x05	0.4930	0.0048	0.8428	-0.2158	201.60	58.20	347.24
2026-03-16T16:37:52.8062584+08:00	0x05	0.4926	-0.0254	0.8473	-0.1969	201.27	58.72	351.32
2026-03-16T16:37:53.2417806+08:00	0x05	0.5001	-0.0359	0.8462	-0.1804	200.10	59.95	353.13
2026-03-16T16:37:53.7088653+08:00	0x05	0.4896	-0.0516	0.8552	-0.1619	199.17	58.91	355.97
2026-03-16T16:37:54.1756147+08:00	0x05	0.4916	-0.0593	0.8559	-0.1491	198.29	59.32	357.41
2026-03-16T16:37:54.6058347+08:00	0x05	0.4861	-0.0685	0.8574	-0.1543	199.36	58.78	358.14
2026-03-16T16:37:55.0738428+08:00	0x05	0.4515	-0.0601	0.8756	-0.1609	199.65	54.16	357.71
2026-03-16T16:37:55.5054898+08:00	0x05	0.4697	-0.0561	0.8673	-0.1554	198.82	56.41	357.21
2026-03-16T16:37:55.9736178+08:00	0x05	0.4720	-0.0621	0.8680	-0.1410	197.67	56.85	358.55
2026-03-16T16:37:56.4421137+08:00	0x05	0.4735	-0.0667	0.8678	-0.1353	197.34	57.13	359.29
