timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-08-29T22:47:10.3337475+08:00	0x08	0.0065	-0.0862	-0.4368	0.8954	308.29	350.77	356.35
2026-08-29T22:47:10.4441617+08:00	0x09	0.6928	0.3846	0.5421	-0.2799	157.26	115.51	306.41
2026-08-29T22:47:10.7817517+08:00	0x06	0.1436	-0.1781	-0.0432	0.9725	351.95	338.16	15.30
2026-08-29T22:47:10.8515978+08:00	0x08	-0.0104	-0.1341	-0.4307	0.8924	309.38	346.56	352.29
2026-08-29T22:47:10.9131655+08:00	0x09	0.7364	0.4525	0.4485	-0.2276	136.49	137.38	312.17
2026-08-29T22:47:11.4217294+08:00	0x06	0.1538	-0.4314	-0.0321	0.8884	348.72	306.79	14.21
2026-08-29T22:47:11.5369058+08:00	0x09	0.6744	0.4111	0.5493	-0.2729	153.60	115.61	304.95
2026-08-29T22:47:11.6364717+08:00	0x08	-0.2277	-0.3244	-0.4195	0.8167	315.37	333.71	319.91
2026-08-29T22:47:11.8666295+08:00	0x07	0.3137	-0.6658	0.2546	0.6272	351.68	262.95	47.11
2026-08-29T22:47:11.9894613+08:00	0x08	-0.2214	-0.3190	-0.4203	0.8201	315.02	334.23	320.85
2026-08-29T22:47:12.1125818+08:00	0x09	0.6574	0.2863	0.6548	-0.2392	174.99	92.23	316.42
2026-08-29T22:47:12.4429654+08:00	0x06	0.1536	-0.4242	-0.0324	0.8919	348.80	307.73	14.27
2026-08-29T22:47:12.5137858+08:00	0x08	-0.3920	-0.5639	-0.3685	0.6265	357.32	277.73	294.93
2026-08-29T22:47:12.6819237+08:00	0x09	0.6772	0.2424	0.6656	-0.1989	175.48	92.47	323.70
2026-08-29T22:47:13.0679969+08:00	0x06	0.0824	-0.7134	-0.0144	0.6958	352.06	268.19	5.40
2026-08-29T22:47:13.0904984+08:00	0x08	-0.4591	-0.5305	-0.4196	0.5760	0.96	273.94	283.09
2026-08-29T22:47:13.1990216+08:00	0x09	0.6872	0.2176	0.6705	-0.1756	175.69	92.65	327.78
2026-08-29T22:47:13.5987827+08:00	0x08	-0.5085	-0.4908	-0.4640	0.5341	3.82	271.21	273.01
2026-08-29T22:47:13.6683615+08:00	0x09	0.6688	0.2330	0.6815	-0.1841	175.79	90.22	325.68
2026-08-29T22:47:14.1462582+08:00	0x07	0.3585	-0.6149	0.3085	0.6310	354.67	268.63	56.29
2026-08-29T22:47:14.1685947+08:00	0x06	0.0823	-0.7239	-0.0117	0.6849	352.20	266.46	5.50
2026-08-29T22:47:14.2987721+08:00	0x09	0.6695	0.2045	0.6958	-0.1603	176.65	88.69	330.04
2026-08-29T22:47:14.5856850+08:00	0x07	0.3593	-0.6167	0.3110	0.6276	354.50	268.04	56.57
2026-08-29T22:47:14.6303325+08:00	0x06	0.1133	-0.6946	-0.0012	0.7104	350.72	270.55	9.17
2026-08-29T22:47:14.7004853+08:00	0x08	-0.5327	-0.4549	-0.5008	0.5084	199.45	75.45	274.20
2026-08-29T22:47:14.8658914+08:00	0x09	0.6821	0.1753	0.6979	-0.1300	176.35	89.50	335.04
