timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_deg	right_knee_deg
2026-07-01T22:47:09.8091439+08:00	0x07	-0.6137	-0.0996	0.7686	-0.1506	186.66	283.94	19.76	0.00	0.00
2026-07-01T22:47:09.8678724+08:00	0x01	-0.4680	-0.3140	0.8084	-0.1695	178.47	299.28	41.79	0.00	0.00
2026-07-01T22:47:10.0370901+08:00	0x03	-0.3967	0.3433	0.6509	0.5488	110.13	342.74	298.08	0.00	0.00
2026-07-01T22:47:10.2343973+08:00	0x04	0.3977	0.3538	-0.1201	0.8380	6.98	48.94	48.72	0.00	0.00
2026-07-01T22:47:10.2705294+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:10.3006831+08:00	0x08	0.0128	-0.6892	-0.1119	-0.7158	8.33	87.11	350.06	0.00	0.00
2026-07-01T22:47:10.3515406+08:00	0x07	-0.6206	-0.1533	0.7392	-0.2121	188.14	282.10	29.34	0.00	0.00
2026-07-01T22:47:10.4016415+08:00	0x01	-0.5001	-0.2799	0.8055	-0.1506	177.33	295.44	36.98	0.00	0.00
2026-07-01T22:47:10.4346655+08:00	0x06	0.1456	-0.6536	-0.2015	-0.7148	6.36	83.29	331.86	0.00	0.00
2026-07-01T22:47:10.5704690+08:00	0x03	-0.4123	0.3399	0.6531	0.5367	114.63	337.97	297.57	0.00	0.00
2026-07-01T22:47:10.7613400+08:00	0x04	0.4499	0.2947	-0.2191	0.8141	349.61	33.85	59.50	0.00	0.00
2026-07-01T22:47:10.7733061+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:10.8365746+08:00	0x02	0.4854	0.2436	-0.8140	-0.2059	144.33	294.73	11.35	0.00	0.00
2026-07-01T22:47:10.9022109+08:00	0x07	-0.6116	-0.1937	0.7232	-0.2557	189.49	282.68	36.36	0.00	0.00
2026-07-01T22:47:10.9542618+08:00	0x01	-0.5396	-0.2558	0.7830	-0.1742	179.77	290.78	36.06	0.00	0.00
2026-07-01T22:47:11.0027721+08:00	0x06	0.1578	-0.6498	-0.2144	-0.7120	6.66	82.97	329.78	0.00	0.00
2026-07-01T22:47:11.1192461+08:00	0x03	-0.3782	0.4123	0.6873	0.4633	125.38	339.77	293.49	0.00	0.00
2026-07-01T22:47:11.3286330+08:00	0x04	0.4312	0.1876	-0.3648	0.8036	310.45	358.65	56.09	0.00	0.00
2026-07-01T22:47:11.4142793+08:00	0x08	-0.0598	-0.6939	-0.0309	-0.7169	7.33	88.29	2.46	0.00	0.00
2026-07-01T22:47:11.5199361+08:00	0x01	-0.5727	-0.1703	0.7741	-0.2091	188.56	289.32	30.22	0.00	0.00
2026-07-01T22:47:11.6428773+08:00	0x06	0.1646	-0.6508	-0.2150	-0.7093	6.07	83.40	329.12	0.00	0.00
2026-07-01T22:47:11.6582035+08:00	0x03	-0.3870	0.4039	0.7222	0.4069	141.22	328.41	296.07	0.00	0.00
2026-07-01T22:47:11.7961069+08:00	0x04	0.4524	0.1613	-0.4078	0.7766	297.90	347.60	56.52	0.00	0.00
2026-07-01T22:47:11.9133144+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:11.9442979+08:00	0x02	0.5918	0.2539	-0.7521	-0.1402	148.42	280.07	12.47	0.00	0.00
2026-07-01T22:47:12.0529662+08:00	0x01	-0.5758	-0.1589	0.7743	-0.2089	189.26	289.13	29.13	0.00	0.00
2026-07-01T22:47:12.1023433+08:00	0x06	0.1709	-0.6560	-0.2129	-0.7037	5.07	84.57	328.68	0.00	0.00
2026-07-01T22:47:12.1853955+08:00	0x03	-0.3996	0.3827	0.7212	0.4169	140.58	326.44	297.73	0.00	0.00
2026-07-01T22:47:12.4193048+08:00	0x04	0.4532	0.1396	-0.4353	0.7652	291.27	341.79	54.61	0.00	0.00
2026-07-01T22:47:12.4529277+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:12.5196193+08:00	0x07	-0.5973	-0.2754	0.6787	-0.3267	190.22	282.06	49.82	0.00	0.00
2026-07-01T22:47:12.6205835+08:00	0x01	-0.5796	-0.1605	0.7721	-0.2052	188.61	288.45	29.06	0.00	0.00
2026-07-01T22:47:12.7754921+08:00	0x03	-0.4009	0.3755	0.7254	0.4149	141.18	325.74	298.67	0.00	0.00
2026-07-01T22:47:12.9701812+08:00	0x02	0.6011	0.2566	-0.7408	-0.1549	146.74	278.53	11.18	11.28	0.00
2026-07-01T22:47:13.0369589+08:00	0x04	0.4720	0.1137	-0.4598	0.7435	282.85	333.37	53.75	15.41	0.00
2026-07-01T22:47:13.1535180+08:00	0x01	-0.5822	-0.1600	0.7715	-0.2007	188.09	288.00	28.72	19.50	0.00
2026-07-01T22:47:13.2200569+08:00	0x06	0.1787	-0.6546	-0.2167	-0.7019	4.77	84.62	327.69	20.84	0.00
2026-07-01T22:47:13.2692755+08:00	0x08	-0.1843	-0.6846	0.1007	-0.6980	6.99	90.33	23.28	21.81	0.00
2026-07-01T22:47:13.5037537+08:00	0x02	0.6042	0.2589	-0.7363	-0.1604	146.01	277.95	10.80	23.87	0.00
2026-07-01T22:47:13.6284484+08:00	0x01	-0.5850	-0.1595	0.7697	-0.1995	187.89	287.54	28.62	24.21	0.00
2026-07-01T22:47:13.7610410+08:00	0x06	0.1807	-0.6557	-0.2167	-0.7003	4.53	84.92	327.50	24.40	0.00
2026-07-01T22:47:13.8543045+08:00	0x03	-0.4073	0.3649	0.7271	0.4151	141.77	324.26	299.69	24.56	0.00
2026-07-01T22:47:14.0861804+08:00	0x02	0.6050	0.2584	-0.7352	-0.1638	145.75	277.86	10.47	24.71	0.00
2026-07-01T22:47:14.1369926+08:00	0x07	-0.5862	-0.3049	0.6626	-0.3527	191.01	282.73	54.84	24.72	0.00
2026-07-01T22:47:14.1860037+08:00	0x08	-0.2190	-0.6756	0.1360	-0.6907	7.10	90.58	29.10	26.14	0.00
2026-07-01T22:47:14.3034825+08:00	0x06	0.1814	-0.6555	-0.2180	-0.7000	4.59	84.89	327.33	27.91	0.00
2026-07-01T22:47:14.4039181+08:00	0x03	-0.4065	0.3584	0.7322	0.4124	142.19	324.00	300.66	28.84	0.00
2026-07-01T22:47:14.5737324+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	29.54	0.00
2026-07-01T22:47:14.6041383+08:00	0x02	0.6055	0.2548	-0.7352	-0.1669	145.78	277.98	9.93	29.61	0.00
2026-07-01T22:47:14.7049591+08:00	0x07	-0.5842	-0.3090	0.6600	-0.3572	191.29	282.94	55.62	29.76	0.00
2026-07-01T22:47:14.7049591+08:00	0x01	-0.5846	-0.1544	0.7719	-0.1962	187.96	287.70	27.89	29.76	0.00
2026-07-01T22:47:14.8539214+08:00	0x06	0.1826	-0.6551	-0.2188	-0.6997	4.57	84.89	327.17	30.34	0.00
2026-07-01T22:47:14.9371318+08:00	0x03	-0.4108	0.3670	0.7255	0.4126	142.72	323.27	299.37	30.56	0.00
2026-07-01T22:47:15.1772578+08:00	0x02	0.6062	0.2544	-0.7348	-0.1668	145.80	277.90	9.88	30.82	0.00
2026-07-01T22:47:15.3200401+08:00	0x08	-0.2359	-0.6694	0.1539	-0.6874	7.07	90.51	32.03	30.87	0.00
2026-07-01T22:47:15.3369953+08:00	0x01	-0.5845	-0.1571	0.7725	-0.1921	187.35	287.60	27.86	30.87	0.00
2026-07-01T22:47:15.4365344+08:00	0x07	-0.5810	-0.3143	0.6567	-0.3638	191.82	283.39	56.67	30.88	0.00
2026-07-01T22:47:15.4863875+08:00	0x03	-0.4108	0.3550	0.7346	0.4069	143.70	322.53	301.14	31.17	0.00
2026-07-01T22:47:15.6698559+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	31.72	0.00
2026-07-01T22:47:15.7046494+08:00	0x02	0.6081	0.2516	-0.7345	-0.1658	146.12	277.80	9.67	31.77	0.00
2026-07-01T22:47:15.7542693+08:00	0x07	-0.5798	-0.3169	0.6558	-0.3652	191.82	283.47	57.04	31.83	0.00
2026-07-01T22:47:15.9535180+08:00	0x06	0.1820	-0.6543	-0.2187	-0.7007	4.66	84.71	327.24	32.19	0.00
