timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_deg	right_knee_deg
2026-07-01T22:09:36.5819955+08:00	0x03	-0.4193	0.4665	0.5917	0.5064	103.98	353.65	282.38	0.00	0.00
2026-07-01T22:09:36.7793178+08:00	0x04	0.5054	0.2902	-0.3268	0.7440	325.00	17.57	70.34	0.00	0.00
2026-07-01T22:09:36.8381623+08:00	0x06	0.1417	-0.5778	-0.2347	-0.7687	13.06	70.44	330.71	0.00	0.00
2026-07-01T22:09:36.8626178+08:00	0x02	0.4298	0.2659	-0.7435	0.4378	221.64	320.28	50.52	0.00	0.00
2026-07-01T22:09:36.8975111+08:00	0x07	-0.6396	-0.0355	0.7673	-0.0299	180.03	280.38	5.32	0.00	0.00
2026-07-01T22:09:36.9687079+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:37.0296839+08:00	0x08	0.6292	-0.0421	-0.7708	-0.0909	174.92	282.01	349.67	0.00	0.00
2026-07-01T22:09:37.1298021+08:00	0x03	-0.3100	0.4654	0.5067	0.6562	51.99	38.36	298.54	0.00	0.00
2026-07-01T22:09:37.2975858+08:00	0x04	0.4032	0.1891	-0.6218	0.6443	261.38	336.87	49.00	0.00	0.00
2026-07-01T22:09:37.3687008+08:00	0x02	0.3746	0.3774	-0.7464	0.4002	218.55	329.39	59.68	0.00	0.00
2026-07-01T22:09:37.4841092+08:00	0x07	-0.6552	-0.1628	0.7209	-0.1569	180.83	275.66	26.12	0.00	0.00
2026-07-01T22:09:37.5461723+08:00	0x08	0.7122	-0.0980	-0.6865	-0.1096	179.35	267.99	343.11	0.00	0.00
2026-07-01T22:09:37.6735810+08:00	0x03	-0.1543	0.4916	0.4593	0.7236	44.04	50.53	317.56	0.00	0.00
2026-07-01T22:09:37.8633347+08:00	0x04	0.4135	0.2040	-0.5531	0.6939	274.41	343.13	53.09	0.00	0.00
2026-07-01T22:09:37.9133504+08:00	0x06	0.1802	-0.6783	-0.1826	-0.6885	0.46	89.02	330.27	0.00	0.00
2026-07-01T22:09:38.0140356+08:00	0x07	-0.6416	-0.2303	0.7009	-0.2099	179.91	275.03	36.31	0.00	0.00
2026-07-01T22:09:38.1129761+08:00	0x08	0.7074	-0.1457	-0.6766	-0.1433	180.76	267.30	336.43	0.00	0.00
2026-07-01T22:09:38.2132927+08:00	0x03	-0.1325	0.5050	0.4487	0.7253	42.61	53.45	319.80	0.00	0.00
2026-07-01T22:09:38.3795143+08:00	0x04	0.3938	0.2379	-0.4767	0.7490	294.06	358.10	54.76	0.00	0.00
2026-07-01T22:09:38.4640967+08:00	0x02	0.3425	0.4182	-0.7159	0.4419	233.13	343.79	64.36	0.00	0.00
2026-07-01T22:09:38.5691123+08:00	0x07	-0.6503	-0.2491	0.6816	-0.2246	178.68	272.23	39.18	0.00	0.00
2026-07-01T22:09:38.6801939+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:38.7523862+08:00	0x03	-0.1336	0.5062	0.4535	0.7213	43.18	53.43	319.33	0.00	0.00
2026-07-01T22:09:38.9508614+08:00	0x04	0.3721	0.2735	-0.4007	0.7913	313.03	13.21	53.91	0.00	0.00
2026-07-01T22:09:39.0138700+08:00	0x01	-0.2357	-0.4340	0.5116	-0.7030	305.36	35.78	50.86	0.00	0.00
2026-07-01T22:09:39.1140076+08:00	0x07	-0.6475	-0.2558	0.6803	-0.2291	178.54	272.30	40.14	0.00	0.00
2026-07-01T22:09:39.1634549+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:39.2313326+08:00	0x08	0.7087	-0.1443	-0.6767	-0.1379	181.11	267.14	337.00	0.00	0.00
2026-07-01T22:09:39.2980088+08:00	0x03	-0.1316	0.5059	0.4456	0.7268	42.16	53.73	320.05	0.00	0.00
2026-07-01T22:09:39.4474469+08:00	0x04	0.3538	0.2920	-0.3578	0.8134	322.74	20.95	51.67	0.00	0.00
2026-07-01T22:09:39.5141168+08:00	0x01	-0.2382	-0.4334	0.5102	-0.7037	305.57	35.68	51.03	0.00	0.00
2026-07-01T22:09:39.5804190+08:00	0x06	0.2037	-0.6718	-0.2022	-0.6829	0.17	89.01	326.64	0.00	0.00
2026-07-01T22:09:39.6303839+08:00	0x07	-0.6462	-0.2581	0.6797	-0.2320	178.63	272.39	40.60	0.00	0.00
2026-07-01T22:09:39.7173123+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:39.7975180+08:00	0x08	0.7055	-0.1572	-0.6751	-0.1478	181.41	267.17	335.12	0.00	0.00
2026-07-01T22:09:39.9475941+08:00	0x04	0.3406	0.3031	-0.3259	0.8282	329.04	25.62	49.62	0.00	0.00
2026-07-01T22:09:40.0190156+08:00	0x02	0.3285	0.4304	-0.6961	0.4714	243.65	352.89	65.36	0.00	0.00
2026-07-01T22:09:40.1005473+08:00	0x01	-0.2381	-0.4317	0.5097	-0.7051	305.57	35.46	50.88	0.00	0.00
2026-07-01T22:09:40.1314633+08:00	0x06	0.2048	-0.6715	-0.2037	-0.6823	0.20	89.03	326.42	0.00	0.00
2026-07-01T22:09:40.2318720+08:00	0x07	-0.6467	-0.2576	0.6791	-0.2330	178.74	272.33	40.64	0.00	0.00
2026-07-01T22:09:40.2478398+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:40.3554653+08:00	0x03	-0.1266	0.5041	0.4404	0.7320	41.72	53.74	320.99	0.00	0.00
2026-07-01T22:09:40.5305269+08:00	0x04	0.3279	0.3155	-0.3001	0.8384	333.91	29.55	47.66	0.00	0.00
2026-07-01T22:09:40.6133274+08:00	0x01	-0.2319	-0.4319	0.5091	-0.7074	305.72	35.83	50.17	0.00	0.00
2026-07-01T22:09:40.7135592+08:00	0x07	-0.6471	-0.2585	0.6781	-0.2337	178.67	272.19	40.77	0.00	0.00
2026-07-01T22:09:40.8139820+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:40.8980009+08:00	0x03	-0.1261	0.5045	0.4382	0.7332	41.42	53.88	321.17	0.00	0.00
2026-07-01T22:09:41.0476443+08:00	0x04	0.3216	0.3215	-0.2825	0.8446	336.88	31.64	46.47	9.98	0.00
2026-07-01T22:09:41.1138367+08:00	0x02	0.3184	0.4371	-0.6896	0.4817	248.27	357.51	65.44	28.99	0.00
2026-07-01T22:09:41.2635810+08:00	0x06	0.2087	-0.6717	-0.2070	-0.6800	0.08	89.27	325.81	36.31	0.00
2026-07-01T22:09:41.3142973+08:00	0x07	-0.6483	-0.2587	0.6768	-0.2337	178.55	271.92	40.79	36.96	0.00
2026-07-01T22:09:41.4807237+08:00	0x03	-0.1220	0.5064	0.4369	0.7333	41.31	54.29	321.58	37.37	0.00
2026-07-01T22:09:41.6308285+08:00	0x04	0.3160	0.3278	-0.2653	0.8499	339.71	33.64	45.32	37.39	0.00
2026-07-01T22:09:41.6800028+08:00	0x08	0.7034	-0.1765	-0.6699	-0.1594	182.24	266.66	332.57	37.39	0.00
2026-07-01T22:09:41.7314437+08:00	0x02	0.3165	0.4399	-0.6865	0.4848	249.74	358.89	65.63	37.39	0.00
2026-07-01T22:09:41.9142209+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	37.39	0.00
2026-07-01T22:09:42.0146825+08:00	0x03	-0.1236	0.5075	0.4361	0.7328	41.09	54.46	321.40	37.39	0.00
2026-07-01T22:09:42.1315136+08:00	0x04	0.3124	0.3326	-0.2558	0.8523	341.29	34.90	44.64	37.39	0.00
2026-07-01T22:09:42.1504749+08:00	0x08	0.7034	-0.1765	-0.6699	-0.1594	182.24	266.66	332.57	37.39	0.00
2026-07-01T22:09:42.2146040+08:00	0x02	0.3147	0.4413	-0.6839	0.4883	251.10	0.07	65.65	37.39	0.00
2026-07-01T22:09:42.2814231+08:00	0x01	-0.2317	-0.4363	0.5042	-0.7084	306.88	36.91	50.19	37.39	0.00
2026-07-01T22:09:42.4315484+08:00	0x07	-0.6509	-0.2587	0.6750	-0.2319	178.20	271.41	40.62	37.39	0.00
2026-07-01T22:09:42.5474421+08:00	0x08	0.7095	-0.1450	-0.6777	-0.1281	181.99	266.98	337.78	37.19	0.00
2026-07-01T22:09:42.6153754+08:00	0x03	-0.0281	0.4906	0.4928	0.7181	52.99	52.63	328.41	37.17	0.00
2026-07-01T22:09:42.7647836+08:00	0x06	0.2099	-0.6660	-0.2140	-0.6831	0.90	88.27	325.13	37.16	0.00
2026-07-01T22:09:42.8642684+08:00	0x01	-0.2317	-0.4362	0.5043	-0.7083	306.84	36.87	50.19	37.84	0.00
2026-07-01T22:09:42.9637226+08:00	0x07	-0.6363	-0.2699	0.6765	-0.2541	180.03	273.52	43.52	37.95	0.00
2026-07-01T22:09:43.0645426+08:00	0x08	0.7044	-0.1455	-0.6820	-0.1322	181.53	267.84	337.37	40.55	0.00
2026-07-01T22:09:43.1483747+08:00	0x03	-0.0310	0.4912	0.4912	0.7187	52.65	52.65	328.20	40.99	0.00
2026-07-01T22:09:43.3145225+08:00	0x02	0.3148	0.4413	-0.6840	0.4882	251.06	0.04	65.65	41.12	0.00
2026-07-01T22:09:43.3637505+08:00	0x06	0.2134	-0.6567	-0.2272	-0.6867	2.26	86.69	323.74	41.13	0.00
2026-07-01T22:09:43.5644794+08:00	0x07	-0.6213	-0.2796	0.6782	-0.2752	182.13	275.92	46.16	42.67	0.00
2026-07-01T22:09:43.5810180+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	43.35	0.00
2026-07-01T22:09:43.6989998+08:00	0x03	-0.0516	0.4673	0.8145	0.3398	123.33	22.71	307.21	45.39	0.00
2026-07-01T22:09:43.8141953+08:00	0x04	0.3125	0.3325	-0.2561	0.8522	341.25	34.86	44.66	45.64	0.00
2026-07-01T22:09:43.9487664+08:00	0x01	-0.0758	-0.4328	0.7805	-0.4448	249.93	23.49	47.98	45.67	0.00
2026-07-01T22:09:44.0700550+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	45.67	0.00
2026-07-01T22:09:44.1477725+08:00	0x08	0.6742	-0.2044	-0.6809	-0.2001	180.22	270.49	326.76	45.67	0.00
2026-07-01T22:09:44.2647353+08:00	0x04	0.2682	0.1002	0.1052	0.9524	16.95	16.47	29.32	45.67	0.00
2026-07-01T22:09:44.3149401+08:00	0x03	-0.1048	0.4464	0.8678	0.1916	155.66	358.92	305.42	45.67	0.00
2026-07-01T22:09:44.4200782+08:00	0x06	0.1954	-0.6578	-0.2084	-0.6969	2.29	86.01	326.87	45.67	0.00
2026-07-01T22:09:44.5976061+08:00	0x02	0.2227	0.2263	-0.9448	-0.0803	164.07	330.20	23.07	42.68	0.00
2026-07-01T22:09:44.6483668+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	42.61	0.00
2026-07-01T22:09:44.7324848+08:00	0x08	0.6709	-0.2351	-0.6664	-0.2249	181.15	269.22	322.04	42.58	0.00
2026-07-01T22:09:44.7650386+08:00	0x03	-0.1128	0.4464	0.8741	0.1547	162.95	354.15	305.38	42.57	0.00
2026-07-01T22:09:44.9192842+08:00	0x04	0.2646	0.0036	-0.1688	0.9495	338.36	354.52	30.24	42.57	0.00
2026-07-01T22:09:44.9850715+08:00	0x02	0.2151	0.2051	-0.9403	-0.1661	155.04	330.15	18.31	42.57	0.00
2026-07-01T22:09:45.1485318+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	42.57	0.00
2026-07-01T22:09:45.2983022+08:00	0x08	0.6701	-0.2342	-0.6673	-0.2254	180.96	269.43	322.08	42.57	0.00
2026-07-01T22:09:45.3808523+08:00	0x04	0.2622	-0.0169	-0.2493	0.9321	327.32	349.34	28.71	42.57	0.00
2026-07-01T22:09:45.5685246+08:00	0x06	0.1954	-0.6552	-0.2090	-0.6992	2.48	85.54	326.84	42.57	0.00
2026-07-01T22:09:45.7153481+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	42.61	0.00
2026-07-01T22:09:45.7481121+08:00	0x07	-0.6194	-0.2833	0.6776	-0.2774	182.09	276.05	46.68	42.61	0.00
2026-07-01T22:09:45.8152505+08:00	0x08	0.6679	-0.2410	-0.6648	-0.2320	181.00	269.38	320.92	42.97	0.00
2026-07-01T22:09:45.8840006+08:00	0x04	0.2536	-0.0326	-0.3129	0.9147	318.91	345.90	26.34	43.08	0.00
2026-07-01T22:09:45.9146480+08:00	0x03	-0.1133	0.4449	0.8778	0.1369	166.17	352.41	305.70	43.10	0.00
2026-07-01T22:09:46.0657684+08:00	0x02	0.2143	0.2013	-0.9423	-0.1602	155.90	330.48	18.10	43.13	0.00
2026-07-01T22:09:46.1319813+08:00	0x01	-0.2069	-0.4130	0.8865	0.0271	161.58	325.83	46.15	43.13	0.00
2026-07-01T22:09:46.2334720+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	43.13	0.00
2026-07-01T22:09:46.2649335+08:00	0x07	-0.6204	-0.2845	0.6762	-0.2773	181.84	275.73	46.79	43.13	0.00
2026-07-01T22:09:46.3984037+08:00	0x08	0.6680	-0.2461	-0.6616	-0.2356	181.28	268.99	320.18	43.19	0.00
2026-07-01T22:09:46.4482333+08:00	0x03	-0.1297	0.4472	0.8766	0.1215	170.34	348.17	305.36	43.20	0.00
2026-07-01T22:09:46.5656500+08:00	0x06	0.1928	-0.6564	-0.2050	-0.7000	2.31	85.65	327.38	43.20	0.00
2026-07-01T22:09:46.5980992+08:00	0x04	0.2461	-0.0504	-0.3728	0.8933	311.02	342.62	23.72	42.94	0.00
2026-07-01T22:09:46.6534781+08:00	0x02	0.2141	0.1996	-0.9432	-0.1573	156.30	330.62	18.00	42.75	0.00
2026-07-01T22:09:46.8164729+08:00	0x07	-0.6208	-0.2873	0.6747	-0.2772	181.46	275.41	47.04	42.64	0.00
2026-07-01T22:09:46.9158201+08:00	0x08	0.6684	-0.2467	-0.6610	-0.2357	181.35	268.87	320.12	42.80	0.00
2026-07-01T22:09:46.9816957+08:00	0x03	-0.1281	0.4448	0.8782	0.1206	170.36	348.35	305.69	42.82	0.00
2026-07-01T22:09:47.0980064+08:00	0x06	0.1936	-0.6570	-0.2046	-0.6993	2.17	85.79	327.34	42.83	0.00
2026-07-01T22:09:47.2314726+08:00	0x01	-0.2565	-0.3832	0.8759	0.1418	146.25	315.84	36.77	42.85	0.00
2026-07-01T22:09:47.3330778+08:00	0x07	-0.6187	-0.2891	0.6746	-0.2800	181.70	275.69	47.45	42.85	0.00
2026-07-01T22:09:47.4991894+08:00	0x08	0.6660	-0.2507	-0.6602	-0.2404	181.24	269.04	319.37	43.26	0.00
2026-07-01T22:09:47.5483150+08:00	0x04	0.2291	-0.0703	-0.4505	0.8600	301.21	339.70	19.31	43.28	0.00
2026-07-01T22:09:47.6667268+08:00	0x06	0.1937	-0.6557	-0.2053	-0.7003	2.29	85.57	327.28	43.28	0.00
2026-07-01T22:09:47.7322009+08:00	0x02	0.2109	0.2046	-0.9478	-0.1239	160.06	331.43	19.61	43.34	0.00
2026-07-01T22:09:47.9154063+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	43.36	0.00
2026-07-01T22:09:47.9494176+08:00	0x08	0.6657	-0.2514	-0.6598	-0.2413	181.24	269.03	319.22	43.36	0.00
2026-07-01T22:09:48.0993425+08:00	0x07	-0.6173	-0.2915	0.6739	-0.2825	181.78	275.80	47.87	43.36	0.00
2026-07-01T22:09:48.1489259+08:00	0x04	0.2306	-0.0777	-0.4687	0.8492	298.64	338.45	18.59	43.61	0.00
2026-07-01T22:09:48.1823861+08:00	0x06	0.1924	-0.6562	-0.2041	-0.7005	2.27	85.59	327.50	43.69	0.00
2026-07-01T22:09:48.2662837+08:00	0x02	0.2097	0.2067	-0.9486	-0.1165	160.88	331.66	20.07	43.60	0.00
2026-07-01T22:09:48.3324374+08:00	0x01	-0.2628	-0.3751	0.8750	0.1568	144.84	315.15	35.03	43.58	0.00
2026-07-01T22:09:48.3833097+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	43.58	0.00
2026-07-01T22:09:48.4657966+08:00	0x07	-0.6191	-0.2909	0.6726	-0.2823	181.66	275.48	47.80	43.58	0.00
2026-07-01T22:09:48.5737631+08:00	0x08	0.6657	-0.2531	-0.6592	-0.2412	181.43	268.90	319.09	43.49	0.00
2026-07-01T22:09:48.6320172+08:00	0x04	0.2304	-0.0791	-0.4745	0.8459	297.86	338.20	18.34	43.48	0.00
2026-07-01T22:09:48.6986681+08:00	0x03	-0.1165	0.4460	0.8771	0.1351	166.76	351.70	305.53	43.48	0.00
2026-07-01T22:09:48.8154574+08:00	0x02	0.2091	0.2065	-0.9482	-0.1204	160.44	331.66	19.96	43.48	0.00
2026-07-01T22:09:48.9530873+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	43.48	0.00
2026-07-01T22:09:49.0486252+08:00	0x08	0.6685	-0.2464	-0.6615	-0.2342	181.46	268.86	320.28	43.48	0.00
2026-07-01T22:09:49.1985928+08:00	0x03	-0.1170	0.4476	0.8762	0.1353	166.76	351.65	305.31	43.48	0.00
2026-07-01T22:09:49.2325496+08:00	0x06	0.1920	-0.6567	-0.2047	-0.7000	2.34	85.66	327.48	43.48	0.00
2026-07-01T22:09:49.2986892+08:00	0x02	0.2099	0.2093	-0.9479	-0.1164	160.79	331.54	20.36	43.50	0.00
2026-07-01T22:09:49.4664211+08:00	0x01	-0.2554	-0.3813	0.8775	0.1392	146.79	316.23	36.73	43.51	0.00
2026-07-01T22:09:49.4991456+08:00	0x07	-0.6199	-0.2911	0.6718	-0.2824	181.57	275.30	47.83	43.51	0.00
2026-07-01T22:09:49.7329834+08:00	0x04	0.2306	-0.0786	-0.4825	0.8413	296.78	338.07	18.19	43.53	0.00
2026-07-01T22:09:49.7661066+08:00	0x08	0.6708	-0.2402	-0.6636	-0.2279	181.45	268.87	321.35	43.53	0.00
2026-07-01T22:09:49.8195388+08:00	0x02	0.2129	0.2082	-0.9472	-0.1186	160.51	331.18	20.11	43.53	0.00
2026-07-01T22:09:49.9332529+08:00	0x01	-0.2579	-0.3800	0.8764	0.1450	146.07	315.80	36.25	43.53	0.00
2026-07-01T22:09:50.0655298+08:00	0x07	-0.6202	-0.2900	0.6723	-0.2814	181.59	275.32	47.65	43.53	0.00
2026-07-01T22:09:50.2541381+08:00	0x08	0.6717	-0.2385	-0.6639	-0.2261	181.48	268.82	321.65	43.35	0.00
2026-07-01T22:09:50.2987755+08:00	0x06	0.1925	-0.6563	-0.2050	-0.7001	2.35	85.61	327.41	43.35	0.00
2026-07-01T22:09:50.3370621+08:00	0x03	-0.1230	0.4448	0.8773	0.1321	167.87	350.28	305.63	43.38	0.00
2026-07-01T22:09:50.3986419+08:00	0x02	0.2174	0.2042	-0.9464	-0.1239	159.95	330.66	19.43	43.40	0.00
2026-07-01T22:09:50.5660536+08:00	0x01	-0.2664	-0.3802	0.8738	0.1451	145.71	314.66	35.95	43.41	0.00
2026-07-01T22:09:50.7159628+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	43.41	0.00
2026-07-01T22:09:50.7502311+08:00	0x08	0.6738	-0.2341	-0.6649	-0.2217	181.50	268.73	322.41	43.41	0.00
2026-07-01T22:09:50.8326938+08:00	0x04	0.2349	-0.0806	-0.4913	0.8348	295.37	337.38	18.24	43.41	0.00
2026-07-01T22:09:50.9328015+08:00	0x06	0.1929	-0.6568	-0.2042	-0.6998	2.21	85.72	327.44	43.41	0.00
2026-07-01T22:09:51.1327246+08:00	0x01	-0.2659	-0.3812	0.8739	0.1428	145.93	314.72	36.17	43.36	0.00
