timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:06:12.6281020+08:00	0x01	-0.4599	-0.1307	0.8406	-0.2545	200.20	307.53	26.98	0.00	180.00	0.00	180.00
2026-07-06T15:06:12.7049969+08:00	0x03	0.6325	-0.0579	-0.7334	-0.2424	162.13	282.12	336.95	0.00	180.00	0.00	180.00
2026-07-06T15:06:12.7879280+08:00	0x04	-0.2237	0.4773	-0.3180	0.7880	314.31	63.59	357.19	0.00	180.00	0.00	180.00
2026-07-06T15:06:12.9041578+08:00	0x07	-0.5742	-0.3591	0.6480	-0.3485	184.50	279.50	59.95	0.00	180.00	0.00	180.00
2026-07-06T15:06:12.9384167+08:00	0x02	0.5514	0.0447	-0.8243	-0.1205	165.61	292.87	356.61	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.1554663+08:00	0x01	-0.4597	-0.1311	0.8408	-0.2540	200.13	307.54	27.00	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.2053370+08:00	0x09	0.2525	0.6439	-0.3350	0.6398	350.92	86.22	48.98	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.3560091+08:00	0x04	0.4526	0.1685	-0.5424	0.6875	270.19	334.09	53.62	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.4269090+08:00	0x08	0.4063	-0.6143	-0.3966	-0.5479	349.69	103.62	291.16	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.4486517+08:00	0x07	-0.5991	-0.3483	0.6428	-0.3266	180.27	274.18	57.04	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.7089571+08:00	0x01	-0.4981	-0.1773	0.5757	-0.6237	253.62	321.36	55.64	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.7373667+08:00	0x09	0.3481	0.6556	-0.3813	0.5510	4.45	102.59	62.08	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.8711180+08:00	0x04	0.3764	0.1806	-0.8082	0.4153	222.23	324.86	37.20	0.00	180.00	0.00	180.00
2026-07-06T15:06:13.9563457+08:00	0x06	0.1462	-0.6885	-0.1475	-0.6949	0.23	89.42	336.03	0.00	180.00	0.00	180.00
2026-07-06T15:06:14.0773472+08:00	0x07	-0.5924	-0.3543	0.6390	-0.3394	181.55	275.20	58.76	0.00	180.00	0.00	180.00
2026-07-06T15:06:14.2322240+08:00	0x09	0.3545	0.6513	-0.3883	0.5471	4.73	102.86	63.34	0.00	180.00	0.00	180.00
2026-07-06T15:06:14.2823581+08:00	0x03	0.3779	-0.3045	-0.6201	-0.6164	95.84	350.01	302.49	0.00	180.00	0.00	180.00
2026-07-06T15:06:14.4365718+08:00	0x04	0.2886	0.3017	-0.5249	0.7417	295.04	12.51	48.15	0.00	180.00	0.00	180.00
2026-07-06T15:06:14.4712581+08:00	0x02	0.4647	0.0466	-0.8842	0.0071	178.24	304.47	5.11	0.00	180.00	0.00	180.00
2026-07-06T15:06:14.5586367+08:00	0x07	-0.5886	-0.3537	0.6406	-0.3436	182.65	276.35	59.05	0.00	180.00	0.00	180.00
2026-07-06T15:06:14.8223064+08:00	0x01	-0.3533	-0.2818	0.5904	-0.6688	275.16	356.11	53.63	0.00	180.00	0.00	180.00
2026-07-06T15:06:14.8453354+08:00	0x03	0.3792	-0.2956	-0.6269	-0.6130	97.70	348.13	303.33	0.00	180.00	0.00	180.00
2026-07-06T15:06:15.0597992+08:00	0x04	0.2349	0.3333	-0.3998	0.8209	318.75	28.30	40.71	0.00	180.00	0.00	180.00
2026-07-06T15:06:15.0864717+08:00	0x08	0.4519	-0.5763	-0.4473	-0.5134	342.16	111.20	281.60	0.00	180.00	0.00	180.00
