timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_deg	right_knee_deg
2026-07-01T22:10:41.5430427+08:00	0x03	-0.4478	0.4872	0.6365	0.3961	162.19	303.99	282.83	0.00	0.00
2026-07-01T22:10:41.6603799+08:00	0x07	-0.4967	-0.4756	0.5415	-0.4836	212.73	304.84	84.56	0.00	0.00
2026-07-01T22:10:41.7768131+08:00	0x01	-0.5491	-0.3012	0.6926	-0.3579	196.35	291.57	54.12	0.00	0.00
2026-07-01T22:10:41.8930298+08:00	0x06	0.2100	-0.6667	-0.2167	-0.6815	1.08	88.39	324.88	0.00	0.00
2026-07-01T22:10:42.0269901+08:00	0x03	-0.4409	0.4923	0.6068	0.4416	140.90	321.57	279.28	0.00	0.00
2026-07-01T22:10:42.0772151+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:10:42.2097814+08:00	0x07	-0.4951	-0.4776	0.5399	-0.4851	214.81	306.95	84.88	0.00	0.00
2026-07-01T22:10:42.3038983+08:00	0x08	0.7157	0.1509	-0.6645	0.1530	179.20	265.58	24.80	0.00	0.00
2026-07-01T22:10:42.4938660+08:00	0x06	0.2110	-0.6665	-0.2175	-0.6812	1.06	88.42	324.74	0.00	0.00
2026-07-01T22:10:42.5385331+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:10:42.7441556+08:00	0x04	0.4888	0.3214	-0.4749	0.6574	282.88	352.46	71.44	0.00	0.00
2026-07-01T22:10:42.7940372+08:00	0x07	-0.4932	-0.4795	0.5379	-0.4874	218.33	310.44	85.25	0.00	0.00
2026-07-01T22:10:42.9449745+08:00	0x08	0.7146	0.1519	-0.6651	0.1545	179.27	265.73	25.02	0.00	0.00
2026-07-01T22:10:43.0320798+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:10:43.1060914+08:00	0x03	-0.4214	0.4979	0.5990	0.4644	118.01	344.14	278.91	0.00	0.00
2026-07-01T22:10:43.1983691+08:00	0x02	0.6461	0.2155	-0.7209	-0.1282	152.09	274.19	8.34	0.00	0.00
2026-07-01T22:10:43.3321954+08:00	0x07	-0.4909	-0.4801	0.5364	-0.4906	223.69	315.69	85.43	0.00	0.00
2026-07-01T22:10:43.4136391+08:00	0x08	0.7158	0.1410	-0.6684	0.1450	179.50	265.98	23.33	0.00	0.00
2026-07-01T22:10:43.5940442+08:00	0x06	0.2086	-0.6653	-0.2172	-0.6832	1.34	88.05	324.97	0.00	0.00
2026-07-01T22:10:43.6451713+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:10:43.6451713+08:00	0x03	-0.4191	0.4994	0.6000	0.4637	117.34	345.14	278.93	0.00	0.00
2026-07-01T22:10:43.7157397+08:00	0x02	0.6456	0.2144	-0.7218	-0.1271	152.27	274.31	8.36	0.00	0.00
2026-07-01T22:10:43.8320042+08:00	0x04	0.4757	0.3364	-0.4475	0.6785	297.09	5.45	71.18	0.00	0.00
2026-07-01T22:10:43.8881513+08:00	0x07	-0.4905	-0.4801	0.5359	-0.4918	225.35	317.28	85.48	0.00	0.00
2026-07-01T22:10:43.9800029+08:00	0x08	0.7188	0.1210	-0.6728	0.1268	179.79	266.18	20.19	0.00	0.00
2026-07-01T22:10:44.1770195+08:00	0x06	0.2065	-0.6654	-0.2159	-0.6842	1.44	87.95	325.26	0.00	0.00
2026-07-01T22:10:44.2270639+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:10:44.2761580+08:00	0x04	0.4720	0.3414	-0.4401	0.6833	300.89	9.04	71.02	0.00	0.00
2026-07-01T22:10:44.2981657+08:00	0x02	0.6447	0.2154	-0.7227	-0.1251	152.37	274.40	8.63	0.00	0.00
2026-07-01T22:10:44.4047690+08:00	0x07	-0.4911	-0.4795	0.5362	-0.4914	224.33	316.23	85.40	0.00	0.00
2026-07-01T22:10:44.4970447+08:00	0x08	0.7218	0.0992	-0.6766	0.1066	180.07	266.31	16.75	0.00	0.00
2026-07-01T22:10:44.6953928+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:10:44.8049562+08:00	0x04	0.4695	0.3443	-0.4353	0.6867	303.29	11.28	70.83	0.00	0.00
2026-07-01T22:10:44.8297830+08:00	0x02	0.6444	0.2151	-0.7230	-0.1256	152.35	274.46	8.58	0.00	0.00
