timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_deg	right_knee_deg
2026-07-01T22:09:30.7457054+08:00	0x06	0.1503	-0.6279	-0.2111	-0.7338	7.97	79.04	330.94	0.00	0.00
2026-07-01T22:09:30.9118442+08:00	0x07	-0.6024	0.1712	0.7503	0.2117	172.54	284.54	329.21	0.00	0.00
2026-07-01T22:09:31.0288992+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:31.0613160+08:00	0x08	0.6928	-0.0013	-0.7211	-0.0117	179.13	272.30	358.97	0.00	0.00
2026-07-01T22:09:31.1116711+08:00	0x03	-0.4491	0.3848	0.5591	0.5811	95.36	349.64	287.79	0.00	0.00
2026-07-01T22:09:31.2622628+08:00	0x04	0.4430	0.3356	-0.1711	0.8136	1.97	45.89	56.68	0.00	0.00
2026-07-01T22:09:31.3448430+08:00	0x01	-0.2357	-0.3553	0.4934	-0.7581	304.70	25.69	45.08	0.00	0.00
2026-07-01T22:09:31.4475133+08:00	0x02	0.3294	0.3586	-0.7818	0.3895	220.30	335.85	54.82	0.00	0.00
2026-07-01T22:09:31.4961654+08:00	0x07	-0.6527	0.1784	0.7045	0.2139	175.36	275.71	327.95	0.00	0.00
2026-07-01T22:09:31.5615650+08:00	0x08	0.7245	-0.0529	-0.6853	-0.0522	180.30	266.79	351.49	0.00	0.00
2026-07-01T22:09:31.5956250+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:31.8457964+08:00	0x04	0.4077	0.1547	-0.6182	0.6539	261.92	334.03	46.43	0.00	0.00
2026-07-01T22:09:31.9333322+08:00	0x01	-0.1901	-0.4190	0.5093	-0.7273	305.12	35.80	44.69	0.00	0.00
2026-07-01T22:09:32.0455464+08:00	0x07	-0.6762	0.1533	0.6967	0.1842	176.81	272.49	332.44	0.00	0.00
2026-07-01T22:09:32.1131351+08:00	0x02	0.3252	0.3864	-0.7410	0.4426	232.56	344.05	59.37	0.00	0.00
2026-07-01T22:09:32.1709807+08:00	0x03	-0.1058	0.4886	0.4594	0.7342	45.80	51.12	322.82	0.00	0.00
2026-07-01T22:09:32.3451954+08:00	0x04	0.3923	0.1973	-0.5205	0.7323	283.90	349.00	51.25	0.00	0.00
2026-07-01T22:09:32.4371200+08:00	0x01	-0.1852	-0.4182	0.5021	-0.7339	306.27	36.35	43.78	0.00	0.00
2026-07-01T22:09:32.5500933+08:00	0x07	-0.6793	0.1355	0.7021	0.1650	177.00	272.55	335.51	0.00	0.00
2026-07-01T22:09:32.6956728+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:09:32.7497108+08:00	0x08	0.7213	-0.1130	-0.6758	-0.1013	181.57	266.02	342.61	0.00	0.00
2026-07-01T22:09:32.9340711+08:00	0x04	0.3655	0.2358	-0.4401	0.7856	303.65	4.48	51.42	0.00	0.00
2026-07-01T22:09:33.0129034+08:00	0x01	-0.1827	-0.4166	0.4947	-0.7405	307.40	36.66	43.06	0.00	0.00
2026-07-01T22:09:33.1119796+08:00	0x02	0.3064	0.3929	-0.7186	0.4851	244.21	353.30	59.54	0.00	0.00
2026-07-01T22:09:33.1289345+08:00	0x07	-0.6804	0.1243	0.7058	0.1533	177.07	272.69	337.42	0.00	0.00
2026-07-01T22:09:33.2490759+08:00	0x03	-0.1026	0.4858	0.4481	0.7434	44.45	51.20	323.99	0.00	0.00
2026-07-01T22:09:33.4500484+08:00	0x04	0.3482	0.2553	-0.3863	0.8151	315.45	13.21	49.90	0.00	0.00
2026-07-01T22:09:33.5289727+08:00	0x06	0.2009	-0.6711	-0.2113	-0.6816	1.26	88.73	326.12	5.79	0.00
2026-07-01T22:09:33.5459946+08:00	0x01	-0.1817	-0.4199	0.4884	-0.7431	308.56	37.53	42.86	7.62	0.00
2026-07-01T22:09:33.6292203+08:00	0x02	0.3029	0.3987	-0.7110	0.4936	247.07	355.73	60.01	11.50	0.00
2026-07-01T22:09:33.7333674+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	12.27	0.00
2026-07-01T22:09:33.8302843+08:00	0x03	-0.1016	0.4836	0.4458	0.7463	44.27	50.98	324.34	12.40	0.00
2026-07-01T22:09:34.0129390+08:00	0x04	0.3279	0.2751	-0.3416	0.8367	324.65	20.45	47.45	12.42	0.00
2026-07-01T22:09:34.0620740+08:00	0x06	0.2027	-0.6703	-0.2134	-0.6812	1.32	88.67	325.79	12.42	0.00
2026-07-01T22:09:34.2185075+08:00	0x07	-0.6823	0.1121	0.7085	0.1410	177.13	272.68	339.44	12.74	0.00
2026-07-01T22:09:34.2624382+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	13.88	0.00
2026-07-01T22:09:34.2786546+08:00	0x08	0.7032	-0.1794	-0.6675	-0.1667	181.94	266.52	331.72	14.12	0.00
2026-07-01T22:09:34.4127367+08:00	0x03	-0.1321	0.5015	0.4279	0.7402	39.91	53.72	321.34	14.72	0.00
2026-07-01T22:09:34.5320552+08:00	0x04	0.3398	0.4456	0.0018	0.8282	21.69	63.29	34.15	14.78	0.00
2026-07-01T22:09:34.6789041+08:00	0x01	-0.3191	-0.2883	0.4514	-0.7818	306.68	14.48	49.41	14.78	0.00
2026-07-01T22:09:34.7123370+08:00	0x06	0.1851	-0.6530	-0.2196	-0.7008	4.52	84.61	326.89	14.78	0.00
2026-07-01T22:09:34.7461717+08:00	0x07	-0.6684	0.0674	0.7351	0.0915	177.39	275.74	347.21	14.45	0.00
2026-07-01T22:09:34.8305071+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	20.70	0.00
2026-07-01T22:09:34.9623945+08:00	0x03	-0.3703	0.4971	0.6067	0.4977	92.50	11.13	283.65	22.03	0.00
2026-07-01T22:09:35.1631527+08:00	0x06	0.1904	-0.6258	-0.2442	-0.7159	7.85	79.81	324.67	22.17	0.00
2026-07-01T22:09:35.2630193+08:00	0x04	0.3356	0.4548	-0.0730	0.8217	13.62	62.65	38.16	24.12	0.00
2026-07-01T22:09:35.3055043+08:00	0x07	-0.6384	-0.0387	0.7680	-0.0336	180.13	280.53	5.87	24.30	0.00
2026-07-01T22:09:35.3510382+08:00	0x08	0.6929	-0.0410	-0.7174	-0.0593	178.36	272.11	351.90	36.52	0.00
2026-07-01T22:09:35.5142835+08:00	0x03	-0.4120	0.4655	0.5839	0.5222	95.38	1.27	283.13	43.14	0.00
2026-07-01T22:09:35.5962176+08:00	0x04	0.4082	0.3978	-0.1632	0.8053	5.77	55.39	51.93	43.43	0.00
2026-07-01T22:09:35.7462392+08:00	0x06	0.1715	-0.6290	-0.2236	-0.7245	7.33	79.82	328.00	43.51	0.00
