timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:06:42.1277637+08:00	0x03	0.1595	-0.2074	-0.9652	-0.0068	183.32	340.54	336.27	35.53	144.47	68.90	111.10
2026-07-06T15:06:42.1438699+08:00	0x01	-0.2335	-0.3104	0.9213	0.0161	167.78	327.77	34.36	35.68	144.32	68.90	111.10
2026-07-06T15:06:42.4110123+08:00	0x07	-0.2705	-0.6018	0.3551	-0.6623	346.47	77.93	51.78	36.76	143.24	68.90	111.10
2026-07-06T15:06:42.5280152+08:00	0x06	0.1981	-0.6511	-0.2056	-0.7032	2.14	84.96	326.88	34.67	145.33	68.90	111.10
2026-07-06T15:06:42.6118576+08:00	0x02	0.3012	0.0813	-0.8697	-0.3823	134.20	323.95	354.90	35.59	144.41	68.90	111.10
2026-07-06T15:06:42.6971928+08:00	0x03	0.1978	-0.2269	-0.9531	-0.0316	181.89	336.11	333.57	36.22	143.78	68.90	111.10
2026-07-06T15:06:42.7294396+08:00	0x08	0.4428	-0.5633	-0.4635	-0.5213	354.95	98.66	280.30	36.35	143.65	68.90	111.10
2026-07-06T15:06:42.9934160+08:00	0x06	0.1927	-0.6582	-0.1972	-0.7005	1.52	86.00	328.03	36.93	143.07	65.27	114.73
2026-07-06T15:06:43.0356709+08:00	0x09	0.3733	-0.6202	-0.2929	-0.6246	349.97	94.94	303.93	36.76	143.24	65.19	114.81
2026-07-06T15:06:43.0356709+08:00	0x07	-0.2916	-0.5932	0.3742	-0.6504	345.65	77.17	55.41	36.76	143.24	65.19	114.81
2026-07-06T15:06:43.1277981+08:00	0x04	0.1529	0.0308	-0.3503	0.9236	317.99	356.97	17.70	34.85	145.15	48.81	131.19
2026-07-06T15:06:43.2611259+08:00	0x02	0.3143	0.0791	-0.8727	-0.3652	136.37	322.48	354.75	33.53	146.47	41.44	138.56
2026-07-06T15:06:43.3325055+08:00	0x01	-0.2534	-0.3032	0.9170	0.0543	162.64	324.11	31.90	33.13	146.87	40.03	139.97
2026-07-06T15:06:43.5446965+08:00	0x09	0.3780	-0.5925	-0.3177	-0.6365	355.15	88.65	300.95	32.64	147.36	38.97	141.03
2026-07-06T15:06:43.7109940+08:00	0x02	0.3053	0.0825	-0.8718	-0.3742	135.14	323.40	355.15	32.52	147.48	36.50	143.50
2026-07-06T15:06:43.7660583+08:00	0x03	0.2490	-0.2089	-0.9441	-0.0550	180.01	330.45	335.05	32.50	147.50	36.27	143.73
2026-07-06T15:06:43.8606803+08:00	0x01	-0.3132	-0.3094	0.8972	0.0353	162.31	316.37	32.22	32.48	147.52	36.06	143.94
2026-07-06T15:06:44.0312300+08:00	0x07	-0.2799	-0.6116	0.3616	-0.6456	347.91	80.79	53.49	32.46	147.54	35.95	144.05
2026-07-06T15:06:44.0815332+08:00	0x09	0.4087	-0.6311	-0.3123	-0.5806	341.97	105.31	299.68	32.94	147.06	35.94	144.06
2026-07-06T15:06:44.1942607+08:00	0x06	0.1405	-0.6343	-0.1341	-0.7483	1.39	80.29	337.64	33.71	146.29	34.50	145.50
2026-07-06T15:06:44.3116078+08:00	0x04	0.1926	0.0544	-0.4934	0.8465	298.32	353.92	22.32	28.76	151.24	34.05	145.95
2026-07-06T15:06:44.3616645+08:00	0x02	0.2650	0.0883	-0.8839	-0.3752	134.71	327.64	357.54	27.49	152.51	33.97	146.03
2026-07-06T15:06:44.4172239+08:00	0x01	-0.2836	-0.2890	0.9111	0.0775	159.61	320.12	28.85	26.56	153.44	33.92	146.08
2026-07-06T15:06:44.6106198+08:00	0x09	0.3884	-0.6386	-0.2820	-0.6014	343.78	102.07	304.16	24.68	155.32	33.85	146.15
2026-07-06T15:06:44.6300749+08:00	0x07	-0.2363	-0.6124	0.3384	-0.6742	345.79	78.28	47.15	24.63	155.37	34.31	145.69
2026-07-06T15:06:44.6821892+08:00	0x06	0.1405	-0.6148	-0.1417	-0.7630	2.71	77.17	337.14	26.01	153.99	36.00	144.00
2026-07-06T15:06:44.7954418+08:00	0x02	0.2650	0.0858	-0.8901	-0.3608	136.51	327.72	357.79	28.11	151.89	37.76	142.24
2026-07-06T15:06:44.8630524+08:00	0x08	0.4130	-0.5830	-0.4425	-0.5420	359.61	94.46	285.50	28.88	151.12	38.19	141.81
2026-07-06T15:06:45.0077294+08:00	0x01	-0.2920	-0.2857	0.9084	0.0892	158.17	318.89	27.84	29.60	150.40	35.62	144.38
2026-07-06T15:06:45.1651806+08:00	0x07	-0.1514	-0.6425	0.2633	-0.7036	347.82	81.13	33.46	29.99	150.01	34.81	145.19
2026-07-06T15:06:45.2991109+08:00	0x06	0.1892	-0.6538	-0.1739	-0.7117	0.01	85.14	330.21	37.38	142.62	34.67	145.33
2026-07-06T15:06:45.3863144+08:00	0x03	0.2074	-0.2161	-0.9522	-0.0606	178.36	335.80	334.11	42.84	137.16	34.64	145.36
2026-07-06T15:06:45.5181874+08:00	0x01	-0.2761	-0.3027	0.9097	0.0677	160.23	320.72	30.89	47.44	132.56	34.63	145.37
2026-07-06T15:06:45.6474497+08:00	0x07	-0.1453	-0.6321	0.2492	-0.7192	348.16	79.25	31.60	49.44	130.56	34.62	145.38
2026-07-06T15:06:45.6863433+08:00	0x09	0.3293	-0.6403	-0.2384	-0.6517	350.59	93.11	312.73	50.20	129.80	34.62	145.38
2026-07-06T15:06:45.7599845+08:00	0x06	0.1954	-0.6401	-0.1901	-0.7183	1.54	82.98	328.39	51.16	128.84	38.98	141.02
2026-07-06T15:06:45.8733236+08:00	0x04	0.1575	0.0155	-0.5840	0.7962	286.17	350.48	15.60	53.02	126.98	42.26	137.74
2026-07-06T15:06:45.8949512+08:00	0x02	0.2375	0.1100	-0.9027	-0.3414	138.00	329.71	2.09	53.40	126.60	42.73	137.27
2026-07-06T15:06:45.9804654+08:00	0x03	0.1946	-0.2079	-0.9576	-0.0443	179.75	337.08	335.45	53.89	126.11	43.23	136.77
2026-07-06T15:06:46.0789154+08:00	0x01	-0.2547	-0.3060	0.9150	0.0656	161.05	323.45	31.77	54.33	125.67	43.55	136.45
2026-07-06T15:06:46.2341406+08:00	0x07	-0.1205	-0.6464	0.2091	-0.7239	350.56	81.31	26.41	54.62	125.38	43.68	136.32
2026-07-06T15:06:46.3447306+08:00	0x06	0.1870	-0.6513	-0.1815	-0.7127	1.00	84.57	329.81	57.58	122.42	43.71	136.29
2026-07-06T15:06:46.4001625+08:00	0x04	0.1355	-0.0059	-0.6078	0.7824	283.26	349.76	11.83	58.01	121.99	43.72	136.28
2026-07-06T15:06:46.4308871+08:00	0x02	0.2286	0.1137	-0.9033	-0.3448	137.50	330.54	2.74	58.15	121.85	43.72	136.28
2026-07-06T15:06:46.5285896+08:00	0x03	0.1881	-0.2043	-0.9595	-0.0467	179.20	337.99	335.82	58.68	121.32	43.72	136.28
2026-07-06T15:06:46.6612950+08:00	0x01	-0.2511	-0.3078	0.9153	0.0670	160.93	323.80	31.99	58.98	121.02	43.73	136.27
2026-07-06T15:06:46.7660851+08:00	0x07	-0.1041	-0.6551	0.1806	-0.7262	352.14	82.52	22.82	59.09	120.91	43.73	136.27
2026-07-06T15:06:46.8661351+08:00	0x06	0.1881	-0.6544	-0.1832	-0.7091	0.90	85.16	329.56	60.87	119.13	43.73	136.27
2026-07-06T15:06:46.9744109+08:00	0x04	0.1253	-0.0122	-0.6224	0.7725	281.37	349.77	10.27	62.03	117.97	43.73	136.27
2026-07-06T15:06:46.9921448+08:00	0x02	0.2314	0.1153	-0.9046	-0.3390	138.13	330.16	2.97	62.23	117.77	43.73	136.27
2026-07-06T15:06:47.1160855+08:00	0x03	0.1865	-0.2046	-0.9599	-0.0453	179.33	338.16	335.82	62.83	117.17	43.73	136.27
2026-07-06T15:06:47.2980874+08:00	0x07	-0.0907	-0.6577	0.1658	-0.7292	352.49	82.74	20.51	63.22	116.78	43.73	136.27
2026-07-06T15:06:47.3508985+08:00	0x01	-0.2503	-0.3096	0.9148	0.0678	160.76	323.80	32.18	63.77	116.23	43.73	136.27
2026-07-06T15:06:47.3768239+08:00	0x09	0.2445	-0.6878	-0.1609	-0.6643	351.59	94.49	326.89	64.01	115.99	43.73	136.27
2026-07-06T15:06:47.4288915+08:00	0x06	0.1917	-0.6540	-0.1865	-0.7076	0.88	85.25	328.98	64.58	115.42	50.67	129.33
2026-07-06T15:06:47.4780071+08:00	0x02	0.2267	0.1175	-0.9090	-0.3295	139.18	330.62	3.68	64.98	115.02	53.24	126.76
2026-07-06T15:06:47.4994935+08:00	0x04	0.1216	-0.0189	-0.6264	0.7697	280.85	349.40	9.41	65.11	114.89	53.95	126.05
2026-07-06T15:06:47.6120145+08:00	0x08	0.4042	-0.5967	-0.4230	-0.5492	356.77	97.08	288.42	65.73	114.27	56.72	123.28
2026-07-06T15:06:47.7618738+08:00	0x01	-0.2392	-0.3111	0.9179	0.0593	162.14	325.48	32.87	66.06	113.94	56.18	123.82
2026-07-06T15:06:47.8359490+08:00	0x07	-0.0777	-0.6604	0.1511	-0.7315	352.83	83.00	18.25	66.14	113.86	56.10	123.90
2026-07-06T15:06:47.8841371+08:00	0x09	0.2218	-0.6963	-0.1387	-0.6684	351.86	94.48	330.67	66.79	113.21	56.06	123.94
2026-07-06T15:06:48.0418210+08:00	0x06	0.1939	-0.6532	-0.1878	-0.7075	0.83	85.19	328.69	67.89	112.11	59.04	120.96
2026-07-06T15:06:48.0787202+08:00	0x04	0.1204	-0.0336	-0.6215	0.7734	281.57	348.25	8.30	68.08	111.92	59.28	120.72
2026-07-06T15:06:48.1957960+08:00	0x08	0.4048	-0.5965	-0.4236	-0.5485	356.67	97.21	288.29	68.46	111.54	59.64	120.36
2026-07-06T15:06:48.2115731+08:00	0x03	0.1713	-0.2131	-0.9614	-0.0302	180.94	339.58	335.16	68.49	111.51	59.68	120.32
2026-07-06T15:06:48.3678505+08:00	0x01	-0.2260	-0.3101	0.9217	0.0565	163.05	327.37	33.11	68.70	111.30	59.83	120.17
2026-07-06T15:06:48.3948722+08:00	0x07	-0.0680	-0.6617	0.1403	-0.7333	353.06	83.11	16.58	68.72	111.28	59.84	120.16
2026-07-06T15:06:48.4423983+08:00	0x09	0.1941	-0.7052	-0.1132	-0.6725	352.30	94.42	335.12	69.08	110.92	59.85	120.15
2026-07-06T15:06:48.5609405+08:00	0x02	0.2069	0.1200	-0.9167	-0.3201	140.28	332.75	5.02	69.80	110.20	62.93	117.07
2026-07-06T15:06:48.5960986+08:00	0x04	0.1179	-0.0372	-0.6260	0.7700	280.97	348.06	7.76	69.98	110.02	63.47	116.53
2026-07-06T15:06:48.7164960+08:00	0x08	0.4036	-0.5968	-0.4235	-0.5492	356.99	96.93	288.42	70.25	109.75	64.06	115.94
2026-07-06T15:06:48.7428244+08:00	0x03	0.1678	-0.2151	-0.9615	-0.0322	180.65	340.06	334.88	70.28	109.72	64.08	115.92
2026-07-06T15:06:48.8626536+08:00	0x01	-0.2268	-0.3102	0.9218	0.0508	163.71	327.45	33.29	70.41	109.59	64.17	115.83
2026-07-06T15:06:48.9787086+08:00	0x07	-0.0603	-0.6609	0.1296	-0.7368	353.38	82.91	15.08	70.46	109.54	64.19	115.81
2026-07-06T15:06:49.0738257+08:00	0x02	0.2089	0.1159	-0.9179	-0.3169	140.79	332.72	4.61	71.08	108.92	64.20	115.80
2026-07-06T15:06:49.1655509+08:00	0x04	0.1238	-0.0381	-0.6263	0.7687	280.76	347.54	8.19	71.54	108.46	64.20	115.80
2026-07-06T15:06:49.2208961+08:00	0x08	0.4038	-0.5984	-0.4224	-0.5482	356.38	97.62	288.53	71.67	108.33	64.20	115.80
2026-07-06T15:06:49.2789491+08:00	0x03	0.1699	-0.2198	-0.9601	-0.0327	180.76	339.75	334.33	71.80	108.20	64.15	115.85
2026-07-06T15:06:49.4499392+08:00	0x01	-0.2296	-0.3096	0.9214	0.0486	163.92	327.19	33.25	71.97	108.03	64.10	115.90
2026-07-06T15:06:49.4961999+08:00	0x07	-0.0538	-0.6617	0.1203	-0.7381	353.72	82.99	13.81	72.00	108.00	64.10	115.90
2026-07-06T15:06:49.6129334+08:00	0x06	0.1914	-0.6506	-0.1887	-0.7103	1.28	84.61	328.84	72.63	107.37	64.10	115.90
2026-07-06T15:06:49.7350531+08:00	0x04	0.1208	-0.0366	-0.6251	0.7702	281.02	347.91	8.06	72.94	107.06	64.09	115.91
2026-07-06T15:06:49.7860808+08:00	0x08	0.4040	-0.6000	-0.4220	-0.5466	355.78	98.36	288.56	73.03	106.97	64.09	115.91
2026-07-06T15:06:49.8020321+08:00	0x03	0.1687	-0.2175	-0.9609	-0.0304	180.95	339.88	334.65	73.05	106.95	64.07	115.93
2026-07-06T15:06:49.9497743+08:00	0x01	-0.2306	-0.3118	0.9206	0.0459	164.09	327.05	33.57	73.15	106.85	64.00	116.00
2026-07-06T15:06:50.0504154+08:00	0x09	0.1149	-0.7220	-0.0450	-0.6808	353.83	94.06	347.21	73.18	106.82	63.99	116.01
2026-07-06T15:06:50.1446982+08:00	0x02	0.2081	0.1110	-0.9193	-0.3151	141.15	333.01	4.18	73.20	106.80	71.92	108.08
2026-07-06T15:06:50.2467403+08:00	0x04	0.1235	-0.0341	-0.6286	0.7671	280.44	347.89	8.43	73.21	106.79	74.60	105.40
2026-07-06T15:06:50.3787774+08:00	0x08	0.4045	-0.6042	-0.4177	-0.5448	354.07	100.15	289.00	73.22	106.78	75.68	104.32
2026-07-06T15:06:50.5430183+08:00	0x01	-0.2388	-0.3118	0.9188	0.0402	164.49	326.14	33.62	73.22	106.78	75.78	104.22
2026-07-06T15:06:50.5753162+08:00	0x07	-0.0473	-0.6652	0.1095	-0.7371	354.21	83.50	12.44	73.22	106.78	75.79	104.21
2026-07-06T15:06:50.7294949+08:00	0x02	0.2295	0.1096	-0.9159	-0.3104	141.68	330.70	3.34	74.15	105.85	75.80	104.20
2026-07-06T15:06:50.8153570+08:00	0x04	0.1368	-0.0172	-0.6331	0.7617	279.43	348.29	10.75	74.36	105.64	75.81	104.19
2026-07-06T15:06:50.8789622+08:00	0x08	0.4038	-0.6048	-0.4181	-0.5444	354.13	100.20	289.03	74.44	105.56	75.81	104.19
2026-07-06T15:06:50.9957647+08:00	0x03	0.1861	-0.2219	-0.9564	-0.0379	180.64	337.83	333.98	74.56	105.44	75.73	104.27
2026-07-06T15:06:51.1201419+08:00	0x07	-0.0417	-0.6615	0.1010	-0.7419	354.45	82.89	11.27	74.62	105.38	75.72	104.28
