timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:06:05.6698209+08:00	0x02	0.6206	-0.2402	-0.7376	-0.1147	188.54	277.57	330.22	0.00	180.00	0.00	180.00
2026-07-06T15:06:05.8219854+08:00	0x04	0.3634	0.2903	-0.3063	0.8306	331.49	24.59	51.40	0.00	180.00	0.00	180.00
2026-07-06T15:06:05.8219854+08:00	0x08	0.4111	-0.5713	-0.4564	-0.5444	6.33	87.84	284.29	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.0030146+08:00	0x06	0.1614	-0.6338	-0.1875	-0.7329	4.58	80.55	331.69	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.1534303+08:00	0x09	0.0215	0.7079	-0.0933	0.6998	354.17	90.18	9.33	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.2573476+08:00	0x03	0.5450	-0.1843	-0.6710	-0.4677	139.22	301.15	310.78	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.4031789+08:00	0x07	-0.6300	-0.2471	0.6986	-0.2323	180.99	276.27	39.64	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.4750335+08:00	0x06	0.1497	-0.6691	-0.1525	-0.7118	1.06	86.23	335.34	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.6422508+08:00	0x09	0.0582	0.7295	-0.1397	0.6671	353.93	94.24	16.35	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.7282387+08:00	0x01	-0.3671	-0.2425	0.5986	-0.6694	271.26	349.38	51.42	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.7875289+08:00	0x04	0.3193	0.2285	-0.7308	0.5584	247.92	343.00	43.67	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.9201311+08:00	0x08	0.3989	-0.5968	-0.4122	-0.5611	357.73	95.12	290.01	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.9368876+08:00	0x07	-0.6259	-0.2789	0.6822	-0.2549	179.89	274.89	44.41	0.00	180.00	0.00	180.00
2026-07-06T15:06:06.9910238+08:00	0x06	0.1632	-0.6664	-0.1649	-0.7086	1.04	86.23	333.20	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.2116967+08:00	0x01	-0.4338	-0.2098	0.7244	-0.4929	231.33	321.79	47.02	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.3208620+08:00	0x03	0.4434	-0.1495	-0.5834	-0.6638	96.57	330.43	310.25	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.4222708+08:00	0x09	0.0508	0.7197	-0.1285	0.6804	353.96	92.44	14.72	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.4538601+08:00	0x02	0.6165	-0.2298	-0.7461	-0.1025	188.49	278.75	332.01	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.4695925+08:00	0x07	-0.5931	-0.3140	0.6727	-0.3116	184.39	279.36	52.38	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.5375654+08:00	0x08	0.4384	-0.5248	-0.4943	-0.5368	29.02	63.51	278.36	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.7533950+08:00	0x09	0.0548	0.6632	-0.1455	0.7321	351.61	83.17	15.86	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.7982777+08:00	0x01	-0.4321	-0.2109	0.7212	-0.4986	232.39	322.47	47.32	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.8271983+08:00	0x04	0.3219	0.2313	-0.7204	0.5691	249.93	343.70	44.40	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.9186066+08:00	0x03	0.4469	-0.1507	-0.5865	-0.6585	97.81	329.60	310.06	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.9537195+08:00	0x02	0.4162	-0.1197	-0.7264	-0.5336	120.74	322.65	321.82	0.00	180.00	0.00	180.00
2026-07-06T15:06:07.9968904+08:00	0x08	0.4613	-0.5091	-0.5064	-0.5212	43.34	48.54	274.86	0.00	180.00	0.00	180.00
2026-07-06T15:06:08.0808193+08:00	0x07	-0.5908	-0.3675	0.6426	-0.3209	177.62	273.49	58.37	0.00	180.00	0.00	180.00
2026-07-06T15:06:08.3168614+08:00	0x01	-0.4327	-0.1927	0.8358	-0.2777	201.08	311.81	34.22	0.00	180.00	0.00	180.00
2026-07-06T15:06:08.4560090+08:00	0x04	-0.1669	0.4899	-0.4324	0.7383	305.41	61.85	10.21	0.00	180.00	0.00	180.00
2026-07-06T15:06:08.4799493+08:00	0x03	0.5632	0.0932	-0.4084	-0.7122	87.34	300.43	313.43	0.00	180.00	0.00	180.00
2026-07-06T15:06:08.5867975+08:00	0x08	0.4578	-0.5197	-0.4980	-0.5218	27.40	64.79	275.48	0.00	180.00	0.00	180.00
2026-07-06T15:06:08.6748335+08:00	0x07	-0.5808	-0.3942	0.6222	-0.3466	176.61	271.86	63.27	0.00	180.00	0.00	180.00
2026-07-06T15:06:08.8757912+08:00	0x01	-0.4354	-0.1711	0.8391	-0.2776	201.92	311.49	31.93	12.85	167.15	10.39	169.61
2026-07-06T15:06:08.9274834+08:00	0x04	-0.2134	0.4767	-0.3613	0.7725	310.38	62.97	0.84	15.97	164.03	12.20	167.80
2026-07-06T15:06:08.9502193+08:00	0x03	0.5898	0.1081	-0.3988	-0.6938	91.17	294.36	312.93	17.34	162.66	12.89	167.11
2026-07-06T15:06:09.0537981+08:00	0x02	0.3908	-0.0046	-0.8395	-0.3775	138.61	316.78	342.37	21.34	158.66	14.48	165.52
2026-07-06T15:06:09.1372389+08:00	0x07	-0.5765	-0.4033	0.6156	-0.3551	176.22	271.35	64.95	22.98	157.02	14.91	165.09
2026-07-06T15:06:09.3212694+08:00	0x06	0.0947	-0.5511	-0.0963	-0.8235	3.22	67.15	344.81	25.83	154.17	15.20	164.80
2026-07-06T15:06:09.3890875+08:00	0x01	-0.4406	-0.1635	0.8368	-0.2810	202.47	310.86	31.41	22.28	157.72	15.23	164.77
2026-07-06T15:06:09.4250274+08:00	0x09	0.1740	0.6595	-0.2704	0.6795	350.13	85.03	36.38	20.76	159.24	15.24	164.76
2026-07-06T15:06:09.4812659+08:00	0x04	-0.2209	0.4702	-0.3376	0.7850	312.44	62.58	358.32	19.06	160.94	23.21	156.79
2026-07-06T15:06:09.6210028+08:00	0x02	0.3895	0.0130	-0.8579	-0.3349	142.98	315.80	346.20	16.01	163.99	32.85	147.15
2026-07-06T15:06:09.6589028+08:00	0x07	-0.5778	-0.4104	0.6096	-0.3551	174.27	269.37	65.61	15.67	164.33	33.53	146.47
2026-07-06T15:06:09.9560917+08:00	0x01	-0.4457	-0.1280	0.8483	-0.2558	200.93	309.53	26.43	14.80	165.20	35.43	144.57
2026-07-06T15:06:10.0245930+08:00	0x03	0.6231	0.0591	-0.4759	-0.6179	109.13	288.00	314.46	14.75	165.25	35.47	144.53
