timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-05-14T15:16:25.3915489+08:00	0x07	0.2009	0.6894	-0.1855	0.6708	1.89	92.11	31.69
2026-05-14T15:16:25.7294085+08:00	0x06	-0.7439	-0.1093	0.6591	-0.0149	171.66	262.38	9.57
2026-05-14T15:16:25.9206752+08:00	0x07	0.0744	0.7186	-0.0664	0.6883	0.91	92.56	11.41
2026-05-14T15:16:26.3030442+08:00	0x06	-0.7449	-0.1075	0.6584	-0.0093	171.38	262.27	8.94
2026-05-14T15:16:26.4169367+08:00	0x07	0.0489	0.7211	-0.0451	0.6896	0.48	92.60	7.62
2026-05-14T15:16:26.8239415+08:00	0x06	-0.7437	-0.1068	0.6598	-0.0088	171.43	262.50	8.86
2026-05-14T15:16:26.9454942+08:00	0x07	0.0374	0.7233	-0.0377	0.6885	0.13	92.83	6.08
2026-05-14T15:16:27.3984218+08:00	0x06	-0.7426	-0.1067	0.6611	-0.0096	171.51	262.69	8.93
2026-05-14T15:16:27.4772549+08:00	0x07	0.0296	0.7239	-0.0304	0.6886	0.06	92.87	4.87
2026-05-14T15:16:27.9204561+08:00	0x06	-0.7440	-0.1036	0.6600	-0.0081	171.66	262.53	8.56
2026-05-14T15:16:28.0168439+08:00	0x07	0.0222	0.7244	-0.0216	0.6887	0.14	92.90	3.54
2026-05-14T15:16:28.4889872+08:00	0x06	-0.7448	-0.1042	0.6590	-0.0090	171.66	262.38	8.67
2026-05-14T15:16:28.5469764+08:00	0x07	0.0184	0.7248	-0.0179	0.6885	0.11	92.95	2.94
2026-05-14T15:16:28.9552567+08:00	0x06	-0.7447	-0.1046	0.6591	-0.0103	171.73	262.38	8.81
2026-05-14T15:16:29.1668364+08:00	0x07	0.0171	0.7249	-0.0154	0.6884	0.20	92.97	2.63
2026-05-14T15:16:29.5800718+08:00	0x06	-0.7438	-0.1047	0.6600	-0.0113	171.81	262.52	8.92
2026-05-14T15:16:29.6925281+08:00	0x07	0.0157	0.7247	-0.0136	0.6887	0.23	92.92	2.36
2026-05-14T15:16:30.0513973+08:00	0x06	-0.7419	-0.1052	0.6620	-0.0117	171.82	262.84	9.01
2026-05-14T15:16:30.2172753+08:00	0x07	0.0142	0.7234	-0.0118	0.6902	0.24	92.70	2.10
2026-05-14T15:16:30.5695775+08:00	0x06	-0.7394	-0.1023	0.6654	-0.0095	171.94	263.36	8.64
2026-05-14T15:16:30.7508132+08:00	0x07	0.0123	0.7231	-0.0097	0.6906	0.25	92.63	1.78
2026-05-14T15:16:31.1457103+08:00	0x06	-0.7379	-0.1028	0.6670	-0.0084	171.83	263.60	8.60
2026-05-14T15:16:31.3568362+08:00	0x07	0.0096	0.7218	-0.0081	0.6919	0.15	92.43	1.43
2026-05-14T15:16:31.7173274+08:00	0x06	-0.7388	-0.1007	0.6663	-0.0067	171.87	263.51	8.29
2026-05-14T15:16:31.8836029+08:00	0x07	0.0121	0.7224	-0.0097	0.6913	0.23	92.52	1.77
2026-05-14T15:16:32.2441246+08:00	0x06	-0.7395	-0.1000	0.6656	-0.0065	171.91	263.40	8.21
2026-05-14T15:16:32.3622278+08:00	0x07	0.0121	0.7227	-0.0097	0.6910	0.24	92.58	1.76
2026-05-14T15:16:32.8064339+08:00	0x06	-0.7405	-0.0978	0.6649	-0.0067	172.11	263.29	8.04
2026-05-14T15:16:32.8989559+08:00	0x07	0.0161	0.7239	-0.0105	0.6896	0.50	92.78	2.14
2026-05-14T15:16:33.2834275+08:00	0x06	-0.7430	-0.0985	0.6620	-0.0082	172.13	262.84	8.20
2026-05-14T15:16:33.4461685+08:00	0x07	0.0181	0.7227	-0.0112	0.6908	0.62	92.60	2.36
