timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:09:49.1999158+08:00	0x09	0.7087	-0.2978	-0.3414	-0.5409	192.52	221.65	284.09	0.00	180.00	0.00	180.00
2026-07-06T15:09:49.3170507+08:00	0x01	-0.4189	0.0147	0.5249	-0.7409	277.08	324.57	37.24	0.00	180.00	0.00	180.00
2026-07-06T15:09:49.3849127+08:00	0x08	-0.6004	-0.1631	0.7817	-0.0440	172.33	283.74	17.93	0.00	180.00	0.00	180.00
2026-07-06T15:09:49.5172310+08:00	0x07	-0.6530	0.0109	0.7381	0.1695	165.94	278.70	346.26	0.00	180.00	0.00	180.00
2026-07-06T15:09:49.7513838+08:00	0x09	-0.2000	-0.7105	0.2985	-0.6050	354.07	96.90	41.77	0.00	180.00	0.00	180.00
2026-07-06T15:09:49.7972578+08:00	0x06	-0.0184	-0.6511	0.1322	-0.7471	349.79	81.11	11.51	0.00	180.00	0.00	180.00
2026-07-06T15:09:49.8849087+08:00	0x02	0.6126	-0.3774	-0.5737	-0.3914	181.86	265.04	294.14	0.00	180.00	0.00	180.00
2026-07-06T15:09:49.9284333+08:00	0x01	0.0737	-0.2854	0.9292	-0.2227	211.72	17.73	29.84	0.00	180.00	0.00	180.00
2026-07-06T15:09:50.0510499+08:00	0x07	-0.6752	0.0570	0.7271	0.1104	175.07	274.82	346.58	0.00	180.00	0.00	180.00
2026-07-06T15:09:50.2845206+08:00	0x09	-0.2914	-0.6651	0.3092	-0.6140	0.71	94.91	50.29	0.00	180.00	0.00	180.00
2026-07-06T15:09:50.4550423+08:00	0x02	-0.5460	-0.1705	-0.6636	-0.4821	120.00	68.75	17.46	0.00	180.00	0.00	180.00
2026-07-06T15:09:50.5165236+08:00	0x07	-0.6760	0.0374	0.7253	0.1247	172.32	274.90	347.12	0.00	180.00	0.00	180.00
2026-07-06T15:09:50.6004287+08:00	0x01	0.2506	-0.3876	0.8115	-0.3584	240.30	50.03	26.70	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5451273+08:00	0x09	-0.4052	-0.6230	0.3582	-0.5652	13.55	104.18	64.73	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5451273+08:00	0x04	0.4977	-0.1429	-0.8336	0.1923	207.60	297.66	357.31	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5451273+08:00	0x01	-0.1095	-0.4195	0.8188	-0.3763	235.18	12.33	50.30	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5451273+08:00	0x08	-0.0081	-0.0437	0.7685	0.6384	100.46	356.08	3.26	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5451273+08:00	0x07	-0.6810	0.0539	0.7194	0.1256	173.64	273.95	345.60	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5451273+08:00	0x09	-0.4721	-0.5756	0.4017	-0.5334	26.39	114.77	75.02	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5451273+08:00	0x02	-0.3970	0.1875	-0.8464	-0.3015	154.21	42.29	33.84	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5451273+08:00	0x04	0.2418	-0.0613	-0.6217	0.7425	276.59	335.90	16.43	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5461242+08:00	0x01	-0.1660	-0.4006	0.8452	-0.3124	219.24	357.22	51.35	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5461242+08:00	0x07	-0.6833	0.0522	0.7189	0.1167	174.30	273.58	346.43	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5461242+08:00	0x09	-0.5863	-0.4640	0.4724	-0.4667	142.35	225.64	80.28	0.00	180.00	0.00	180.00
2026-07-06T15:09:56.5461242+08:00	0x04	0.1961	-0.0037	-0.6178	0.7615	279.63	344.97	17.10	0.00	180.00	0.00	180.00
