timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:05:59.3699279+08:00	0x07	-0.0857	-0.6345	0.1122	-0.7599	356.31	79.21	15.82	0.00	180.00	0.00	180.00
2026-07-06T15:05:59.4872122+08:00	0x08	0.3838	-0.5846	-0.4326	-0.5690	7.49	86.25	289.52	0.00	180.00	0.00	180.00
2026-07-06T15:05:59.5017500+08:00	0x06	0.1617	-0.6370	-0.1840	-0.7309	4.09	81.13	331.92	0.00	180.00	0.00	180.00
2026-07-06T15:05:59.5900458+08:00	0x03	0.5612	-0.1719	-0.7543	-0.2942	161.90	292.65	323.87	0.00	180.00	0.00	180.00
2026-07-06T15:05:59.6847642+08:00	0x09	-0.6814	0.1556	0.6759	0.2339	172.96	271.55	328.06	0.00	180.00	0.00	180.00
2026-07-06T15:05:59.8858627+08:00	0x07	-0.6421	-0.0109	0.7665	0.0056	178.70	280.08	0.55	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.0187164+08:00	0x06	0.1474	-0.6463	-0.1688	-0.7295	3.55	82.27	334.33	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.0516945+08:00	0x08	0.3674	-0.6036	-0.4069	-0.5789	3.94	89.81	293.57	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.1190051+08:00	0x01	-0.4102	-0.2364	0.6311	-0.6145	257.12	337.63	53.37	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.2521709+08:00	0x09	-0.3020	0.6248	0.2552	0.6733	357.20	86.92	313.48	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.2689361+08:00	0x02	0.5836	0.1819	-0.7791	0.1387	180.25	286.39	26.44	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.4353544+08:00	0x07	-0.6384	0.0134	0.7688	0.0351	177.88	280.65	356.26	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.5021093+08:00	0x08	0.3855	-0.6118	-0.4055	-0.5592	357.22	97.01	291.99	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.5850784+08:00	0x06	0.1609	-0.6754	-0.1696	-0.6994	1.27	87.70	332.99	0.00	180.00	0.00	180.00
2026-07-06T15:06:00.7024827+08:00	0x01	-0.1246	-0.2836	0.6403	-0.7029	280.18	16.48	32.57	0.00	180.00	0.00	180.00
