timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-05-21T20:27:55.1294935+08:00	0x02	-0.3337	-0.3673	0.6556	-0.5692	260.68	357.81	59.48
2026-05-21T20:27:55.3130724+08:00	0x03	-0.2302	0.3780	0.4171	0.7938	41.80	33.86	317.09
2026-05-21T20:27:55.3957402+08:00	0x04	0.1264	-0.3415	-0.3290	-0.8713	32.94	34.87	333.58
2026-05-21T20:27:55.6960276+08:00	0x02	-0.3254	-0.3772	0.6571	-0.5657	261.40	359.91	59.76
2026-05-21T20:27:55.8761341+08:00	0x03	-0.2236	0.3798	0.4172	0.7948	41.79	34.31	317.75
2026-05-21T20:27:55.9634400+08:00	0x04	0.1224	-0.3421	-0.3274	-0.8722	32.83	35.06	334.05
2026-05-21T20:27:56.2641387+08:00	0x02	-0.3251	-0.3762	0.6560	-0.5678	261.80	0.08	59.63
2026-05-21T20:27:56.3991276+08:00	0x03	-0.2193	0.3857	0.4113	0.7962	40.66	35.59	318.21
2026-05-21T20:27:56.4831801+08:00	0x04	0.1130	-0.3537	-0.3270	-0.8690	32.71	36.76	334.68
2026-05-21T20:27:56.7836995+08:00	0x02	-0.3186	-0.3737	0.6616	-0.5667	261.29	0.22	58.82
2026-05-21T20:27:56.8805031+08:00	0x03	-0.2153	0.3943	0.4098	0.7939	40.08	37.01	318.32
2026-05-21T20:27:57.0198149+08:00	0x01	-0.1021	-0.4417	0.4579	-0.7647	312.53	44.67	34.10
2026-05-21T20:27:57.3670603+08:00	0x02	-0.3199	-0.3747	0.6614	-0.5655	261.09	0.06	59.04
2026-05-21T20:27:57.4785835+08:00	0x03	-0.2185	0.3950	0.4092	0.7930	39.90	37.07	317.95
2026-05-21T20:27:57.5324207+08:00	0x04	0.1164	-0.3532	-0.3252	-0.8695	32.40	36.66	334.40
2026-05-21T20:27:57.8802792+08:00	0x02	-0.3201	-0.3761	0.6587	-0.5677	261.85	0.60	59.19
2026-05-21T20:27:58.0035337+08:00	0x03	-0.2213	0.3916	0.4099	0.7935	40.14	36.47	317.76
2026-05-21T20:27:58.1162219+08:00	0x01	-0.1043	-0.4410	0.4528	-0.7679	313.28	44.68	34.02
2026-05-21T20:27:58.4656739+08:00	0x02	-0.3190	-0.3806	0.6568	-0.5674	262.47	1.45	59.55
2026-05-21T20:27:58.5399675+08:00	0x03	-0.2232	0.3930	0.4160	0.7891	40.96	36.30	317.21
2026-05-21T20:27:58.5963162+08:00	0x01	-0.1081	-0.4426	0.4506	-0.7677	313.75	44.87	34.39
2026-05-21T20:27:58.9176688+08:00	0x02	-0.3175	-0.3839	0.6572	-0.5656	262.53	1.92	59.74
2026-05-21T20:27:59.0818269+08:00	0x03	-0.2231	0.3952	0.4164	0.7878	40.91	36.60	317.11
2026-05-21T20:27:59.1366119+08:00	0x04	0.1173	-0.3542	-0.3340	-0.8656	33.45	36.55	333.92
2026-05-21T20:27:59.4457475+08:00	0x02	-0.3124	-0.3819	0.6614	-0.5649	262.14	2.02	59.11
2026-05-21T20:27:59.6698201+08:00	0x03	-0.2246	0.3956	0.4124	0.7893	40.26	36.84	317.10
2026-05-21T20:27:59.6848609+08:00	0x01	-0.1066	-0.4434	0.4566	-0.7639	312.90	44.81	34.59
2026-05-21T20:28:00.0119444+08:00	0x02	-0.3167	-0.3815	0.6586	-0.5660	262.30	1.66	59.43
2026-05-21T20:28:00.1505104+08:00	0x03	-0.2238	0.3954	0.4125	0.7896	40.30	36.82	317.18
2026-05-21T20:28:00.2516909+08:00	0x01	-0.1071	-0.4440	0.4544	-0.7648	313.24	44.95	34.56
2026-05-21T20:28:00.5308664+08:00	0x02	-0.3190	-0.3803	0.6576	-0.5667	262.25	1.30	59.52
2026-05-21T20:28:00.7511892+08:00	0x03	-0.2275	0.3966	0.4101	0.7891	39.81	37.05	316.81
2026-05-21T20:28:00.7799163+08:00	0x01	-0.1112	-0.4404	0.4538	-0.7666	313.30	44.36	34.76
2026-05-21T20:28:01.1094946+08:00	0x02	-0.3221	-0.3793	0.6576	-0.5657	261.77	0.63	59.68
2026-05-21T20:28:01.2853911+08:00	0x03	-0.2291	0.3966	0.4102	0.7886	39.80	37.01	316.62
2026-05-21T20:28:01.3898300+08:00	0x04	0.1215	-0.3565	-0.3338	-0.8641	33.26	36.76	333.38
2026-05-21T20:28:01.6319280+08:00	0x02	-0.3287	-0.3791	0.6562	-0.5637	261.06	359.55	60.23
2026-05-21T20:28:01.7695637+08:00	0x03	-0.2294	0.3944	0.4150	0.7871	40.65	36.41	316.49
2026-05-21T20:28:01.9206833+08:00	0x01	-0.1149	-0.4439	0.4515	-0.7655	313.85	44.82	35.22
2026-05-21T20:28:02.2025459+08:00	0x02	-0.3347	-0.3687	0.6567	-0.5664	260.13	357.51	59.70
2026-05-21T20:28:02.3715520+08:00	0x03	-0.2314	0.3948	0.4150	0.7864	40.60	36.42	316.25
2026-05-21T20:28:02.4529118+08:00	0x01	-0.1157	-0.4434	0.4509	-0.7660	313.93	44.74	35.24
2026-05-21T20:28:02.7817806+08:00	0x02	-0.3312	-0.3790	0.6535	-0.5653	261.44	359.50	60.44
2026-05-21T20:28:02.8971830+08:00	0x03	-0.2378	0.3935	0.4231	0.7807	41.84	35.60	315.22
