timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:06:25.4251572+08:00	0x04	0.4231	0.2724	-0.3002	0.8104	330.98	20.79	58.13	0.00	180.00	0.00	180.00
2026-07-06T15:06:25.4577121+08:00	0x07	-0.5171	-0.4068	0.5949	-0.4617	207.90	299.23	74.06	0.00	180.00	0.00	180.00
2026-07-06T15:06:25.5229671+08:00	0x06	0.1526	-0.6261	-0.1966	-0.7390	6.48	78.92	331.85	0.00	180.00	0.00	180.00
2026-07-06T15:06:25.6573698+08:00	0x09	0.7058	0.0187	-0.7074	-0.0332	175.79	270.17	358.83	0.00	180.00	0.00	180.00
2026-07-06T15:06:25.7241432+08:00	0x01	-0.4974	-0.1553	0.4170	-0.7447	288.63	338.11	60.50	0.00	180.00	0.00	180.00
2026-07-06T15:06:25.8577004+08:00	0x02	0.5037	-0.0993	-0.8440	-0.1552	170.14	299.99	341.09	0.00	180.00	0.00	180.00
2026-07-06T15:06:25.9988406+08:00	0x04	0.4157	0.2747	-0.2997	0.8136	331.36	21.45	57.25	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.1411279+08:00	0x06	0.1198	-0.6774	-0.1289	-0.7143	1.33	86.73	339.77	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.1911895+08:00	0x09	0.7062	0.0216	-0.7070	-0.0308	175.75	270.09	359.26	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.3233674+08:00	0x01	-0.3729	-0.2756	0.6203	-0.6326	265.30	348.70	54.47	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.4242866+08:00	0x02	0.4699	-0.0446	-0.8751	-0.1067	171.54	304.29	349.72	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.4749060+08:00	0x04	0.4320	0.2906	-0.7005	0.4880	230.65	324.91	55.98	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.5240289+08:00	0x07	-0.5844	-0.3711	0.6276	-0.3563	181.64	275.07	61.91	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.6244870+08:00	0x06	0.1402	-0.6856	-0.1437	-0.6998	0.56	88.71	336.84	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.7919011+08:00	0x09	0.7259	-0.1133	-0.6523	-0.1862	175.05	264.97	335.28	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.9591876+08:00	0x08	0.4310	-0.5780	-0.4444	-0.5317	353.73	99.72	283.59	0.00	180.00	0.00	180.00
2026-07-06T15:06:26.9907645+08:00	0x04	0.3124	0.3083	-0.5795	0.6867	282.44	5.70	51.84	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.1214727+08:00	0x07	-0.5808	-0.3736	0.6246	-0.3647	182.72	275.83	62.91	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.2576670+08:00	0x09	0.7121	-0.1619	-0.6429	-0.2309	175.49	265.47	327.51	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.3740756+08:00	0x03	0.3718	-0.3123	-0.6274	-0.6088	96.83	350.74	302.38	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.4242690+08:00	0x02	0.4649	-0.0592	-0.8686	-0.1611	166.57	305.42	345.36	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.4580040+08:00	0x08	0.4406	-0.5701	-0.4556	-0.5228	352.48	101.11	281.43	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.5748334+08:00	0x04	0.2556	0.3464	-0.4481	0.7835	311.69	26.49	45.32	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.6577553+08:00	0x07	-0.5819	-0.3710	0.6251	-0.3647	183.02	275.94	62.65	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.8575678+08:00	0x09	0.6985	-0.2067	-0.6303	-0.2687	176.29	265.46	320.51	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.8914813+08:00	0x03	0.3734	-0.3104	-0.6323	-0.6037	98.40	349.55	302.51	0.00	180.00	0.00	180.00
2026-07-06T15:06:27.9908176+08:00	0x02	0.4659	-0.0605	-0.8650	-0.1761	165.06	305.44	344.42	0.00	180.00	0.00	180.00
2026-07-06T15:06:28.0746479+08:00	0x04	0.2163	0.3637	-0.3543	0.8339	326.52	35.23	38.21	0.00	180.00	0.00	180.00
2026-07-06T15:06:28.1741911+08:00	0x06	0.1793	-0.6713	-0.1879	-0.6942	1.33	87.72	329.92	0.00	180.00	0.00	180.00
2026-07-06T15:06:28.2269149+08:00	0x07	-0.5826	-0.3708	0.6252	-0.3637	182.82	275.75	62.55	0.00	180.00	0.00	180.00
2026-07-06T15:06:28.4412649+08:00	0x09	0.6831	-0.2511	-0.6133	-0.3068	177.22	265.04	313.35	0.00	180.00	0.00	180.00
2026-07-06T15:06:28.6322767+08:00	0x02	0.4682	-0.0607	-0.8616	-0.1867	163.99	305.26	343.77	0.00	180.00	0.00	180.00
2026-07-06T15:06:28.7291638+08:00	0x07	-0.5812	-0.3732	0.6236	-0.3662	182.90	275.81	63.01	0.00	180.00	0.00	180.00
2026-07-06T15:06:28.9247809+08:00	0x09	0.6684	-0.2902	-0.5938	-0.3413	178.34	264.07	306.79	0.00	180.00	0.00	180.00
2026-07-06T15:06:29.0408919+08:00	0x03	0.3738	-0.3100	-0.6363	-0.5995	99.52	348.87	302.58	0.00	180.00	0.00	180.00
2026-07-06T15:06:29.0967519+08:00	0x02	0.4694	-0.0677	-0.8580	-0.1972	163.25	305.23	342.46	0.00	180.00	0.00	180.00
2026-07-06T15:06:29.2409788+08:00	0x04	0.1508	0.3831	-0.2084	0.8872	343.67	43.02	25.30	0.00	180.00	0.00	180.00
2026-07-06T15:06:29.2753385+08:00	0x07	-0.5800	-0.3751	0.6222	-0.3686	183.01	275.88	63.41	0.00	180.00	0.00	180.00
2026-07-06T15:06:29.5121163+08:00	0x09	0.6389	-0.3527	-0.5585	-0.3943	181.32	261.50	296.13	0.00	180.00	20.60	159.40
2026-07-06T15:06:29.5326022+08:00	0x01	-0.3553	-0.3025	0.5970	-0.6526	273.52	357.01	55.58	0.00	180.00	24.19	155.81
