timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_deg	right_knee_deg
2026-07-01T22:47:37.9989190+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:38.0235140+08:00	0x07	-0.4902	-0.4879	0.5232	-0.4980	236.68	327.99	87.07	0.00	0.00
2026-07-01T22:47:38.1230082+08:00	0x01	-0.0417	-0.4415	0.4015	-0.8013	318.02	48.02	24.92	0.00	0.00
2026-07-01T22:47:38.2573132+08:00	0x03	-0.0161	0.4644	0.4347	0.7715	46.53	51.03	334.62	0.00	0.00
2026-07-01T22:47:38.3071786+08:00	0x02	0.1230	0.4597	-0.6228	0.6210	286.36	37.36	46.51	0.00	0.00
2026-07-01T22:47:38.5242355+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:38.6417625+08:00	0x08	-0.0050	-0.7209	-0.0672	-0.6898	5.76	92.26	354.84	0.00	0.00
2026-07-01T22:47:38.6904473+08:00	0x01	-0.0389	-0.4423	0.4053	-0.7991	317.46	48.11	24.88	0.00	0.00
2026-07-01T22:47:38.8066347+08:00	0x03	-0.0149	0.4673	0.4337	0.7703	46.38	51.48	334.64	0.00	0.00
2026-07-01T22:47:39.1028765+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:39.1148769+08:00	0x07	-0.4875	-0.4903	0.5216	-0.4999	246.00	337.41	87.27	0.00	0.00
2026-07-01T22:47:39.1584281+08:00	0x08	-0.0013	-0.7200	-0.0704	-0.6903	5.71	92.13	354.29	0.00	0.00
2026-07-01T22:47:39.2072973+08:00	0x04	0.3366	0.2392	-0.2201	0.8837	341.37	22.62	44.45	0.00	0.00
2026-07-01T22:47:39.3405806+08:00	0x03	-0.0136	0.4696	0.4312	0.7703	46.06	51.87	334.79	0.00	0.00
2026-07-01T22:47:39.4074011+08:00	0x01	-0.0374	-0.4430	0.4073	-0.7977	317.17	48.21	24.88	0.00	0.00
2026-07-01T22:47:39.6452300+08:00	0x07	-0.4861	-0.4945	0.5181	-0.5007	255.96	347.44	87.75	0.00	0.00
2026-07-01T22:47:39.7909726+08:00	0x01	-0.0407	-0.4450	0.4078	-0.7963	317.28	48.36	25.32	0.00	0.00
2026-07-01T22:47:39.9261293+08:00	0x02	0.0986	0.4715	-0.6055	0.6335	290.14	41.73	44.10	0.00	0.00
2026-07-01T22:47:39.9580968+08:00	0x06	0.2046	-0.6665	-0.2182	-0.6829	1.76	88.06	325.23	0.00	0.00
2026-07-01T22:47:40.0629695+08:00	0x03	-0.0112	0.4675	0.4332	0.7705	46.46	51.63	335.02	0.00	0.00
2026-07-01T22:47:40.1849210+08:00	0x07	-0.4855	-0.4949	0.5174	-0.5017	260.18	351.62	87.76	0.00	0.00
2026-07-01T22:47:40.2073754+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:40.3309143+08:00	0x01	-0.0417	-0.4452	0.4077	-0.7962	317.33	48.35	25.42	0.00	0.00
2026-07-01T22:47:40.4341976+08:00	0x03	-0.0112	0.4679	0.4346	0.7695	46.62	51.65	334.92	0.00	0.00
2026-07-01T22:47:40.5075013+08:00	0x02	0.1006	0.4704	-0.6039	0.6355	290.41	41.57	44.11	0.00	0.00
2026-07-01T22:47:40.7251218+08:00	0x07	-0.4846	-0.4946	0.5168	-0.5034	264.47	355.82	87.64	0.00	0.00
2026-07-01T22:47:40.8079083+08:00	0x08	0.0186	-0.7201	-0.0890	-0.6878	5.56	92.20	351.16	0.00	0.00
2026-07-01T22:47:40.8744145+08:00	0x01	-0.0458	-0.4434	0.4061	-0.7978	317.64	48.04	25.67	0.00	0.00
2026-07-01T22:47:40.9574546+08:00	0x03	-0.0133	0.4659	0.4360	0.7698	46.77	51.30	334.73	0.00	0.00
2026-07-01T22:47:41.0243325+08:00	0x02	0.1037	0.4712	-0.6035	0.6348	290.50	41.52	44.46	0.00	0.00
2026-07-01T22:47:41.0417208+08:00	0x06	0.2055	-0.6680	-0.2183	-0.6810	1.59	88.40	325.13	0.00	0.00
2026-07-01T22:47:41.2255129+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:41.2747845+08:00	0x07	-0.4857	-0.4941	0.5173	-0.5023	259.75	351.09	87.69	0.00	0.00
2026-07-01T22:47:41.3784930+08:00	0x08	0.0191	-0.7195	-0.0900	-0.6883	5.60	92.10	351.04	0.00	0.00
2026-07-01T22:47:41.4242297+08:00	0x04	0.3365	0.2376	-0.2121	0.8862	342.47	22.85	44.21	0.00	0.00
2026-07-01T22:47:41.4917161+08:00	0x03	-0.0130	0.4671	0.4368	0.7687	46.85	51.44	334.66	0.00	0.00
2026-07-01T22:47:41.5923790+08:00	0x02	0.1006	0.4720	-0.6039	0.6343	290.45	41.77	44.25	0.00	0.00
2026-07-01T22:47:41.7586512+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:41.7970166+08:00	0x06	0.2070	-0.6667	-0.2206	-0.6812	1.72	88.22	324.82	0.00	0.00
2026-07-01T22:47:41.9073721+08:00	0x08	0.0197	-0.7192	-0.0899	-0.6887	5.54	92.05	351.00	0.00	0.00
2026-07-01T22:47:41.9794464+08:00	0x01	-0.0421	-0.4442	0.4080	-0.7965	317.28	48.21	25.44	0.00	0.00
2026-07-01T22:47:42.0915031+08:00	0x03	-0.0129	0.4693	0.4339	0.7690	46.43	51.80	334.72	0.00	0.00
2026-07-01T22:47:42.1245949+08:00	0x02	0.1010	0.4715	-0.6058	0.6328	290.09	41.57	44.35	0.00	0.00
2026-07-01T22:47:42.1467904+08:00	0x06	0.2063	-0.6665	-0.2200	-0.6818	1.75	88.15	324.93	0.00	0.00
2026-07-01T22:47:42.3303741+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	0.00
2026-07-01T22:47:42.3753201+08:00	0x07	-0.4833	-0.4948	0.5168	-0.5044	268.18	359.55	87.53	0.00	0.00
2026-07-01T22:47:42.4757487+08:00	0x08	0.0201	-0.7184	-0.0902	-0.6895	5.54	91.91	350.95	0.00	3.26
2026-07-01T22:47:42.5636565+08:00	0x03	-0.0122	0.4666	0.4354	0.7698	46.71	51.43	334.85	0.00	3.44
2026-07-01T22:47:42.6589431+08:00	0x04	0.3356	0.2368	-0.2159	0.8858	341.84	22.51	44.17	0.00	3.55
2026-07-01T22:47:42.6922175+08:00	0x06	0.2061	-0.6656	-0.2203	-0.6826	1.85	87.96	324.92	0.00	3.57
2026-07-01T22:47:42.8826125+08:00	0x07	-0.4825	-0.4946	0.5168	-0.5054	270.30	1.64	87.42	0.00	3.60
2026-07-01T22:47:43.0073976+08:00	0x08	0.0205	-0.7176	-0.0907	-0.6902	5.57	91.79	350.88	0.00	3.61
2026-07-01T22:47:43.0617838+08:00	0x04	0.3291	0.2360	-0.2153	0.8886	341.78	22.45	43.36	0.00	3.65
2026-07-01T22:47:43.0915258+08:00	0x01	-0.0494	-0.4398	0.4095	-0.7978	317.24	47.39	26.04	0.00	3.66
2026-07-01T22:47:43.1697846+08:00	0x03	-0.0160	0.4615	0.4371	0.7718	46.91	50.61	334.65	0.00	3.68
2026-07-01T22:47:43.2254667+08:00	0x02	0.1081	0.4645	-0.6083	0.6344	289.40	40.03	44.61	0.00	3.69
2026-07-01T22:47:43.3991811+08:00	0x07	-0.4831	-0.4930	0.5185	-0.5047	264.51	355.87	87.29	0.00	3.70
2026-07-01T22:47:43.4246831+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	3.70
2026-07-01T22:47:43.5752401+08:00	0x08	0.0306	-0.7182	-0.1001	-0.6879	5.48	91.96	349.29	0.00	3.70
2026-07-01T22:47:43.6916469+08:00	0x04	0.3225	0.2317	-0.2144	0.8924	341.57	21.91	42.45	0.00	4.65
2026-07-01T22:47:43.7080659+08:00	0x03	-0.0096	0.4616	0.4311	0.7752	46.40	50.95	335.61	0.00	4.72
2026-07-01T22:47:43.7747712+08:00	0x02	0.0935	0.4599	-0.6286	0.6202	285.50	38.99	43.96	0.00	4.90
2026-07-01T22:47:43.8086098+08:00	0x06	0.2042	-0.6670	-0.2176	-0.6827	1.72	88.13	325.31	0.00	4.95
2026-07-01T22:47:43.9585379+08:00	0x07	-0.4859	-0.4928	0.5190	-0.5017	255.35	346.73	87.52	0.00	5.06
2026-07-01T22:47:44.1415591+08:00	0x08	0.0224	-0.7179	-0.0930	-0.6896	5.59	91.84	350.54	0.00	5.08
2026-07-01T22:47:44.1748400+08:00	0x04	0.3345	0.1666	-0.0012	0.9276	8.01	23.16	38.38	0.00	4.77
2026-07-01T22:47:44.2328829+08:00	0x03	0.0673	0.4663	0.6238	0.6236	75.80	50.13	330.14	0.00	4.44
2026-07-01T22:47:44.3140826+08:00	0x06	0.2055	-0.6652	-0.2221	-0.6826	2.09	87.86	324.82	0.00	4.18
2026-07-01T22:47:44.4642406+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	0.00	4.02
2026-07-01T22:47:44.4871726+08:00	0x07	-0.4750	-0.4916	0.5161	-0.5161	283.67	14.63	86.12	0.00	4.01
2026-07-01T22:47:44.6591152+08:00	0x08	0.0281	-0.7136	-0.0988	-0.6930	5.65	91.17	349.64	0.00	3.98
