timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-02T13:46:35.1024892+08:00	0x02	-0.7317	-0.2548	0.5670	0.2796	135.97	258.33	353.10	0.00	180.00	0.00	180.00
2026-07-02T13:46:35.1992246+08:00	0x09	-0.3409	-0.5613	0.6360	-0.4053	252.69	8.82	82.00	0.00	180.00	0.00	180.00
2026-07-02T13:46:35.3491713+08:00	0x01	-0.5465	-0.1536	0.5804	-0.5839	242.00	307.99	54.74	0.00	180.00	0.00	180.00
2026-07-02T13:46:35.4331481+08:00	0x07	0.3216	0.6083	-0.3962	0.6079	349.30	83.74	60.81	0.00	180.00	0.00	180.00
2026-07-02T13:46:35.4988495+08:00	0x03	-0.1035	0.4741	0.6509	0.5838	78.80	38.36	312.44	0.00	180.00	0.00	180.00
2026-07-02T13:46:35.5345455+08:00	0x08	-0.5782	0.3048	0.5416	0.5287	139.21	295.60	289.69	0.00	180.00	0.00	180.00
2026-07-02T13:46:35.6318316+08:00	0x02	-0.7218	-0.2607	0.5737	0.2861	134.82	259.68	353.45	0.00	180.00	0.00	180.00
2026-07-02T13:46:35.7325588+08:00	0x09	0.4549	-0.5323	-0.4305	-0.5695	1.63	84.81	282.45	0.00	180.00	0.00	180.00
2026-07-02T13:46:35.8652361+08:00	0x01	-0.5262	-0.1801	0.6027	-0.5722	240.74	311.69	55.01	0.00	180.00	7.76	172.24
2026-07-02T13:46:36.0319937+08:00	0x07	0.3210	0.6079	-0.3965	0.6084	349.11	83.55	60.77	0.00	180.00	7.76	172.24
2026-07-02T13:46:36.2194829+08:00	0x02	-0.7119	-0.2477	0.5832	0.3027	134.52	262.08	351.83	0.00	180.00	7.76	172.24
2026-07-02T13:46:36.3324783+08:00	0x09	0.4720	-0.5079	-0.4595	-0.5551	13.08	73.49	277.80	0.00	180.00	7.76	172.24
2026-07-02T13:46:36.3720846+08:00	0x06	-0.1778	0.6401	0.1784	0.7258	2.06	82.28	330.89	0.00	180.00	7.76	172.24
2026-07-02T13:46:36.4327972+08:00	0x01	-0.5186	-0.1957	0.6210	-0.5542	237.51	312.07	54.87	0.00	180.00	7.76	172.24
2026-07-02T13:46:36.5490287+08:00	0x07	0.3244	0.6052	-0.3970	0.6090	349.16	83.22	61.12	0.00	180.00	7.76	172.24
2026-07-02T13:46:36.5860563+08:00	0x03	-0.1124	0.4752	0.6485	0.5840	78.38	38.04	311.62	0.00	180.00	7.76	172.24
2026-07-02T13:46:36.7115536+08:00	0x02	-0.7071	-0.2473	0.5877	0.3057	134.25	262.90	351.85	7.76	172.24	7.76	172.24
2026-07-02T13:46:36.8156259+08:00	0x09	0.4713	-0.5080	-0.4597	-0.5555	13.46	73.14	277.87	7.76	172.24	7.76	172.24
2026-07-02T13:46:36.9203795+08:00	0x06	-0.1193	-0.0845	-0.4327	0.8896	308.53	357.18	343.42	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.0164296+08:00	0x01	-0.5144	-0.2028	0.6256	-0.5504	236.98	312.74	55.08	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.0997879+08:00	0x07	0.3237	0.6057	-0.3975	0.6086	349.07	83.26	61.10	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.1713574+08:00	0x03	0.2611	0.5813	0.7235	0.2653	104.93	74.70	315.36	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.2999899+08:00	0x02	-0.7036	-0.2517	0.5902	0.3054	133.86	263.24	352.38	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.3595818+08:00	0x09	0.4709	-0.5086	-0.4594	-0.5555	13.19	73.45	277.93	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.3846292+08:00	0x04	0.6005	0.1897	-0.4183	0.6545	257.44	309.14	70.87	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.4379351+08:00	0x06	-0.1149	-0.1090	-0.4467	0.8806	307.03	354.63	342.56	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.5366464+08:00	0x01	-0.5110	-0.2081	0.6279	-0.5489	236.89	313.43	55.32	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.5826418+08:00	0x07	0.3236	0.6057	-0.3978	0.6085	349.01	83.23	61.12	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.6996989+08:00	0x08	0.0161	-0.0891	0.7186	0.6895	91.93	354.22	8.64	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.7266369+08:00	0x03	0.2772	0.5834	0.7301	0.2231	108.70	76.01	313.27	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.7998913+08:00	0x02	-0.7015	-0.2594	0.5896	0.3049	133.21	263.13	353.00	7.76	172.24	7.76	172.24
2026-07-02T13:46:37.9094816+08:00	0x09	0.4707	-0.5087	-0.4596	-0.5554	13.21	73.48	277.94	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.0208348+08:00	0x06	-0.1150	-0.1090	-0.4464	0.8807	307.07	354.62	342.55	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.0997820+08:00	0x01	-0.5124	-0.2142	0.6255	-0.5480	236.56	313.31	56.05	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.1167372+08:00	0x07	0.3223	0.6062	-0.3969	0.6091	348.99	83.24	60.91	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.2327681+08:00	0x03	0.2516	0.5953	0.7414	0.1808	111.70	74.36	307.65	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.2833317+08:00	0x08	0.0313	-0.1023	0.7154	0.6905	91.49	354.36	10.93	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.4000579+08:00	0x02	-0.7014	-0.2656	0.5859	0.3070	132.47	262.76	353.14	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.4895697+08:00	0x06	-0.1157	-0.1091	-0.4461	0.8807	307.10	354.65	342.47	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.6166235+08:00	0x01	-0.5144	-0.2151	0.6234	-0.5483	236.47	313.02	56.32	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.6713875+08:00	0x07	0.3218	0.6063	-0.3971	0.6093	348.91	83.19	60.88	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.7897329+08:00	0x03	0.2495	0.5989	0.7413	0.1719	111.98	74.64	306.66	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.9006501+08:00	0x02	-0.7025	-0.2647	0.5849	0.3072	132.55	262.65	353.00	7.76	172.24	7.76	172.24
2026-07-02T13:46:38.9405468+08:00	0x09	0.4713	-0.5082	-0.4602	-0.5549	13.44	73.24	277.82	7.76	172.24	7.76	172.24
2026-07-02T13:46:39.0330212+08:00	0x04	-0.0721	-0.3906	0.1784	0.9002	22.19	313.19	0.55	7.76	172.24	7.76	172.24
2026-07-02T13:46:39.2168519+08:00	0x07	0.3215	0.6064	-0.3970	0.6094	348.88	83.17	60.84	7.76	172.24	7.76	172.24
2026-07-02T13:46:39.3508397+08:00	0x08	0.0311	-0.1019	0.7154	0.6906	91.49	354.37	10.88	7.76	172.24	7.76	172.24
2026-07-02T13:46:39.4168388+08:00	0x03	0.1337	0.5797	0.6562	0.4641	82.33	67.75	320.45	7.76	172.24	7.76	172.24
2026-07-02T13:46:39.5840848+08:00	0x06	-0.1158	-0.1093	-0.4461	0.8807	307.10	354.64	342.45	91.71	88.29	77.22	102.78
2026-07-02T13:46:39.7838395+08:00	0x01	-0.5425	-0.1845	0.5791	-0.5799	241.18	309.63	57.45	91.74	88.26	77.22	102.78
2026-07-02T13:46:39.8349054+08:00	0x08	0.0312	-0.1015	0.7156	0.6904	91.53	354.43	10.86	91.74	88.26	77.22	102.78
2026-07-02T13:46:39.9172941+08:00	0x03	-0.0801	0.4443	0.6677	0.5919	82.44	35.28	316.52	91.74	88.26	77.19	102.81
2026-07-02T13:46:40.0000728+08:00	0x09	0.4729	-0.5068	-0.4617	-0.5535	14.10	72.57	277.49	91.74	88.26	77.19	102.81
2026-07-02T13:46:40.1002495+08:00	0x06	-0.1194	-0.1096	-0.4462	0.8801	307.05	354.80	342.06	91.74	88.26	77.36	102.64
2026-07-02T13:46:40.2835577+08:00	0x01	-0.5616	-0.1479	0.5588	-0.5920	242.74	305.71	56.12	91.97	88.03	77.36	102.64
2026-07-02T13:46:40.4009845+08:00	0x08	0.0332	-0.1017	0.7167	0.6891	91.73	354.59	11.04	91.97	88.03	77.36	102.64
2026-07-02T13:46:40.4519542+08:00	0x03	-0.1083	0.4276	0.6394	0.6297	77.44	33.22	316.91	91.97	88.03	77.44	102.56
2026-07-02T13:46:40.5177785+08:00	0x09	0.4757	-0.5037	-0.4643	-0.5517	15.90	70.69	276.94	91.97	88.03	77.44	102.56
2026-07-02T13:46:40.6678327+08:00	0x06	-0.1232	-0.1106	-0.4451	0.8801	307.18	354.86	341.62	91.97	88.03	77.69	102.31
2026-07-02T13:46:40.8531317+08:00	0x07	0.3179	0.6088	-0.3965	0.6092	348.77	83.41	60.46	92.27	87.73	77.69	102.31
2026-07-02T13:46:40.9046909+08:00	0x01	-0.5622	-0.1488	0.5601	-0.5899	242.25	305.46	56.10	92.41	87.59	77.69	102.31
2026-07-02T13:46:40.9258788+08:00	0x08	0.0352	-0.1010	0.7176	0.6882	91.89	354.82	11.15	92.41	87.59	77.69	102.31
