timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-02T13:31:10.4059198+08:00	0x06	-0.2203	0.6104	0.2551	0.7168	7.13	78.31	321.15	0.00	180.00	0.00	180.00
2026-07-02T13:31:10.5888917+08:00	0x08	-0.4435	0.5396	0.4721	0.5378	10.28	81.46	279.40	0.00	180.00	0.00	180.00
2026-07-02T13:31:10.6885487+08:00	0x02	-0.4898	-0.0779	0.8187	-0.2895	205.86	303.87	24.28	0.00	180.00	0.00	180.00
2026-07-02T13:31:10.7599364+08:00	0x09	0.6617	0.1478	-0.7282	0.0998	176.93	274.93	20.32	0.00	180.00	0.00	180.00
2026-07-02T13:31:10.8045394+08:00	0x07	0.4714	0.3861	-0.5833	0.5372	244.59	332.32	73.09	0.00	180.00	0.00	180.00
2026-07-02T13:31:10.9294474+08:00	0x06	-0.2579	0.6243	0.2763	0.6837	4.47	82.98	315.76	0.00	180.00	0.00	180.00
2026-07-02T13:31:11.0555409+08:00	0x08	-0.4365	0.5844	0.4166	0.5426	347.96	103.30	286.14	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.1053273+08:00	0x04	0.4026	0.1435	-0.7203	0.5463	241.68	326.30	40.29	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.2057344+08:00	0x02	-0.4186	-0.2773	0.8302	-0.2420	193.11	311.47	41.54	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.2774676+08:00	0x03	-0.1307	0.4466	0.4237	0.7772	41.76	45.81	324.44	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.2951440+08:00	0x09	0.7144	0.1454	-0.6829	0.0455	171.31	266.25	15.28	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.3387317+08:00	0x07	0.4204	0.5343	-0.4611	0.5703	340.90	71.17	76.45	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.4891886+08:00	0x06	-0.2373	0.6575	0.2344	0.6756	0.34	88.32	321.03	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.6058148+08:00	0x04	0.4067	0.1466	-0.6454	0.6297	256.70	331.48	44.54	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.8035771+08:00	0x03	-0.1079	0.4641	0.4128	0.7763	40.37	49.15	326.59	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.8395946+08:00	0x09	0.7122	0.1543	-0.6829	0.0522	171.09	266.29	16.56	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.8720140+08:00	0x01	-0.2183	-0.3465	0.5454	-0.7313	295.61	22.02	44.21	7.76	172.24	7.76	172.24
2026-07-02T13:31:11.8886433+08:00	0x07	0.4202	0.5328	-0.4618	0.5712	340.10	70.28	76.45	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.0056709+08:00	0x06	-0.2338	0.6588	0.2315	0.6766	0.38	88.34	321.58	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.1892479+08:00	0x04	0.3847	0.1907	-0.5236	0.7358	284.00	349.04	49.98	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.3053348+08:00	0x03	-0.1086	0.4615	0.4291	0.7688	42.61	48.24	325.73	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.3560029+08:00	0x09	0.7123	0.1525	-0.6829	0.0548	171.45	266.33	16.65	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.4390668+08:00	0x07	0.3745	0.5686	-0.4105	0.6066	349.31	79.19	67.09	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.5888329+08:00	0x06	-0.2202	0.6584	0.2199	0.6853	0.81	87.44	323.74	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.7056677+08:00	0x04	0.3636	0.2159	-0.4633	0.7788	298.49	359.95	50.03	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.8229936+08:00	0x08	-0.4808	0.5497	0.4551	0.5095	332.27	118.56	278.01	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.8720342+08:00	0x02	-0.4031	-0.2948	0.8244	-0.2663	196.40	314.63	44.49	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.9106436+08:00	0x09	0.7118	0.1416	-0.6862	0.0489	171.99	266.82	15.30	7.76	172.24	7.76	172.24
2026-07-02T13:31:12.9578324+08:00	0x01	-0.2135	-0.3535	0.5280	-0.7420	299.03	24.42	43.65	7.76	172.24	7.76	172.24
2026-07-02T13:31:13.1733993+08:00	0x06	-0.2098	0.6613	0.2110	0.6885	0.91	87.41	325.39	7.76	172.24	7.76	172.24
2026-07-02T13:31:13.2719307+08:00	0x04	0.3484	0.2332	-0.4107	0.8097	309.87	8.02	49.09	7.76	172.24	7.76	172.24
2026-07-02T13:31:13.3892611+08:00	0x02	-0.3979	-0.2990	0.8230	-0.2735	197.54	315.75	45.23	7.76	172.24	7.76	172.24
2026-07-02T13:31:13.4387246+08:00	0x03	-0.0994	0.4597	0.4138	0.7794	40.97	48.69	327.62	7.76	172.24	7.76	172.24
2026-07-02T13:31:13.4892508+08:00	0x07	0.3440	0.5867	-0.3761	0.6293	351.76	81.13	60.96	7.76	172.24	7.76	172.24
2026-07-02T13:31:13.6889621+08:00	0x06	-0.2084	0.6621	0.2096	0.6887	0.89	87.47	325.63	7.76	172.24	7.76	172.24
2026-07-02T13:31:13.9066875+08:00	0x04	0.3364	0.2518	-0.3674	0.8298	318.84	14.78	48.00	16.43	163.57	16.86	163.14
2026-07-02T13:31:13.9391112+08:00	0x08	-0.4902	0.5421	0.4638	0.5007	323.09	127.77	276.40	16.43	163.57	16.86	163.14
2026-07-02T13:31:13.9889247+08:00	0x02	-0.3962	-0.2993	0.8228	-0.2766	198.07	316.18	45.37	16.43	163.57	16.91	163.09
2026-07-02T13:31:14.0394857+08:00	0x07	0.3278	0.5957	-0.3589	0.6394	352.61	81.86	57.86	16.43	163.57	16.91	163.09
2026-07-02T13:31:14.0568782+08:00	0x01	-0.2070	-0.3543	0.5189	-0.7499	300.76	25.51	42.70	16.28	163.72	16.91	163.09
2026-07-02T13:31:14.2559920+08:00	0x06	-0.2065	0.6623	0.2075	0.6897	0.88	87.41	325.97	16.28	163.72	16.91	163.09
2026-07-02T13:31:14.4397837+08:00	0x08	-0.4930	0.5394	0.4665	0.4984	319.65	131.18	275.92	16.24	163.76	16.91	163.09
2026-07-02T13:31:14.5063933+08:00	0x09	0.7207	0.0875	-0.6877	-0.0030	172.46	266.88	6.67	16.24	163.76	16.87	163.13
2026-07-02T13:31:14.5440455+08:00	0x03	-0.0999	0.4623	0.4049	0.7825	39.70	49.31	327.95	16.24	163.76	16.59	163.41
2026-07-02T13:31:14.6233350+08:00	0x01	-0.2059	-0.3549	0.5156	-0.7522	301.35	25.86	42.51	16.24	163.76	16.59	163.41
2026-07-02T13:31:14.7895193+08:00	0x06	-0.2047	0.6629	0.2058	0.6901	0.87	87.44	326.26	16.24	163.76	16.59	163.41
2026-07-02T13:31:14.9510723+08:00	0x04	0.3134	0.2611	-0.3118	0.8581	328.62	20.74	44.48	16.23	163.77	16.59	163.41
2026-07-02T13:31:15.0389183+08:00	0x09	0.7230	0.0669	-0.6872	-0.0224	172.66	266.87	3.41	16.23	163.77	16.59	163.41
2026-07-02T13:31:15.0573498+08:00	0x02	-0.3828	-0.2942	0.8441	-0.2332	193.20	316.36	42.47	16.23	163.77	16.48	163.52
2026-07-02T13:31:15.1226805+08:00	0x07	0.2937	0.6135	-0.3219	0.6586	354.15	83.13	51.43	16.23	163.77	16.48	163.52
2026-07-02T13:31:15.2485862+08:00	0x06	-0.2059	0.6593	0.2095	0.6921	1.27	86.83	325.86	15.97	164.03	16.48	163.52
2026-07-02T13:31:15.4650353+08:00	0x04	0.3141	0.2608	-0.3135	0.8573	328.34	20.58	44.60	15.62	164.38	16.48	163.52
2026-07-02T13:31:15.6023784+08:00	0x09	0.7200	0.0366	-0.6914	-0.0460	173.32	267.73	359.10	15.62	164.38	16.48	163.52
2026-07-02T13:31:15.6567612+08:00	0x07	0.2730	0.6148	-0.2998	0.6764	354.05	81.91	47.56	15.62	164.38	15.39	164.61
2026-07-02T13:31:15.8174759+08:00	0x06	-0.2062	0.6554	0.2117	0.6950	1.66	86.13	325.66	15.07	164.93	15.39	164.61
2026-07-02T13:31:16.0395162+08:00	0x04	0.3495	0.1417	0.1093	0.9197	22.29	25.22	37.73	14.70	165.30	15.39	164.61
2026-07-02T13:31:16.0734279+08:00	0x09	0.7197	0.0161	-0.6907	-0.0685	173.22	267.90	355.62	14.70	165.30	15.39	164.61
2026-07-02T13:31:16.1566892+08:00	0x02	-0.3832	-0.2943	0.8435	-0.2345	193.34	316.35	42.55	14.70	165.30	15.15	164.85
2026-07-02T13:31:16.1897593+08:00	0x03	-0.0999	0.4622	0.4052	0.7824	39.74	49.29	327.94	14.70	165.30	15.15	164.85
2026-07-02T13:31:16.3301425+08:00	0x06	-0.2024	0.6566	0.2050	0.6970	1.37	86.17	326.54	14.70	165.30	15.15	164.85
2026-07-02T13:31:16.5564587+08:00	0x04	0.2801	0.1417	0.4696	0.8252	64.80	31.75	19.23	14.82	165.18	15.15	164.85
2026-07-02T13:31:16.6060584+08:00	0x09	0.7192	-0.0071	-0.6886	-0.0929	173.16	268.00	351.75	14.82	165.18	15.15	164.85
2026-07-02T13:31:16.7311916+08:00	0x07	0.2316	0.6277	-0.2593	0.6965	354.70	82.10	40.40	14.82	165.18	14.95	165.05
2026-07-02T13:31:16.9071321+08:00	0x06	-0.2005	0.6575	0.2036	0.6972	1.39	86.23	326.82	14.04	165.96	14.95	165.05
2026-07-02T13:31:16.9569923+08:00	0x03	-0.0686	0.4529	0.8652	0.2042	150.11	6.50	305.74	14.00	166.00	14.95	165.05
2026-07-02T13:31:17.1400293+08:00	0x04	0.2637	0.1548	0.5133	0.8019	69.75	32.55	15.30	14.00	166.00	14.95	165.05
2026-07-02T13:31:17.1567056+08:00	0x09	0.7179	-0.0363	-0.6852	-0.1175	173.60	268.03	347.38	14.00	166.00	14.95	165.05
2026-07-02T13:31:17.2612779+08:00	0x02	-0.2224	-0.1802	0.8578	0.4269	125.08	327.37	6.85	14.00	166.00	14.67	165.33
2026-07-02T13:31:17.2931852+08:00	0x03	-0.0899	0.4503	0.8764	0.1450	162.60	357.32	305.38	14.00	166.00	14.67	165.33
2026-07-02T13:31:17.5571175+08:00	0x06	-0.1986	0.6566	0.2037	0.6985	1.62	85.98	326.98	14.00	166.00	14.67	165.33
2026-07-02T13:31:17.6562336+08:00	0x04	0.2607	0.1560	0.5064	0.8070	68.66	32.31	15.23	13.78	166.22	14.67	165.33
2026-07-02T13:31:17.6731760+08:00	0x09	0.7170	-0.0617	-0.6803	-0.1388	173.99	267.85	343.56	13.78	166.22	14.67	165.33
2026-07-02T13:31:17.7116741+08:00	0x02	-0.2066	-0.1891	0.9056	0.3185	137.92	329.60	12.17	13.78	166.22	14.62	165.38
2026-07-02T13:31:17.7608157+08:00	0x03	-0.0917	0.4418	0.8825	0.1327	165.07	355.69	306.48	13.78	166.22	14.62	165.38
2026-07-02T13:31:17.8742536+08:00	0x07	0.1986	0.6403	-0.2174	0.7094	356.25	82.99	34.06	13.78	166.22	14.62	165.38
2026-07-02T13:31:18.0070651+08:00	0x06	-0.1976	0.6557	0.2030	0.6998	1.70	85.77	327.13	13.88	166.12	14.62	165.38
2026-07-02T13:31:18.2236354+08:00	0x04	0.2566	0.1516	0.5119	0.8057	69.12	31.66	14.97	13.80	166.20	14.62	165.38
2026-07-02T13:31:18.3782077+08:00	0x02	-0.1933	-0.1924	0.9209	0.2786	142.68	331.45	14.28	13.80	166.20	14.62	165.38
2026-07-02T13:31:18.4080770+08:00	0x01	-0.2059	-0.3548	0.5157	-0.7522	301.33	25.85	42.51	13.80	166.20	14.62	165.38
2026-07-02T13:31:18.5775723+08:00	0x06	-0.1952	0.6575	0.2005	0.6995	1.62	85.98	327.53	13.80	166.20	14.62	165.38
2026-07-02T13:31:18.7570388+08:00	0x09	0.7127	-0.1185	-0.6642	-0.1920	174.52	267.21	334.47	13.82	166.18	14.62	165.38
2026-07-02T13:31:18.8576028+08:00	0x08	-0.4935	0.5326	0.4767	0.4955	317.68	133.49	274.53	13.82	166.18	14.79	165.21
2026-07-02T13:31:18.8905940+08:00	0x03	-0.0909	0.4347	0.8879	0.1200	167.26	354.62	307.46	13.82	166.18	15.28	164.72
2026-07-02T13:31:18.9738570+08:00	0x07	0.1606	0.6531	-0.1760	0.7188	357.20	83.84	27.44	13.82	166.18	15.28	164.72
2026-07-02T13:31:19.0902195+08:00	0x06	-0.1947	0.6591	0.1991	0.6986	1.46	86.24	327.69	13.51	166.49	15.28	164.72
2026-07-02T13:31:19.2954686+08:00	0x09	0.7077	-0.1486	-0.6542	-0.2214	174.71	266.95	329.48	13.61	166.39	15.28	164.72
2026-07-02T13:31:19.3743469+08:00	0x02	-0.1736	-0.1946	0.9453	0.1961	152.64	334.91	17.45	13.61	166.39	15.35	164.65
2026-07-02T13:31:19.4243737+08:00	0x03	-0.0911	0.4215	0.8957	0.1085	169.29	353.48	309.21	13.61	166.39	15.35	164.65
2026-07-02T13:31:19.6570934+08:00	0x06	-0.1950	0.6594	0.1982	0.6985	1.34	86.31	327.74	13.61	166.39	15.35	164.65
2026-07-02T13:31:19.7013066+08:00	0x07	0.1395	0.6584	-0.1549	0.7232	357.46	84.09	23.94	13.71	166.29	15.35	164.65
2026-07-02T13:31:19.8288650+08:00	0x09	0.7017	-0.1730	-0.6460	-0.2456	174.81	266.88	325.38	13.36	166.64	15.35	164.65
2026-07-02T13:31:19.9071433+08:00	0x08	-0.4933	0.5337	0.4743	0.4969	318.92	132.10	274.82	13.36	166.64	15.25	164.75
2026-07-02T13:31:20.0067717+08:00	0x02	-0.1697	-0.1951	0.9485	0.1832	154.22	335.58	17.93	13.36	166.64	15.07	164.93
2026-07-02T13:31:20.1083079+08:00	0x07	0.1224	0.6614	-0.1362	0.7273	357.78	84.16	20.99	13.36	166.64	15.07	164.93
2026-07-02T13:31:20.1484851+08:00	0x03	-0.0917	0.4215	0.8965	0.1007	170.62	352.77	309.26	13.15	166.85	15.07	164.93
2026-07-02T13:31:20.2406631+08:00	0x06	-0.1951	0.6592	0.1982	0.6987	1.34	86.28	327.73	13.15	166.85	15.07	164.93
2026-07-02T13:31:20.4119105+08:00	0x04	0.2502	0.1477	0.5159	0.8059	69.28	30.83	14.53	13.15	166.85	15.07	164.93
2026-07-02T13:31:20.4444674+08:00	0x09	0.6935	-0.2030	-0.6351	-0.2730	175.15	266.72	320.47	13.15	166.85	15.07	164.93
2026-07-02T13:31:20.4743872+08:00	0x02	-0.1707	-0.1961	0.9497	0.1747	155.17	335.57	18.23	13.15	166.85	14.96	165.04
2026-07-02T13:31:20.6416805+08:00	0x07	0.1021	0.6645	-0.1135	0.7315	358.17	84.22	17.47	13.15	166.85	14.96	165.04
2026-07-02T13:31:20.7578422+08:00	0x06	-0.1954	0.6592	0.1984	0.6985	1.33	86.29	327.68	12.91	167.09	14.96	165.04
2026-07-02T13:31:20.8740201+08:00	0x04	0.2356	0.1500	0.5260	0.8033	69.87	30.08	12.75	12.92	167.08	14.96	165.04
2026-07-02T13:31:20.9574851+08:00	0x09	0.6843	-0.2327	-0.6225	-0.3003	175.56	266.41	315.52	12.92	167.08	14.96	165.04
