timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_deg	right_knee_deg
2026-07-01T22:05:30.5958135+08:00	0x02	0.2951	0.4617	-0.6832	0.4827	254.44	6.06	66.31	1.75	0.00
2026-07-01T22:05:30.6627476+08:00	0x06	0.2028	-0.6631	-0.2293	-0.6831	3.12	87.30	324.47	1.84	0.00
2026-07-01T22:05:30.7521704+08:00	0x07	-0.6489	-0.2117	0.7009	-0.2069	181.06	274.74	34.42	1.69	0.00
2026-07-01T22:05:30.7786592+08:00	0x03	-0.1964	0.4783	0.4487	0.7289	41.87	48.24	314.31	1.76	0.00
2026-07-01T22:05:30.9467461+08:00	0x01	-0.2538	-0.4327	0.4879	-0.7143	309.60	36.72	51.71	1.90	0.00
2026-07-01T22:05:30.9972216+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	1.91	0.00
2026-07-01T22:05:31.1116376+08:00	0x04	0.2581	0.3689	-0.2546	0.8559	341.59	40.07	39.02	1.91	0.00
2026-07-01T22:05:31.2171122+08:00	0x02	0.2948	0.4626	-0.6839	0.4810	254.17	5.99	66.40	1.91	0.00
2026-07-01T22:05:31.2609739+08:00	0x08	-0.6134	0.3922	0.5886	0.3515	188.60	262.34	296.77	1.91	0.00
2026-07-01T22:05:31.3447611+08:00	0x03	-0.1930	0.4815	0.4445	0.7303	41.14	49.03	314.77	1.91	0.00
2026-07-01T22:05:31.4450979+08:00	0x01	-0.2511	-0.4333	0.4841	-0.7175	310.34	37.23	51.25	1.91	0.00
2026-07-01T22:05:31.6285278+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	1.91	0.00
2026-07-01T22:05:31.7087879+08:00	0x04	0.2527	0.3709	-0.2487	0.8583	342.26	40.56	38.19	1.91	0.00
2026-07-01T22:05:31.8115641+08:00	0x02	0.2997	0.4640	-0.6750	0.4891	256.63	7.22	66.87	1.91	0.00
2026-07-01T22:05:31.8619030+08:00	0x07	-0.6499	-0.2106	0.7005	-0.2065	181.08	274.63	34.29	1.91	0.00
2026-07-01T22:05:31.8948468+08:00	0x03	-0.1965	0.4783	0.4483	0.7292	41.81	48.25	314.33	1.86	0.00
2026-07-01T22:05:31.9783745+08:00	0x06	0.2002	-0.6651	-0.2277	-0.6824	3.12	87.54	324.82	1.80	0.00
2026-07-01T22:05:32.0281420+08:00	0x01	-0.2571	-0.4290	0.4874	-0.7157	309.46	36.03	51.83	1.60	0.00
2026-07-01T22:05:32.1113902+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	1.49	0.00
2026-07-01T22:05:32.3010397+08:00	0x02	0.2986	0.4241	-0.7268	0.4503	239.67	353.57	62.30	1.46	0.00
2026-07-01T22:05:32.3333161+08:00	0x08	-0.6172	0.3910	0.5860	0.3504	189.12	261.44	297.03	1.46	0.00
2026-07-01T22:05:32.3622410+08:00	0x06	0.1987	-0.6664	-0.2272	-0.6817	3.16	87.70	324.99	1.46	0.00
2026-07-01T22:05:32.4449271+08:00	0x04	0.2483	0.3131	-0.1676	0.9013	349.87	35.25	33.54	1.34	0.00
2026-07-01T22:05:32.6280777+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	1.31	0.00
2026-07-01T22:05:32.6461816+08:00	0x01	-0.0714	-0.4463	0.7147	-0.5337	267.40	32.34	45.58	1.31	0.00
2026-07-01T22:05:32.9020621+08:00	0x02	0.2986	0.4254	-0.7253	0.4515	240.11	353.90	62.46	1.30	0.00
2026-07-01T22:05:32.9458529+08:00	0x06	0.2033	-0.6605	-0.2388	-0.6821	4.08	86.82	323.64	1.30	0.00
2026-07-01T22:05:32.9854915+08:00	0x03	-0.1964	0.4784	0.4482	0.7292	41.79	48.27	314.34	1.93	0.00
2026-07-01T22:05:33.1281462+08:00	0x01	-0.0772	-0.4466	0.7090	-0.5403	268.58	32.34	45.79	2.63	0.00
2026-07-01T22:05:33.1952355+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.67	0.00
2026-07-01T22:05:33.3967103+08:00	0x04	0.2484	0.3149	-0.1701	0.9001	349.64	35.42	33.67	2.69	0.00
2026-07-01T22:05:33.4277723+08:00	0x08	-0.6110	0.3940	0.5861	0.3577	188.16	262.52	295.98	2.69	0.00
2026-07-01T22:05:33.4787340+08:00	0x07	-0.6403	-0.2112	0.7045	-0.2217	182.95	276.41	35.55	2.69	0.00
2026-07-01T22:05:33.5629029+08:00	0x03	-0.0228	0.4589	0.7970	0.3920	114.20	29.25	311.46	3.79	0.00
2026-07-01T22:05:33.6880102+08:00	0x01	-0.0802	-0.4407	0.8632	-0.2328	213.36	6.36	52.96	4.08	0.00
2026-07-01T22:05:33.7679500+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	4.10	0.00
2026-07-01T22:05:33.9782093+08:00	0x02	0.1620	0.2887	-0.9371	0.1108	188.04	342.94	35.24	4.11	0.00
2026-07-01T22:05:34.0115036+08:00	0x08	-0.5994	0.4110	0.5741	0.3771	188.99	261.51	292.49	4.11	0.00
2026-07-01T22:05:34.0458046+08:00	0x06	0.1932	-0.6595	-0.2281	-0.6897	4.17	86.13	325.44	4.11	0.00
2026-07-01T22:05:34.0788956+08:00	0x07	-0.6432	-0.2152	0.7019	-0.2175	182.01	275.65	35.58	3.28	0.00
2026-07-01T22:05:34.1786175+08:00	0x03	-0.0761	0.4301	0.8815	0.1792	156.12	1.85	308.22	2.40	0.00
2026-07-01T22:05:34.2171079+08:00	0x01	-0.1609	-0.4015	0.9015	0.0120	167.45	334.41	46.06	2.32	0.00
2026-07-01T22:05:34.2960048+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.25	0.00
2026-07-01T22:05:34.5133893+08:00	0x08	-0.5971	0.4150	0.5704	0.3820	189.33	261.04	291.63	2.23	0.00
2026-07-01T22:05:34.5789643+08:00	0x06	0.1938	-0.6633	-0.2250	-0.6869	3.61	86.88	325.61	2.23	0.00
2026-07-01T22:05:34.7692146+08:00	0x01	-0.1766	-0.3967	0.8986	0.0628	159.52	329.48	43.69	2.04	0.00
2026-07-01T22:05:34.8816502+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.04	0.00
2026-07-01T22:05:35.0786948+08:00	0x02	0.1578	0.2010	-0.9585	-0.1263	160.99	337.89	20.21	2.04	0.00
2026-07-01T22:05:35.1182995+08:00	0x07	-0.6395	-0.2186	0.7024	-0.2235	182.45	276.17	36.36	2.04	0.00
2026-07-01T22:05:35.3167254+08:00	0x01	-0.1643	-0.3828	0.9020	0.1131	154.16	329.60	40.80	2.83	0.00
2026-07-01T22:05:35.4461276+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.85	0.00
2026-07-01T22:05:35.6154080+08:00	0x08	-0.5944	0.4176	0.5690	0.3853	189.30	261.10	291.04	2.85	0.00
2026-07-01T22:05:35.6350033+08:00	0x07	-0.6384	-0.2192	0.7027	-0.2249	182.58	276.34	36.53	2.85	0.00
2026-07-01T22:05:35.7111511+08:00	0x03	-0.0830	0.4293	0.8890	0.1356	164.06	357.12	308.20	2.98	0.00
2026-07-01T22:05:35.8843854+08:00	0x01	-0.1759	-0.3820	0.8988	0.1241	152.18	327.55	40.01	3.03	0.00
2026-07-01T22:05:35.9458263+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	3.03	0.00
2026-07-01T22:05:36.1845323+08:00	0x02	0.1291	0.1919	-0.9674	-0.1027	164.66	342.05	20.17	3.03	0.00
2026-07-01T22:05:36.2468298+08:00	0x08	-0.5944	0.4189	0.5681	0.3855	189.67	260.74	290.91	3.03	0.00
2026-07-01T22:05:36.3101824+08:00	0x07	-0.6337	-0.2207	0.7041	-0.2325	183.43	277.18	37.26	3.03	0.00
2026-07-01T22:05:36.3101824+08:00	0x03	-0.0710	0.4256	0.8944	0.1177	166.18	357.55	308.92	3.03	0.00
2026-07-01T22:05:36.5231004+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	3.83	0.00
2026-07-01T22:05:36.6630401+08:00	0x02	0.1448	0.1948	-0.9674	-0.0718	167.94	340.74	20.87	3.85	0.00
2026-07-01T22:05:36.7631265+08:00	0x06	0.1957	-0.6624	-0.2297	-0.6857	3.90	86.79	325.05	3.85	0.00
2026-07-01T22:05:36.7787740+08:00	0x07	-0.6334	-0.2209	0.7035	-0.2346	183.63	277.23	37.45	3.99	0.00
2026-07-01T22:05:36.8125221+08:00	0x08	-0.5958	0.4166	0.5701	0.3827	189.47	261.00	291.41	4.28	0.00
2026-07-01T22:05:36.8788110+08:00	0x01	-0.1893	-0.3764	0.8986	0.1226	152.14	326.15	39.06	4.53	0.00
2026-07-01T22:05:36.9130384+08:00	0x03	-0.0784	0.4292	0.8925	0.1141	167.30	356.12	308.37	4.58	0.00
2026-07-01T22:05:36.9970347+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	4.63	0.00
2026-07-01T22:05:37.1638447+08:00	0x04	0.2644	0.0582	0.1531	0.9504	21.59	12.66	28.99	4.64	0.00
2026-07-01T22:05:37.1798017+08:00	0x08	-0.5939	0.4179	0.5697	0.3848	189.27	261.25	291.06	4.64	0.00
2026-07-01T22:05:37.3466361+08:00	0x07	-0.6334	-0.2229	0.7028	-0.2349	183.47	277.13	37.65	4.64	0.00
2026-07-01T22:05:37.4464041+08:00	0x03	-0.0854	0.4242	0.8951	0.1073	169.02	354.36	308.95	4.79	0.00
2026-07-01T22:05:37.5139609+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	4.82	0.00
2026-07-01T22:05:37.7472730+08:00	0x02	0.1466	0.2016	-0.9661	-0.0674	168.24	340.48	21.70	4.83	0.00
2026-07-01T22:05:37.8527529+08:00	0x06	0.1926	-0.6585	-0.2296	-0.6903	4.41	85.93	325.37	4.83	0.00
2026-07-01T22:05:37.9132623+08:00	0x08	-0.5928	0.4161	0.5714	0.3858	188.37	262.14	291.09	4.62	0.00
2026-07-01T22:05:37.9637712+08:00	0x03	-0.0864	0.4281	0.8925	0.1127	168.19	354.67	308.41	4.56	0.00
2026-07-01T22:05:38.0790007+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	4.52	0.00
2026-07-01T22:05:38.1972249+08:00	0x02	0.1497	0.2061	-0.9646	-0.0679	167.99	340.00	22.16	4.51	0.00
2026-07-01T22:05:38.2971017+08:00	0x04	0.2054	-0.0980	-0.3874	0.8934	310.04	339.55	16.92	4.51	0.00
2026-07-01T22:05:38.3300139+08:00	0x06	0.1914	-0.6599	-0.2278	-0.6900	4.30	86.11	325.61	4.51	0.00
2026-07-01T22:05:38.3970895+08:00	0x07	-0.6343	-0.2253	0.7009	-0.2361	183.28	276.84	37.97	4.34	0.00
2026-07-01T22:05:38.5299176+08:00	0x01	-0.2114	-0.3794	0.8894	0.1425	148.34	322.13	37.93	4.54	0.00
2026-07-01T22:05:38.6306289+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	4.55	0.00
2026-07-01T22:05:38.8128359+08:00	0x02	0.1520	0.2023	-0.9647	-0.0734	167.38	339.67	21.60	4.56	0.00
2026-07-01T22:05:38.8468132+08:00	0x08	-0.5933	0.4186	0.5692	0.3856	189.32	261.20	290.90	4.56	0.00
2026-07-01T22:05:38.8797250+08:00	0x06	0.1911	-0.6603	-0.2278	-0.6896	4.29	86.19	325.64	4.56	0.00
2026-07-01T22:05:39.0465391+08:00	0x01	-0.2139	-0.3819	0.8880	0.1411	148.23	321.67	38.16	4.54	0.00
2026-07-01T22:05:39.0970580+08:00	0x03	-0.0897	0.4326	0.8906	0.1078	169.25	353.77	307.82	4.54	0.00
2026-07-01T22:05:39.1796581+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	4.54	0.00
2026-07-01T22:05:39.2799392+08:00	0x02	0.1524	0.2018	-0.9648	-0.0728	167.46	339.65	21.54	4.54	0.00
2026-07-01T22:05:39.3129999+08:00	0x08	-0.5927	0.4199	0.5684	0.3865	189.51	261.01	290.70	4.54	0.00
2026-07-01T22:05:39.3893390+08:00	0x04	0.2073	-0.1100	-0.4415	0.8660	302.90	337.23	15.18	4.54	0.00
2026-07-01T22:05:39.5386924+08:00	0x07	-0.6348	-0.2246	0.7008	-0.2354	183.25	276.78	37.86	4.54	0.00
2026-07-01T22:05:39.6643391+08:00	0x03	-0.0917	0.4306	0.8916	0.1060	169.72	353.28	308.07	4.44	0.00
2026-07-01T22:05:39.8222790+08:00	0x08	-0.5917	0.4214	0.5676	0.3874	189.71	260.87	290.47	4.43	0.00
2026-07-01T22:05:39.8637404+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	4.43	0.00
2026-07-01T22:05:39.9798654+08:00	0x06	0.1906	-0.6604	-0.2279	-0.6896	4.35	86.18	325.68	4.43	0.00
2026-07-01T22:05:40.0551514+08:00	0x07	-0.6352	-0.2231	0.7014	-0.2341	183.26	276.78	37.61	4.40	0.00
2026-07-01T22:05:40.1804381+08:00	0x03	-0.0931	0.4262	0.8937	0.1045	170.09	352.88	308.62	4.17	0.00
2026-07-01T22:05:40.2761272+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	4.15	0.00
2026-07-01T22:05:40.3711521+08:00	0x02	0.1478	0.1990	-0.9659	-0.0741	167.49	340.25	21.26	4.15	0.00
2026-07-01T22:05:40.4140451+08:00	0x08	-0.5911	0.4215	0.5680	0.3877	189.55	261.08	290.42	4.15	0.00
2026-07-01T22:05:40.4803329+08:00	0x04	0.2057	-0.1141	-0.4628	0.8547	300.16	336.57	14.24	4.15	0.00
2026-07-01T22:05:40.5287579+08:00	0x06	0.1902	-0.6599	-0.2281	-0.6901	4.43	86.07	325.69	4.15	0.00
2026-07-01T22:05:40.6040342+08:00	0x07	-0.6357	-0.2210	0.7022	-0.2323	183.27	276.80	37.29	4.14	0.00
2026-07-01T22:05:40.6330203+08:00	0x01	-0.2074	-0.3823	0.8888	0.1447	148.02	322.37	38.28	4.03	0.00
2026-07-01T22:05:40.7130471+08:00	0x03	-0.0904	0.4305	0.8922	0.1026	170.19	353.22	308.12	3.86	0.00
2026-07-01T22:05:40.8647702+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	3.82	0.00
2026-07-01T22:05:40.9363530+08:00	0x02	0.1423	0.1974	-0.9673	-0.0719	167.91	340.99	21.18	3.82	0.00
2026-07-01T22:05:41.0139467+08:00	0x04	0.2080	-0.1206	-0.4629	0.8532	300.00	335.76	14.08	3.82	0.00
2026-07-01T22:05:41.0861093+08:00	0x06	0.1900	-0.6589	-0.2292	-0.6908	4.61	85.86	325.63	3.82	0.00
2026-07-01T22:05:41.1802977+08:00	0x01	-0.2064	-0.3839	0.8887	0.1424	148.23	322.47	38.58	3.88	0.00
2026-07-01T22:05:41.2640262+08:00	0x03	-0.0875	0.4312	0.8924	0.1001	170.37	353.50	308.08	3.88	0.00
2026-07-01T22:05:41.4133029+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	3.89	0.00
2026-07-01T22:05:41.4796941+08:00	0x08	-0.5827	0.4287	0.5640	0.3982	189.09	261.60	288.62	3.89	0.00
2026-07-01T22:05:41.6138080+08:00	0x04	0.2116	-0.1205	-0.4662	0.8505	299.41	335.46	14.34	3.89	0.00
2026-07-01T22:05:41.7068620+08:00	0x01	-0.2145	-0.3817	0.8874	0.1444	147.80	321.48	37.99	3.89	0.00
2026-07-01T22:05:41.8771228+08:00	0x07	-0.6361	-0.2175	0.7046	-0.2273	183.12	276.88	36.56	3.89	0.00
2026-07-01T22:05:41.9485511+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	3.34	0.00
2026-07-01T22:05:42.0379964+08:00	0x02	0.1702	0.2010	-0.9618	-0.0744	166.89	337.47	21.19	3.19	0.00
2026-07-01T22:05:42.0800740+08:00	0x08	-0.5851	0.4281	0.5622	0.3980	189.58	260.84	288.73	3.17	0.00
2026-07-01T22:05:42.1807719+08:00	0x06	0.1907	-0.6596	-0.2251	-0.6913	4.13	86.05	325.90	3.16	0.00
2026-07-01T22:05:42.2646884+08:00	0x01	-0.2384	-0.3749	0.8842	0.1444	147.33	318.79	36.44	2.90	0.00
2026-07-01T22:05:42.3806500+08:00	0x03	-0.1054	0.4399	0.8846	0.1136	169.55	351.67	306.66	2.84	0.00
2026-07-01T22:05:42.5468319+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.83	0.00
2026-07-01T22:05:42.5800312+08:00	0x02	0.1805	0.2033	-0.9592	-0.0772	166.25	336.09	21.24	2.83	0.00
2026-07-01T22:05:42.6364909+08:00	0x08	-0.5866	0.4287	0.5610	0.3967	190.32	260.05	288.84	2.83	0.00
2026-07-01T22:05:42.6659622+08:00	0x04	0.2282	-0.1069	-0.4902	0.8344	295.59	335.27	16.02	2.83	0.00
2026-07-01T22:05:42.7150423+08:00	0x07	-0.6375	-0.2161	0.7053	-0.2224	182.71	276.67	36.04	2.83	0.00
2026-07-01T22:05:42.7804510+08:00	0x01	-0.2413	-0.3751	0.8839	0.1406	147.69	318.54	36.53	2.45	0.00
2026-07-01T22:05:42.9802312+08:00	0x03	-0.1120	0.4417	0.8828	0.1142	170.02	350.60	306.35	2.28	0.00
2026-07-01T22:05:42.9973190+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.28	0.00
2026-07-01T22:05:43.1538906+08:00	0x02	0.1838	0.2054	-0.9584	-0.0748	166.39	335.70	21.48	2.28	0.00
2026-07-01T22:05:43.1738323+08:00	0x08	-0.5913	0.4249	0.5628	0.3912	190.58	259.72	289.79	2.28	0.00
2026-07-01T22:05:43.2475852+08:00	0x04	0.2277	-0.1032	-0.4940	0.8327	295.14	335.60	16.09	2.28	0.00
2026-07-01T22:05:43.3645206+08:00	0x01	-0.2424	-0.3760	0.8836	0.1380	147.89	318.41	36.70	2.28	0.00
2026-07-01T22:05:43.5049420+08:00	0x03	-0.1084	0.4409	0.8837	0.1137	169.79	351.17	306.50	2.28	0.00
2026-07-01T22:05:43.6171769+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.28	0.00
2026-07-01T22:05:43.6810039+08:00	0x08	-0.5952	0.4224	0.5638	0.3866	191.00	259.26	290.53	2.28	0.00
2026-07-01T22:05:43.7589021+08:00	0x04	0.2278	-0.1039	-0.4948	0.8322	295.03	335.52	16.05	2.28	0.00
2026-07-01T22:05:43.8191303+08:00	0x07	-0.6392	-0.2186	0.7027	-0.2232	182.44	276.22	36.34	2.28	0.00
2026-07-01T22:05:43.9400124+08:00	0x01	-0.2398	-0.3764	0.8847	0.1350	148.34	318.84	36.95	2.51	0.00
2026-07-01T22:05:44.0556524+08:00	0x03	-0.1139	0.4392	0.8845	0.1090	171.07	349.82	306.71	2.54	0.00
2026-07-01T22:05:44.0939695+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.54	0.00
2026-07-01T22:05:44.2700636+08:00	0x02	0.1907	0.2025	-0.9578	-0.0729	166.56	334.96	21.11	2.55	0.00
2026-07-01T22:05:44.3348363+08:00	0x04	0.2278	-0.0988	-0.4941	0.8332	295.16	336.03	16.37	2.55	0.00
2026-07-01T22:05:44.3642113+08:00	0x07	-0.6387	-0.2183	0.7030	-0.2240	182.56	276.32	36.38	2.55	0.00
2026-07-01T22:05:44.4308041+08:00	0x08	-0.5988	0.4197	0.5651	0.3820	191.25	258.98	291.27	2.58	0.00
2026-07-01T22:05:44.5859616+08:00	0x03	-0.0837	0.4307	0.8935	0.0961	170.74	353.79	308.22	2.59	0.00
2026-07-01T22:05:44.6477891+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.59	0.00
2026-07-01T22:05:44.7489233+08:00	0x02	-0.0005	0.1209	-0.9897	-0.0772	170.96	358.96	13.85	2.59	0.00
2026-07-01T22:05:44.8498131+08:00	0x04	0.0562	-0.2674	-0.4611	0.8443	305.11	329.39	351.27	2.59	0.00
2026-07-01T22:05:44.9347111+08:00	0x01	0.0853	-0.3608	0.9162	0.1524	162.56	3.65	43.40	2.59	0.00
2026-07-01T22:05:45.1279729+08:00	0x03	0.2336	0.3247	0.9156	0.0413	163.86	33.76	324.88	2.59	0.00
2026-07-01T22:05:45.2697184+08:00	0x09	0.0785	0.5647	-0.2558	0.7807	340.07	67.43	24.30	2.59	0.00
2026-07-01T22:05:45.4167799+08:00	0x06	0.1983	-0.6764	-0.2169	-0.6754	1.70	89.56	325.86	2.59	0.00
2026-07-01T22:05:45.5486270+08:00	0x01	0.0755	-0.3618	0.9167	0.1521	162.04	2.23	43.34	2.64	0.00
2026-07-01T22:05:45.6654999+08:00	0x03	0.2243	0.3285	0.9165	0.0431	163.83	32.73	324.36	2.65	0.00
