timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-06-02T15:37:05.2629202+08:00	0x06	0.6671	0.0308	-0.7424	0.0544	182.29	276.25	6.79
2026-06-02T15:37:05.3088139+08:00	0x08	0.2523	-0.6770	-0.2096	-0.6588	355.24	93.20	321.96
2026-06-02T15:37:05.4601031+08:00	0x07	0.6588	0.3303	-0.5769	0.3524	176.93	260.72	57.70
2026-06-02T15:37:05.6288266+08:00	0x09	-0.1763	-0.7232	0.1670	-0.6466	2.53	97.03	28.01
2026-06-02T15:37:05.7216110+08:00	0x06	0.6700	0.0304	-0.7398	0.0538	182.24	275.80	6.72
2026-06-02T15:37:05.8458167+08:00	0x08	0.2546	-0.6785	-0.2104	-0.6561	354.93	93.68	321.71
2026-06-02T15:37:05.9947401+08:00	0x07	0.6609	0.3299	-0.5758	0.3505	176.55	260.24	57.48
2026-06-02T15:37:06.2187833+08:00	0x09	-0.1741	-0.7245	0.1648	-0.6462	2.54	97.17	27.64
2026-06-02T15:37:06.3586611+08:00	0x06	0.6676	0.0325	-0.7417	0.0554	182.24	276.16	7.02
2026-06-02T15:37:06.4133572+08:00	0x08	0.2492	-0.6796	-0.2063	-0.6584	355.16	93.47	322.52
2026-06-02T15:37:06.5248050+08:00	0x07	0.6617	0.3303	-0.5746	0.3506	176.33	259.92	57.52
2026-06-02T15:37:06.6900169+08:00	0x09	-0.1747	-0.7218	0.1650	-0.6490	2.46	96.69	27.70
2026-06-02T15:37:06.9261761+08:00	0x06	0.6631	0.0306	-0.7459	0.0550	182.40	276.87	6.81
2026-06-02T15:37:07.0538683+08:00	0x07	0.6616	0.3297	-0.5757	0.3496	176.41	260.09	57.38
2026-06-02T15:37:07.2289684+08:00	0x09	-0.1763	-0.7199	0.1664	-0.6504	2.43	96.42	27.96
2026-06-02T15:37:07.4020781+08:00	0x06	0.6634	0.0307	-0.7455	0.0560	182.46	276.82	6.90
2026-06-02T15:37:07.4907861+08:00	0x08	0.2506	-0.6765	-0.2093	-0.6602	355.44	92.96	322.12
2026-06-02T15:37:07.5888742+08:00	0x07	0.6613	0.3284	-0.5768	0.3496	176.71	260.39	57.27
2026-06-02T15:37:07.7587389+08:00	0x09	-0.1770	-0.7200	0.1681	-0.6496	2.36	96.47	28.17
2026-06-02T15:37:08.0088350+08:00	0x06	0.6639	0.0311	-0.7452	0.0549	182.33	276.74	6.85
2026-06-02T15:37:08.0591162+08:00	0x08	0.2519	-0.6762	-0.2094	-0.6600	355.32	93.00	322.01
2026-06-02T15:37:08.1309418+08:00	0x07	0.6622	0.3277	-0.5774	0.3474	176.55	260.30	56.99
2026-06-02T15:37:08.3098076+08:00	0x09	-0.1770	-0.7201	0.1697	-0.6491	2.25	96.50	28.30
2026-06-02T15:37:08.4762428+08:00	0x06	0.6633	0.0310	-0.7457	0.0545	182.32	276.83	6.81
2026-06-02T15:37:08.5927137+08:00	0x08	0.2526	-0.6753	-0.2102	-0.6603	355.36	92.90	321.87
2026-06-02T15:37:08.7163105+08:00	0x07	0.6631	0.3262	-0.5782	0.3458	176.58	260.33	56.70
2026-06-02T15:37:08.8570739+08:00	0x09	-0.1773	-0.7196	0.1695	-0.6496	2.27	96.43	28.32
2026-06-02T15:37:09.0473827+08:00	0x06	0.6627	0.0311	-0.7462	0.0548	182.34	276.92	6.84
2026-06-02T15:37:09.1597837+08:00	0x08	0.2532	-0.6748	-0.2110	-0.6604	355.39	92.83	321.75
2026-06-02T15:37:09.2637470+08:00	0x07	0.6641	0.3249	-0.5787	0.3443	176.57	260.29	56.44
2026-06-02T15:37:09.4502957+08:00	0x09	-0.1776	-0.7196	0.1705	-0.6493	2.24	96.45	28.42
2026-06-02T15:37:09.6808715+08:00	0x06	0.6605	0.0349	-0.7479	0.0572	182.28	277.25	7.35
2026-06-02T15:37:09.8061443+08:00	0x07	0.6644	0.3251	-0.5792	0.3425	176.36	260.21	56.28
2026-06-02T15:37:09.9599860+08:00	0x09	-0.1775	-0.7202	0.1712	-0.6485	2.19	96.55	28.48
2026-06-02T15:37:10.1436461+08:00	0x06	0.6630	0.0346	-0.7457	0.0561	182.18	276.86	7.24
