timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-05-08T14:15:15.4393539+08:00	0x09	0.0521	-0.0680	-0.6404	0.7632	280.04	350.18	359.57
2026-05-08T14:15:15.6157334+08:00	0x03	0.0103	-0.0469	0.2655	0.9629	30.72	355.13	2.56
2026-05-08T14:15:15.6630480+08:00	0x06	0.6853	-0.1006	-0.7043	-0.1556	175.01	272.48	339.21
2026-05-08T14:15:15.7319962+08:00	0x04	-0.0143	-0.0193	-0.2015	0.9792	336.78	358.16	357.96
2026-05-08T14:15:15.8176845+08:00	0x01	-0.0191	-0.0659	-0.2269	0.9715	333.94	353.13	356.16
2026-05-08T14:15:15.9175799+08:00	0x09	0.0521	-0.0679	-0.6404	0.7632	280.04	350.19	359.57
2026-05-08T14:15:16.0810550+08:00	0x05	0.0108	0.0095	0.4337	0.9009	51.42	1.51	0.65
2026-05-08T14:15:16.1507463+08:00	0x04	-0.0143	-0.0193	-0.2015	0.9792	336.78	358.16	357.96
2026-05-08T14:15:16.1819156+08:00	0x02	0.0164	-0.0047	-0.9740	0.2259	206.12	358.04	359.90
2026-05-08T14:15:16.2204258+08:00	0x03	0.0103	-0.0469	0.2655	0.9629	30.72	355.13	2.56
2026-05-08T14:15:16.4370709+08:00	0x07	-0.5917	0.3325	0.6290	0.3790	170.38	279.08	299.90
2026-05-08T14:15:16.4611326+08:00	0x09	0.0521	-0.0680	-0.6404	0.7632	280.04	350.18	359.57
2026-05-08T14:15:16.5370921+08:00	0x01	-0.0191	-0.0659	-0.2269	0.9715	333.94	353.13	356.16
2026-05-08T14:15:16.6684042+08:00	0x04	-0.0143	-0.0193	-0.2015	0.9792	336.78	358.16	357.96
2026-05-08T14:15:16.6850106+08:00	0x03	0.0102	-0.0469	0.2655	0.9629	30.72	355.13	2.56
2026-05-08T14:15:16.7638162+08:00	0x02	0.0164	-0.0047	-0.9740	0.2259	206.12	358.04	359.90
2026-05-08T14:15:16.8495351+08:00	0x07	-0.6269	0.3447	0.6031	0.3527	180.76	267.35	300.90
2026-05-08T14:15:16.9808769+08:00	0x09	0.0521	-0.0679	-0.6404	0.7632	280.04	350.19	359.57
2026-05-08T14:15:17.2127055+08:00	0x03	0.0102	-0.0469	0.2655	0.9629	30.72	355.13	2.56
2026-05-08T14:15:17.2286898+08:00	0x06	0.7022	-0.1728	-0.6654	-0.1852	179.75	266.98	330.66
2026-05-08T14:15:17.2516727+08:00	0x04	-0.0143	-0.0193	-0.2015	0.9792	336.78	358.16	357.95
2026-05-08T14:15:17.2655984+08:00	0x02	0.0164	-0.0048	-0.9740	0.2259	206.12	358.04	359.89
2026-05-08T14:15:17.4519910+08:00	0x07	-0.6250	0.3522	0.5901	0.3703	180.38	266.49	298.53
2026-05-08T14:15:17.5354633+08:00	0x09	0.0521	-0.0680	-0.6404	0.7632	280.04	350.18	359.57
2026-05-08T14:15:17.6449593+08:00	0x01	-0.0191	-0.0659	-0.2269	0.9715	333.94	353.13	356.16
2026-05-08T14:15:17.7360923+08:00	0x03	0.0102	-0.0469	0.2655	0.9629	30.72	355.13	2.56
2026-05-08T14:15:17.8223492+08:00	0x02	0.0164	-0.0048	-0.9740	0.2259	206.12	358.04	359.89
2026-05-08T14:15:17.8603071+08:00	0x06	0.7050	-0.1652	-0.6667	-0.1765	179.84	266.84	332.02
2026-05-08T14:15:17.9368574+08:00	0x07	-0.6250	0.3520	0.5905	0.3698	180.40	266.51	298.60
2026-05-08T14:15:18.0139848+08:00	0x01	-0.0191	-0.0659	-0.2269	0.9715	333.94	353.13	356.16
2026-05-08T14:15:18.0610546+08:00	0x09	0.0521	-0.0680	-0.6404	0.7632	280.04	350.18	359.57
2026-05-08T14:15:18.2852818+08:00	0x03	0.0102	-0.0469	0.2655	0.9629	30.72	355.13	2.56
2026-05-08T14:15:18.3337583+08:00	0x02	0.0164	-0.0048	-0.9740	0.2259	206.12	358.04	359.89
2026-05-08T14:15:18.4324618+08:00	0x04	-0.0143	-0.0193	-0.2015	0.9792	336.78	358.16	357.96
2026-05-08T14:15:18.4627370+08:00	0x07	-0.6795	0.2309	0.6509	0.2475	179.38	267.76	320.43
2026-05-08T14:15:18.6408252+08:00	0x09	0.0521	-0.0680	-0.6404	0.7632	280.04	350.18	359.57
2026-05-08T14:15:18.8138427+08:00	0x05	0.0108	0.0095	0.4337	0.9009	51.42	1.51	0.65
2026-05-08T14:15:18.9039893+08:00	0x02	0.0164	-0.0048	-0.9740	0.2259	206.12	358.04	359.89
2026-05-08T14:15:18.9318208+08:00	0x08	-0.0045	-0.0159	0.0535	0.9984	6.14	358.15	359.58
2026-05-08T14:15:18.9940559+08:00	0x07	-0.7138	0.1097	0.6797	0.1286	178.89	267.38	340.57
2026-05-08T14:15:19.0211631+08:00	0x04	-0.0143	-0.0193	-0.2015	0.9792	336.78	358.16	357.95
2026-05-08T14:15:19.1049035+08:00	0x01	-0.0191	-0.0659	-0.2269	0.9715	333.94	353.13	356.16
2026-05-08T14:15:19.1857015+08:00	0x09	0.0521	-0.0680	-0.6404	0.7632	280.04	350.18	359.57
2026-05-08T14:15:19.3554545+08:00	0x03	0.0102	-0.0469	0.2655	0.9629	30.72	355.13	2.55
2026-05-08T14:15:19.4759461+08:00	0x02	0.0164	-0.0048	-0.9740	0.2259	206.12	358.04	359.89
