timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-02T13:31:04.2455346+08:00	0x09	0.5747	0.3869	-0.6323	0.3466	179.21	274.98	62.59	0.00	180.00	0.00	180.00
2026-07-02T13:31:04.3044186+08:00	0x06	-0.1436	0.6325	0.1646	0.7431	3.99	79.92	335.07	0.00	180.00	0.00	180.00
2026-07-02T13:31:04.3546732+08:00	0x07	0.6114	0.1816	-0.7311	0.2425	189.22	283.03	34.19	0.00	180.00	0.00	180.00
2026-07-02T13:31:04.5949739+08:00	0x02	-0.6151	-0.1859	0.7551	0.1298	154.67	280.11	6.96	0.00	180.00	0.00	180.00
2026-07-02T13:31:04.7040157+08:00	0x08	-0.4430	0.5445	0.4600	0.5438	5.52	85.50	280.68	0.00	180.00	0.00	180.00
2026-07-02T13:31:04.7703374+08:00	0x09	0.5971	0.3608	-0.6470	0.3077	176.59	272.76	56.55	0.00	180.00	0.00	180.00
2026-07-02T13:31:04.8953117+08:00	0x01	-0.4389	-0.2644	0.6896	-0.5117	234.62	324.83	54.48	7.76	172.24	0.00	180.00
2026-07-02T13:31:04.9048017+08:00	0x07	0.6296	0.2116	-0.7086	0.2382	185.10	278.46	36.85	7.76	172.24	0.00	180.00
2026-07-02T13:31:05.1048256+08:00	0x04	0.4372	0.0714	-0.7586	0.4778	231.17	315.59	31.74	7.76	172.24	7.76	172.24
2026-07-02T13:31:05.1701918+08:00	0x02	-0.3867	-0.3551	0.7824	-0.3350	205.49	320.70	54.56	7.76	172.24	7.76	172.24
2026-07-02T13:31:05.2380401+08:00	0x03	-0.1520	0.4530	0.4420	0.7592	43.45	45.53	320.86	7.76	172.24	7.76	172.24
2026-07-02T13:31:05.3208175+08:00	0x09	0.6438	0.3593	-0.6299	0.2441	166.00	262.18	50.08	7.76	172.24	7.76	172.24
2026-07-02T13:31:05.3558642+08:00	0x01	-0.2489	-0.3413	0.6285	-0.6531	277.53	11.68	48.95	7.76	172.24	7.76	172.24
2026-07-02T13:31:05.4377875+08:00	0x07	0.6385	0.2557	-0.6813	0.2506	181.15	274.16	41.94	7.76	172.24	7.76	172.24
2026-07-02T13:31:05.6706254+08:00	0x04	0.4194	0.1020	-0.6608	0.6140	252.76	325.63	40.53	7.76	172.24	7.76	172.24
2026-07-02T13:31:05.7583357+08:00	0x02	-0.3252	-0.3774	0.7942	-0.3479	212.99	333.23	55.66	7.76	172.24	7.76	172.24
2026-07-02T13:31:05.8049675+08:00	0x09	0.6363	0.3437	-0.6437	0.2502	169.76	265.93	49.54	7.76	172.24	7.76	172.24
