timestamp	device	q0	q1	q2	q3	yaw	pitch	roll
2026-05-18T16:01:49.7693859+08:00	0x06	0.4431	-0.3676	-0.6069	-0.5479	110.88	338.16	291.30
2026-05-18T16:01:49.9115613+08:00	0x07	0.7094	0.3757	-0.5603	0.2041	154.38	245.76	45.28
2026-05-18T16:01:50.4487275+08:00	0x07	0.6516	0.3316	-0.6440	0.2251	168.16	264.27	46.09
2026-05-18T16:01:50.9871705+08:00	0x07	0.6634	0.3072	-0.6546	0.1924	168.08	264.76	41.11
2026-05-18T16:01:51.5209477+08:00	0x07	0.6737	0.2830	-0.6605	0.1727	168.89	265.11	37.34
2026-05-18T16:01:52.0199812+08:00	0x07	0.6780	0.2727	-0.6628	0.1632	169.11	265.19	35.64
2026-05-18T16:01:52.0528908+08:00	0x06	0.5645	-0.4590	-0.4666	-0.5030	213.94	227.92	275.02
2026-05-18T16:01:52.4777941+08:00	0x06	0.5682	-0.4554	-0.4697	-0.4992	209.25	232.59	275.71
2026-05-18T16:01:52.6009426+08:00	0x07	0.6817	0.2636	-0.6649	0.1542	169.26	265.27	34.11
2026-05-18T16:01:53.0867820+08:00	0x07	0.6813	0.2639	-0.6647	0.1556	169.35	265.30	34.26
2026-05-18T16:01:53.6328658+08:00	0x07	0.7328	0.2668	-0.6107	0.1373	164.77	255.25	31.81
2026-05-18T16:01:54.1710638+08:00	0x07	0.5947	0.1687	-0.7627	0.1903	185.88	285.63	28.92
2026-05-18T16:01:54.7002907+08:00	0x07	0.5993	0.1718	-0.7587	0.1889	185.30	284.77	29.15
2026-05-18T16:01:55.2052008+08:00	0x06	0.5681	-0.4555	-0.4696	-0.4993	209.37	232.46	275.69
2026-05-18T16:01:55.7178167+08:00	0x07	0.3751	0.0898	-0.8856	0.2588	204.70	318.66	20.68
2026-05-18T16:01:56.1058178+08:00	0x06	0.1392	-0.3109	-0.2961	-0.8923	29.35	31.60	334.37
2026-05-18T16:01:56.2697277+08:00	0x07	0.3178	0.0650	-0.9099	0.2585	206.58	325.40	16.41
2026-05-18T16:01:56.5691402+08:00	0x06	0.0061	-0.3135	0.0400	-0.9487	355.42	36.54	0.78
2026-05-18T16:01:56.8035747+08:00	0x07	0.3200	0.0681	-0.9099	0.2548	206.02	325.13	16.68
2026-05-18T16:01:57.0177718+08:00	0x06	-0.0359	-0.3141	0.1747	-0.9325	342.06	35.62	10.18
2026-05-18T16:01:57.3371375+08:00	0x07	0.3256	0.0655	-0.9105	0.2463	205.00	324.27	16.24
2026-05-18T16:01:57.4687983+08:00	0x06	-0.0630	-0.3084	0.2555	-0.9141	333.57	33.55	15.83
2026-05-18T16:01:57.8689724+08:00	0x07	0.3263	0.0623	-0.9122	0.2399	204.36	324.03	15.68
2026-05-18T16:01:57.9182493+08:00	0x06	-0.0934	-0.3028	0.3438	-0.8840	323.54	30.52	21.92
2026-05-18T16:01:58.4095343+08:00	0x07	0.3318	0.0647	-0.9097	0.2411	204.32	323.42	16.12
2026-05-18T16:01:58.8549833+08:00	0x06	-0.1110	-0.2983	0.3918	-0.8632	317.60	28.22	25.18
2026-05-18T16:01:58.9511479+08:00	0x07	0.3370	0.0555	-0.9096	0.2366	204.02	322.58	15.10
2026-05-18T16:01:59.2838884+08:00	0x06	-0.1399	-0.2923	0.4684	-0.8220	307.18	23.86	30.25
2026-05-18T16:01:59.5398114+08:00	0x07	0.3458	0.0486	-0.9083	0.2304	203.41	321.30	14.34
2026-05-18T16:02:00.0299276+08:00	0x07	0.3545	0.0409	-0.9072	0.2227	202.68	320.01	13.42
2026-05-18T16:02:00.1915563+08:00	0x06	-0.1528	-0.2913	0.4892	-0.8078	304.10	22.28	32.13
2026-05-18T16:02:00.6186749+08:00	0x07	0.3530	0.0451	-0.9062	0.2286	203.22	320.34	14.07
2026-05-18T16:02:01.1490491+08:00	0x07	0.3575	0.0521	-0.9047	0.2260	202.60	319.85	14.83
2026-05-18T16:02:01.7059416+08:00	0x07	0.3492	0.0556	-0.9062	0.2319	203.29	321.01	15.24
2026-05-18T16:02:02.2190186+08:00	0x07	0.3357	0.0630	-0.9072	0.2455	204.82	322.97	16.21
2026-05-18T16:02:02.7528803+08:00	0x07	0.3491	0.0637	-0.9033	0.2412	204.08	321.27	16.47
2026-05-18T16:02:03.3026636+08:00	0x07	0.3668	0.0583	-0.9008	0.2250	202.12	318.78	15.67
2026-05-18T16:02:03.8189799+08:00	0x06	-0.1682	-0.2883	0.5183	-0.7874	299.46	19.79	34.31
2026-05-18T16:02:03.9012951+08:00	0x07	0.3750	0.0634	-0.8981	0.2209	201.33	317.76	16.24
2026-05-18T16:02:04.4344730+08:00	0x07	0.3837	0.0807	-0.8908	0.2294	201.48	316.96	18.65
2026-05-18T16:02:04.9319165+08:00	0x07	0.3896	0.0835	-0.8872	0.2328	201.63	316.29	19.24
2026-05-18T16:02:05.4543141+08:00	0x07	0.3308	0.1799	-0.9037	0.2039	196.32	323.79	27.38
2026-05-18T16:02:06.0460624+08:00	0x07	0.3683	0.1422	-0.9034	0.1673	192.33	318.08	22.34
2026-05-18T16:02:06.5374740+08:00	0x06	-0.1760	-0.3274	0.5674	-0.7347	292.26	21.25	39.07
2026-05-18T16:02:06.5790122+08:00	0x07	0.3858	0.1643	-0.8672	0.2685	202.91	318.14	29.48
2026-05-18T16:02:07.1729819+08:00	0x07	0.3650	0.1673	-0.8739	0.2742	204.22	321.13	29.51
2026-05-18T16:02:07.6607554+08:00	0x07	0.3759	0.1404	-0.8836	0.2413	200.81	318.65	25.43
2026-05-18T16:02:08.2528683+08:00	0x07	0.3965	0.1353	-0.8801	0.2236	198.35	315.52	24.55
2026-05-18T16:02:08.8046965+08:00	0x06	-0.2063	-0.3194	0.6189	-0.6874	281.70	14.49	42.76
2026-05-18T16:02:09.2705270+08:00	0x06	-0.2105	-0.3210	0.6186	-0.6856	281.58	14.29	43.29
2026-05-18T16:02:09.3322021+08:00	0x07	0.4199	0.1399	-0.8696	0.2191	196.95	312.28	25.29
2026-05-18T16:02:09.8531225+08:00	0x07	0.4332	0.1385	-0.8644	0.2146	196.11	310.39	25.17
2026-05-18T16:02:10.4541937+08:00	0x07	0.4483	0.1455	-0.8554	0.2148	195.32	308.27	26.19
2026-05-18T16:02:11.0202083+08:00	0x07	0.4505	0.1534	-0.8513	0.2210	195.56	308.05	27.41
2026-05-18T16:02:11.5246170+08:00	0x06	-0.2157	-0.2981	0.6307	-0.6832	278.63	10.51	42.12
2026-05-18T16:02:11.9811752+08:00	0x06	-0.2149	-0.2848	0.6338	-0.6863	277.93	9.03	40.99
2026-05-18T16:02:12.1296205+08:00	0x07	0.4179	0.1039	-0.8776	0.2109	197.67	312.38	21.02
2026-05-18T16:02:12.6580541+08:00	0x07	0.4348	0.1053	-0.8699	0.2077	196.83	310.08	21.33
2026-05-18T16:02:13.1911812+08:00	0x07	0.4384	0.1051	-0.8686	0.2055	196.51	309.56	21.27
2026-05-18T16:02:13.7260734+08:00	0x07	0.4449	0.1046	-0.8661	0.2026	196.05	308.64	21.19
2026-05-18T16:02:14.2471845+08:00	0x06	-0.2118	-0.3108	0.6036	-0.7030	284.21	14.18	42.30
2026-05-18T16:02:14.2820898+08:00	0x07	0.4464	0.1064	-0.8634	0.2097	196.72	308.56	21.77
2026-05-18T16:02:14.8047399+08:00	0x07	0.4601	0.1034	-0.8590	0.1995	195.39	306.54	21.18
2026-05-18T16:02:15.3437209+08:00	0x07	0.4622	0.1073	-0.8563	0.2041	195.66	306.33	21.86
2026-05-18T16:02:15.8779032+08:00	0x07	0.4352	0.1046	-0.8679	0.2154	197.72	310.16	21.66
2026-05-18T16:02:16.4759777+08:00	0x07	0.4190	0.1025	-0.8751	0.2195	198.67	312.37	21.31
2026-05-18T16:02:16.9726537+08:00	0x06	-0.2130	-0.3071	0.5968	-0.7100	285.36	14.17	42.00
2026-05-18T16:02:17.5571584+08:00	0x07	0.4164	0.0893	-0.8801	0.2100	198.24	312.50	19.39
2026-05-18T16:02:18.0867826+08:00	0x07	0.3114	0.0690	-0.9206	0.2251	202.68	325.75	15.51
2026-05-18T16:02:18.6230317+08:00	0x07	0.3229	0.0732	-0.9139	0.2351	203.52	324.56	16.59
2026-05-18T16:02:19.2223959+08:00	0x07	0.3526	0.0710	-0.9075	0.2168	200.98	320.59	16.37
2026-05-18T16:02:19.6892687+08:00	0x06	-0.1996	-0.2743	0.5762	-0.7436	288.92	13.01	37.80
2026-05-18T16:02:20.2896738+08:00	0x07	0.3701	0.0664	-0.9048	0.1998	198.92	318.12	15.55
2026-05-18T16:02:20.8434187+08:00	0x07	0.3871	0.0554	-0.9004	0.1907	198.06	315.76	14.32
2026-05-18T16:02:21.4247176+08:00	0x07	0.4011	0.0595	-0.8947	0.1872	197.29	313.98	14.88
2026-05-18T16:02:21.9568928+08:00	0x07	0.4063	0.0588	-0.8931	0.1838	196.86	313.27	14.74
2026-05-18T16:02:21.9794663+08:00	0x06	-0.1967	-0.2961	0.5686	-0.7419	290.79	16.10	38.95
