timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:03:45.3748536+08:00	0x06	0.1589	-0.6398	-0.1911	-0.7272	4.87	81.45	331.60	0.00	180.00	0.00	180.00
2026-07-06T15:03:45.4016521+08:00	0x07	-0.2056	0.6101	0.2397	0.7267	6.95	77.75	323.75	0.00	180.00	0.00	180.00
2026-07-06T15:03:45.4576011+08:00	0x01	-0.6092	-0.1090	0.7649	-0.1784	188.73	284.67	22.60	0.00	180.00	0.00	180.00
2026-07-06T15:03:45.5736427+08:00	0x02	-0.6057	-0.0657	0.7783	0.1520	161.51	284.98	355.31	0.00	180.00	0.00	180.00
2026-07-06T15:03:45.6246449+08:00	0x08	0.4320	-0.5590	-0.4577	-0.5399	3.08	89.50	282.02	0.00	180.00	0.00	180.00
2026-07-06T15:03:45.7581518+08:00	0x03	0.5285	-0.1976	-0.6896	-0.4540	140.70	303.47	311.20	0.00	180.00	0.00	180.00
2026-07-06T15:03:45.9578118+08:00	0x09	0.3452	0.6433	-0.3948	0.5578	0.47	98.43	63.27	0.00	180.00	0.00	180.00
2026-07-06T15:03:46.1588345+08:00	0x08	0.4166	-0.5923	-0.4156	-0.5504	353.32	99.05	288.03	0.00	180.00	0.00	180.00
2026-07-06T15:03:46.2086999+08:00	0x02	-0.3227	-0.1839	0.8806	-0.2944	207.77	327.56	30.92	0.00	180.00	0.00	180.00
2026-07-06T15:03:46.3078948+08:00	0x03	0.3264	-0.2647	-0.6280	-0.6550	90.17	354.41	310.54	0.00	180.00	0.00	180.00
2026-07-06T15:03:46.5079979+08:00	0x09	0.3678	0.6484	-0.4061	0.5286	6.81	106.07	66.27	0.00	180.00	0.00	180.00
2026-07-06T15:03:46.5746863+08:00	0x07	-0.2666	0.6345	0.2687	0.6739	1.92	85.76	315.55	0.00	180.00	0.00	180.00
2026-07-06T15:03:46.7256256+08:00	0x08	0.4406	-0.5854	-0.4288	-0.5285	345.60	107.01	284.59	0.00	180.00	0.00	180.00
2026-07-06T15:03:46.7579079+08:00	0x02	-0.2728	-0.1710	0.9317	-0.1683	193.99	330.37	24.23	0.00	180.00	0.00	180.00
2026-07-06T15:03:46.7919474+08:00	0x03	0.2609	-0.2539	-0.6677	-0.6493	92.17	358.54	317.32	0.00	180.00	0.00	180.00
2026-07-06T15:03:47.0247918+08:00	0x01	-0.1341	-0.2994	0.5849	-0.7418	289.55	20.10	33.31	0.00	180.00	0.00	180.00
2026-07-06T15:03:47.0582591+08:00	0x09	0.3784	0.6413	-0.4101	0.5267	8.04	106.60	67.60	0.00	180.00	0.00	180.00
