timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:06:19.3899423+08:00	0x04	0.3771	0.2910	-0.3101	0.8228	330.94	24.16	53.23	0.00	180.00	0.00	180.00
2026-07-06T15:06:19.4225476+08:00	0x08	0.3828	-0.5973	-0.4259	-0.5616	3.51	91.07	290.18	0.00	180.00	0.00	180.00
2026-07-06T15:06:19.4400494+08:00	0x02	0.4758	-0.2420	-0.8348	-0.1347	180.37	300.54	327.84	0.00	180.00	0.00	180.00
2026-07-06T15:06:19.5056464+08:00	0x07	-0.4626	-0.4419	0.5546	-0.5321	256.59	346.70	79.26	0.00	180.00	0.00	180.00
2026-07-06T15:06:19.5401136+08:00	0x06	0.1597	-0.6417	-0.1910	-0.7255	4.71	81.79	331.53	0.00	180.00	0.00	180.00
2026-07-06T15:06:19.7061277+08:00	0x09	0.5458	0.4489	-0.5816	0.4029	175.50	270.24	74.14	0.00	180.00	0.00	180.00
2026-07-06T15:06:19.7450528+08:00	0x03	0.6123	-0.1311	-0.7124	-0.3168	159.18	285.28	324.92	0.00	180.00	0.00	180.00
2026-07-06T15:06:19.8072970+08:00	0x01	-0.3452	-0.3034	0.5388	-0.7060	288.19	5.58	54.53	0.00	180.00	0.00	180.00
2026-07-06T15:06:19.9611490+08:00	0x04	0.3747	0.2950	-0.3013	0.8257	332.78	25.62	52.80	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.0055034+08:00	0x08	0.3450	-0.6254	-0.3775	-0.5894	1.63	92.42	298.50	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.0569344+08:00	0x06	0.1435	-0.6703	-0.1578	-0.7108	2.01	86.21	335.45	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.0901564+08:00	0x07	-0.4918	-0.4713	0.5454	-0.4884	221.34	313.43	83.99	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.2585973+08:00	0x09	0.6137	0.4082	-0.5984	0.3140	165.06	259.74	60.93	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.3739849+08:00	0x01	-0.3234	-0.2622	0.5781	-0.7017	280.79	359.47	49.21	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.4387669+08:00	0x03	0.4067	-0.2136	-0.6209	-0.6352	99.39	337.99	308.56	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.5071255+08:00	0x02	0.4146	-0.0479	-0.8963	-0.1497	166.48	311.80	347.87	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.6455502+08:00	0x07	-0.4799	-0.4912	0.5299	-0.4977	248.43	340.92	86.55	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.7730309+08:00	0x09	0.6232	0.3874	-0.6109	0.2972	167.11	261.77	57.54	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.8649762+08:00	0x03	0.3512	-0.2614	-0.6446	-0.6268	97.08	348.54	309.00	0.00	180.00	0.00	180.00
2026-07-06T15:06:20.8899140+08:00	0x01	-0.2990	-0.2881	0.5763	-0.7039	283.80	5.32	48.85	0.00	180.00	0.00	180.00
2026-07-06T15:06:21.0737823+08:00	0x04	0.2586	0.2784	-0.5568	0.7387	289.95	9.84	43.79	0.00	180.00	0.00	180.00
2026-07-06T15:06:21.1729523+08:00	0x07	-0.4598	-0.5025	0.5122	-0.5232	305.37	37.19	84.80	0.00	180.00	0.00	180.00
2026-07-06T15:06:21.3224614+08:00	0x09	0.6376	0.3583	-0.6229	0.2776	169.33	263.31	53.16	0.00	180.00	0.00	180.00
2026-07-06T15:06:21.4590782+08:00	0x01	-0.3024	-0.3003	0.5670	-0.7048	285.73	7.19	50.08	0.00	180.00	0.00	180.00
2026-07-06T15:06:21.5398606+08:00	0x08	0.4156	-0.5831	-0.4466	-0.5365	358.79	95.69	284.82	0.00	180.00	0.00	180.00
2026-07-06T15:06:21.7001222+08:00	0x07	-0.4513	-0.5096	0.5044	-0.5313	317.83	49.63	83.50	0.00	180.00	0.00	180.00
2026-07-06T15:06:21.8901677+08:00	0x09	0.6523	0.3282	-0.6363	0.2489	170.43	264.32	47.94	0.00	180.00	0.00	180.00
2026-07-06T15:06:21.9225968+08:00	0x03	0.3577	-0.2753	-0.6534	-0.6078	100.41	347.37	307.39	0.00	180.00	0.00	180.00
2026-07-06T15:06:22.0660159+08:00	0x04	0.1956	0.3244	-0.3561	0.8542	324.29	30.19	34.42	0.00	180.00	16.86	163.14
2026-07-06T15:06:22.1565280+08:00	0x08	0.4255	-0.5747	-0.4564	-0.5295	358.51	95.87	282.80	2.39	177.61	24.97	155.03
2026-07-06T15:06:22.1779951+08:00	0x02	0.4227	-0.0648	-0.8753	-0.2261	159.03	311.76	342.27	2.49	177.51	25.87	154.13
2026-07-06T15:06:22.3224794+08:00	0x06	0.1823	-0.6637	-0.1943	-0.6990	1.98	86.49	329.15	3.10	176.90	29.98	150.02
2026-07-06T15:06:22.4314880+08:00	0x09	0.6626	0.3039	-0.6464	0.2252	171.12	265.01	43.73	6.43	173.57	30.91	149.09
2026-07-06T15:06:22.4563558+08:00	0x03	0.3627	-0.2738	-0.6541	-0.6046	101.34	346.27	307.16	7.07	172.93	32.30	147.70
2026-07-06T15:06:22.6229031+08:00	0x04	0.1615	0.3393	-0.2720	0.8859	335.03	35.57	28.08	8.77	171.23	34.93	145.07
2026-07-06T15:06:22.7446089+08:00	0x08	0.4338	-0.5689	-0.4615	-0.5245	357.26	96.89	281.41	9.28	170.72	35.38	144.62
2026-07-06T15:06:22.8238812+08:00	0x07	-0.4329	-0.5263	0.4867	-0.5465	333.23	65.17	80.24	9.49	170.51	36.14	143.86
2026-07-06T15:06:22.9640103+08:00	0x09	0.6796	0.2569	-0.6652	0.1721	171.55	266.09	35.15	11.89	168.11	36.58	143.42
2026-07-06T15:06:23.0088764+08:00	0x03	0.3825	-0.2838	-0.6558	-0.5857	105.50	342.78	304.89	12.29	167.71	39.63	140.37
2026-07-06T15:06:23.1538964+08:00	0x02	0.4395	-0.1255	-0.8504	-0.2607	158.20	310.48	333.73	13.04	166.96	43.85	136.15
2026-07-06T15:06:23.2408719+08:00	0x08	0.3672	-0.5242	-0.5059	-0.5783	42.50	52.40	287.23	13.30	166.70	44.74	135.26
2026-07-06T15:06:23.3570545+08:00	0x07	-0.4680	-0.5084	0.5162	-0.5060	301.92	34.83	86.86	13.47	166.53	44.27	135.73
2026-07-06T15:06:23.4067592+08:00	0x06	0.1412	-0.6313	-0.1672	-0.7440	4.45	79.64	335.09	11.12	168.88	44.13	135.87
2026-07-06T15:06:23.5093065+08:00	0x09	0.7151	0.2029	-0.6605	0.1057	170.46	263.36	24.79	6.17	173.83	44.03	135.97
2026-07-06T15:06:23.6608184+08:00	0x02	0.4645	-0.2254	-0.7944	-0.3201	156.67	308.18	319.05	2.40	177.60	51.91	128.09
2026-07-06T15:06:23.7238632+08:00	0x08	0.4487	-0.4896	-0.5551	-0.5007	99.30	356.17	276.78	0.00	180.00	53.00	127.00
2026-07-06T15:06:23.8907227+08:00	0x07	-0.3350	-0.5635	0.3972	-0.6423	343.91	72.93	61.39	0.00	180.00	62.31	117.69
2026-07-06T15:06:24.0409769+08:00	0x09	0.6980	0.1795	-0.6841	0.1123	173.93	267.57	23.73	15.73	164.27	63.88	116.12
2026-07-06T15:06:24.2397010+08:00	0x02	0.5001	-0.2304	-0.8047	-0.2219	170.94	299.26	323.65	22.97	157.03	65.13	114.87
2026-07-06T15:06:24.4246926+08:00	0x07	-0.4343	-0.5001	0.5054	-0.5530	311.89	42.93	80.36	24.91	155.09	65.28	114.72
2026-07-06T15:06:24.5808618+08:00	0x09	0.7136	0.1140	-0.6897	0.0465	174.20	267.39	12.91	12.90	167.10	65.31	114.69
